,parent,child,lambda_val,child_size
0,326,93,2115.397301727399,1
1,326,312,2154.2393425783257,1
2,326,305,2178.576288793663,1
3,326,111,2206.9476453564853,1
4,326,78,2359.332864576009,1
5,326,205,2377.0495891187306,1
6,326,90,2510.056253740275,1
7,326,151,2578.729787888103,1
8,326,109,2582.301985531784,1
9,326,60,2650.0104248933817,1
10,326,83,2669.830681094844,1
11,326,324,2682.2087929656277,1
12,326,133,2682.2087929656277,1
13,326,193,2710.8120859589594,1
14,326,140,2710.8120859589594,1
15,326,150,2717.8383282034665,1
16,326,76,2735.5643241480516,1
17,326,14,2762.591141116417,1
18,326,84,2777.2249627545107,1
19,326,25,2823.0213696786136,1
20,326,153,2833.032083755488,1
21,326,66,2834.467984456834,1
22,326,318,2840.707077548256,1
23,326,232,2856.6688234292524,1
24,326,89,2859.102931152011,1
25,326,110,2888.1418488552245,1
26,326,313,2907.159244498354,1
27,326,211,2924.8981868898186,1
28,326,288,2931.5421981478244,1
29,326,15,2936.6735515490986,1
30,326,24,2936.6735515490986,1
31,326,174,2962.602154335158,1
32,326,185,2964.696236084114,1
33,326,114,3000.217453505007,1
34,326,214,3034.4033279073974,1
35,326,17,3048.186046511628,1
36,326,301,3050.957628659756,1
37,326,314,3065.451489128449,1
38,326,180,3068.8158039143955,1
39,326,191,3069.9388838060386,1
40,326,9,3071.0627860150103,1
41,326,41,3073.313061000183,1
42,326,315,3084.0470588235294,1
43,326,71,3089.726703499079,1
44,326,208,3105.1667592078475,1
45,326,317,3105.741577193632,1
46,326,96,3105.741577193632,1
47,326,108,3107.4673087608817,1
48,326,46,3115.5461467038067,1
49,326,40,3117.8621074149787,1
50,326,59,3126.5777115169585,1
51,326,4,3132.415235250187,1
52,326,36,3134.7563527653215,1
53,326,70,3138.274597830153,1
54,326,170,3140.0366835111363,1
55,326,138,3148.876876876877,1
56,326,249,3166.109832043782,1
57,326,20,3168.5016052880073,1
58,326,188,3170.297808012094,1
59,326,215,3174.4968779564806,1
60,326,5,3183.532447817837,1
61,326,27,3200.5371995421597,1
62,326,73,3201.758778625954,1
63,326,168,3210.9504306220097,1
64,326,99,3243.227527546878,1
65,326,241,3245.7372799380923,1
66,326,198,3248.879938032533,1
67,326,137,3249.5092000774744,1
68,326,235,3255.183546759798,1
69,326,118,3257.7118446601944,1
70,326,87,3264.049805447471,1
71,326,3,3264.049805447471,1
72,326,267,3279.3620015637216,1
73,326,252,3283.2125244618396,1
74,326,7,3296.113163064833,1
75,326,45,3343.406935033878,1
76,326,28,3344.073350607933,1
77,326,80,3344.7400318979267,1
78,326,115,3350.752146994208,1
79,326,145,3360.1474063689166,1
80,326,129,3362.1675350701403,1
81,326,190,3377.736259311456,1
82,326,26,3383.1853196208913,1
83,326,29,3390.7065481002423,1
84,326,311,3394.136354440623,1
85,326,177,3394.8231485228653,1
86,326,23,3407.23314378554,1
87,326,10,3414.16687016687,1
88,326,131,3436.5456780008194,1
89,326,307,3437.9540983606557,1
90,326,107,3445.7210926268226,1
91,326,194,3448.5541623843783,1
92,326,88,3454.9456342668864,1
93,326,81,3464.9351507641472,1
94,326,12,3466.3669421487602,1
95,326,8,3468.516849286748,1
96,326,221,3477.143212435233,1
97,326,122,3477.143212435233,1
98,326,35,3481.4725046690187,1
99,326,223,3507.6763537528745,1
100,326,277,3507.6763537528745,1
101,326,18,3512.817420435511,1
102,326,184,3513.5530890052355,1
103,326,159,3520.1879983214435,1
104,326,257,3524.625210084034,1
105,326,179,3545.4809805579034,1
106,326,272,3556.75556497774,1
107,326,57,3560.529711375212,1
108,326,48,3566.5850340136053,1
109,326,144,3573.4219382321617,1
110,326,167,3574.9448114212655,1
111,326,148,3575.70673486786,1
112,326,158,3596.402143622722,1
113,326,266,3597.9446708127816,1
114,326,162,3618.8990509059536,1
115,326,224,3623.588768898488,1
116,326,55,3628.2906574394465,1
117,326,51,3634.578856152513,1
118,326,22,3638.5200607243546,1
119,326,65,3639.309327548807,1
120,326,56,3642.469821971342,1
121,326,43,3655.963390716932,1
122,326,219,3659.1528898582333,1
123,326,63,3705.21554770318,1
124,326,161,3710.9524441495246,1
125,326,120,3714.2386539738764,1
126,326,171,3716.707133362871,1
127,326,256,3721.6539485359363,1
128,326,320,3722.479698247171,1
129,326,113,3730.757393818101,1
130,326,276,3750.774871450928,1
131,326,222,3766.775033677593,1
132,326,163,3773.552856500225,1
133,326,181,3773.552856500225,1
134,326,47,3773.552856500225,1
135,326,67,3773.552856500225,1
136,326,264,3773.552856500225,1
137,326,124,3795.750226244344,1
138,326,294,3807.8111665910124,1
139,326,225,3808.6755959137345,1
140,326,244,3813.0036363636364,1
141,326,245,3826.919708029197,1
142,326,203,3826.919708029197,1
143,326,102,3831.289335464718,1
144,326,128,3833.9159049360146,1
145,326,127,3840.937728937729,1
146,326,268,3863.9373560571166,1
147,326,101,3870.176701268743,1
148,326,293,3873.751096744401,1
149,326,206,3892.6255220417634,1
150,326,238,3892.6255220417634,1
151,326,287,3892.6255220417634,1
152,326,143,3892.6255220417634,1
153,326,323,3892.6255220417634,1
154,326,62,3897.146573751452,1
155,326,278,3918.0794021485285,1
156,326,165,3922.6598082768296,1
157,326,275,3922.6598082768296,1
158,326,136,3955.9575571799105,1
159,326,132,3959.6922350719847,1
160,326,169,3981.3042240151876,1
161,326,42,3986.980988593156,1
162,326,61,3988.8768426058014,1
163,326,195,4001.243978058669,1
164,326,155,4017.532567049808,1
165,326,220,4029.1104707012487,1
166,326,119,4036.8662175168433,1
167,326,39,4042.7026506024094,1
168,326,11,4042.7026506024094,1
169,326,302,4049.533188510741,1
170,326,212,4056.386847195358,1
171,326,157,4073.128429230396,1
172,326,228,4082.047688564477,1
173,326,0,4091.0060960741284,1
174,326,189,4105.019818938096,1
175,326,229,4113.0708506987,1
176,326,242,4116.098135426889,1
177,326,112,4121.153524932449,1
178,326,38,4121.153524932449,1
179,326,116,4127.236408364083,1
180,326,98,4128.251968503937,1
181,326,75,4129.268028550332,1
182,326,95,4140.477788746298,1
183,326,69,4157.922180916977,1
184,326,260,4157.922180916977,1
185,326,243,4178.634122042341,1
186,326,146,4179.675137020428,1
187,326,135,4189.067665418227,1
188,326,34,4189.067665418227,1
189,326,269,4196.40220110055,1
190,326,52,4201.656899574255,1
191,326,192,4201.656899574255,1
192,326,290,4211.14859437751,1
193,326,217,4211.14859437751,1
194,326,77,4217.500251382604,1
195,326,1,4229.194857574994,1
196,326,79,4246.321437610732,1
197,326,100,4287.558395093279,1
198,326,49,4291.945766180609,1
199,326,106,4297.44262295082,1
200,326,255,4300.747500640861,1
201,326,187,4304.057465366855,1
202,326,85,4311.80056540735,1
203,326,53,4311.80056540735,1
204,326,82,4315.127572016461,1
205,326,50,4350.9377593361,1
206,326,6,4353.195640892579,1
207,326,58,4357.718441558442,1
208,326,166,4357.718441558442,1
209,326,196,4357.718441558442,1
210,326,33,4369.066666666667,1
211,326,304,4383.908021949307,1
212,326,279,4391.941361256545,1
213,326,154,4393.091385179367,1
214,326,239,4395.393240764999,1
215,326,126,4395.393240764999,1
216,326,139,4409.2551905387645,1
217,326,186,4413.895290712971,1
218,326,282,4424.371308016877,1
219,326,31,4427.8743731855375,1
220,326,258,4449.009811721029,1
221,326,32,4465.588501463934,1
222,326,178,4496.707585097829,1
223,326,2,4505.160042964554,1
224,326,37,4505.160042964554,1
225,326,207,4505.160042964554,1
226,326,91,4508.792260145122,1
227,326,201,4525.820339897491,1
228,326,182,4525.820339897491,1
229,326,202,4556.549701249321,1
230,326,149,4566.4714207947745,1
231,326,286,4571.448501362398,1
232,326,130,4576.436442989634,1
233,326,156,4577.685129604366,1
234,326,263,4580.1845481845485,1
235,326,289,4588.954048140044,1
236,326,236,4607.8593792914035,1
237,326,253,4615.4651994497935,1
238,326,160,4624.370452039691,1
239,326,141,4633.310135321734,1
240,326,233,4642.284449363586,1
241,326,199,4642.284449363586,1
242,326,306,4647.428254847646,1
243,326,16,4669.4172001113275,1
244,326,327,4754.099178237461,64
245,326,328,4754.099178237461,18
246,327,226,4754.099178237461,1
247,328,227,4771.676905574516,1
248,327,92,4770.320159226613,1
249,328,103,4963.673372781065,1
250,327,121,4775.751779106177,1
251,328,296,5125.944393522762,1
252,328,172,5125.944393522762,1
253,328,210,5125.944393522762,1
254,328,213,5125.944393522762,1
255,328,291,5125.944393522762,1
256,328,209,5125.944393522762,1
257,328,308,5125.944393522762,1
258,328,94,5125.944393522762,1
259,328,175,5125.944393522762,1
260,328,216,5125.944393522762,1
261,328,299,5125.944393522762,1
262,328,297,5125.944393522762,1
