cluster,dimension,min_samples,min_cluster_size,epsilon,total_groups,outliers,score,group_result,group_labels
#6,90,5,5,0.0,9,26,0.9555,"[{'group': 7, 'count': 6}, {'group': 0, 'count': 7}, {'group': 5, 'count': 7}, {'group': 6, 'count': 7}, {'group': 1, 'count': 8}, {'group': 2, 'count': 12}, {'group': 4, 'count': 12}, {'group': 3, 'count': 13}, {'group': -1, 'count': 26}]","[2, 2, 2, 2, 2, 2, 2, 5, 0, 0, -1, -1, -1, -1, -1, 7, 1, 3, 1, 5, 3, 3, 3, 3, -1, -1, 2, -1, -1, -1, -1, -1, 3, -1, -1, -1, 5, -1, 5, 7, 2, 3, 3, 3, 2, 4, 4, 4, 4, 5, 1, 3, 2, -1, -1, -1, -1, 7, -1, 2, 3, 7, 3, 7, 5, 3, -1, -1, -1, -1, 4, 4, 4, 4, 4, 6, 6, 6, 4, 6, 6, 0, 1, 6, 0, 1, 1, 1, 6, 1, 4, 0, 0, 4, 0, -1, 7, 5]"
#6,90,5,6,0.0,9,26,0.9555,"[{'group': 7, 'count': 6}, {'group': 0, 'count': 7}, {'group': 5, 'count': 7}, {'group': 6, 'count': 7}, {'group': 1, 'count': 8}, {'group': 2, 'count': 12}, {'group': 4, 'count': 12}, {'group': 3, 'count': 13}, {'group': -1, 'count': 26}]","[2, 2, 2, 2, 2, 2, 2, 5, 0, 0, -1, -1, -1, -1, -1, 7, 1, 3, 1, 5, 3, 3, 3, 3, -1, -1, 2, -1, -1, -1, -1, -1, 3, -1, -1, -1, 5, -1, 5, 7, 2, 3, 3, 3, 2, 4, 4, 4, 4, 5, 1, 3, 2, -1, -1, -1, -1, 7, -1, 2, 3, 7, 3, 7, 5, 3, -1, -1, -1, -1, 4, 4, 4, 4, 4, 6, 6, 6, 4, 6, 6, 0, 1, 6, 0, 1, 1, 1, 6, 1, 4, 0, 0, 4, 0, -1, 7, 5]"
#6,90,5,7,0.0,8,26,0.9563,"[{'group': 0, 'count': 7}, {'group': 6, 'count': 7}, {'group': 1, 'count': 8}, {'group': 2, 'count': 12}, {'group': 4, 'count': 12}, {'group': 3, 'count': 13}, {'group': 5, 'count': 13}, {'group': -1, 'count': 26}]","[2, 2, 2, 2, 2, 2, 2, 6, 0, 0, -1, -1, -1, -1, -1, 5, 1, 3, 1, 6, 3, 3, 3, 3, -1, -1, 2, -1, -1, -1, -1, -1, 3, -1, -1, -1, 6, -1, 6, 5, 2, 3, 3, 3, 2, 4, 4, 4, 4, 6, 1, 3, 2, -1, -1, -1, -1, 5, -1, 2, 3, 5, 3, 5, 6, 3, -1, -1, -1, -1, 4, 4, 4, 4, 4, 5, 5, 5, 4, 5, 5, 0, 1, 5, 0, 1, 1, 1, 5, 1, 4, 0, 0, 4, 0, -1, 5, 6]"
#6,90,5,8,0.0,6,29,0.7735,"[{'group': 0, 'count': 8}, {'group': 1, 'count': 12}, {'group': 4, 'count': 12}, {'group': 2, 'count': 13}, {'group': 3, 'count': 24}, {'group': -1, 'count': 29}]","[1, 1, 1, 1, 1, 1, 1, 3, -1, -1, -1, -1, -1, -1, -1, 3, 0, 2, 0, 3, 2, 2, 2, 2, -1, -1, 1, -1, -1, -1, -1, -1, 2, -1, 3, -1, 3, 3, 3, 3, 1, 2, 2, 2, 1, 4, 4, 4, 4, 3, 0, 2, 1, 3, -1, -1, -1, 3, -1, 1, 2, 3, 2, 3, 3, 2, -1, -1, -1, -1, 4, 4, 4, 4, 4, 3, 3, 3, 4, 3, 3, -1, 0, 3, -1, 0, 0, 0, 3, 0, 4, -1, -1, 4, -1, 3, 3, 3]"
#6,90,5,9,0.0,5,37,0.744,"[{'group': 0, 'count': 12}, {'group': 3, 'count': 12}, {'group': 1, 'count': 13}, {'group': 2, 'count': 24}, {'group': -1, 'count': 37}]","[0, 0, 0, 0, 0, 0, 0, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, -1, 2, 1, 1, 1, 1, -1, -1, 0, -1, -1, -1, -1, -1, 1, -1, 2, -1, 2, 2, 2, 2, 0, 1, 1, 1, 0, 3, 3, 3, 3, 2, -1, 1, 0, 2, -1, -1, -1, 2, -1, 0, 1, 2, 1, 2, 2, 1, -1, -1, -1, -1, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, -1, -1, 2, -1, -1, -1, -1, 2, -1, 3, -1, -1, 3, -1, 2, 2, 2]"
#6,90,5,10,0.0,5,37,0.744,"[{'group': 0, 'count': 12}, {'group': 3, 'count': 12}, {'group': 1, 'count': 13}, {'group': 2, 'count': 24}, {'group': -1, 'count': 37}]","[0, 0, 0, 0, 0, 0, 0, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, -1, 2, 1, 1, 1, 1, -1, -1, 0, -1, -1, -1, -1, -1, 1, -1, 2, -1, 2, 2, 2, 2, 0, 1, 1, 1, 0, 3, 3, 3, 3, 2, -1, 1, 0, 2, -1, -1, -1, 2, -1, 0, 1, 2, 1, 2, 2, 1, -1, -1, -1, -1, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, -1, -1, 2, -1, -1, -1, -1, 2, -1, 3, -1, -1, 3, -1, 2, 2, 2]"
#6,90,5,11,0.0,5,37,0.744,"[{'group': 0, 'count': 12}, {'group': 3, 'count': 12}, {'group': 1, 'count': 13}, {'group': 2, 'count': 24}, {'group': -1, 'count': 37}]","[0, 0, 0, 0, 0, 0, 0, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, -1, 2, 1, 1, 1, 1, -1, -1, 0, -1, -1, -1, -1, -1, 1, -1, 2, -1, 2, 2, 2, 2, 0, 1, 1, 1, 0, 3, 3, 3, 3, 2, -1, 1, 0, 2, -1, -1, -1, 2, -1, 0, 1, 2, 1, 2, 2, 1, -1, -1, -1, -1, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, -1, -1, 2, -1, -1, -1, -1, 2, -1, 3, -1, -1, 3, -1, 2, 2, 2]"
#6,90,5,12,0.0,5,37,0.744,"[{'group': 0, 'count': 12}, {'group': 3, 'count': 12}, {'group': 1, 'count': 13}, {'group': 2, 'count': 24}, {'group': -1, 'count': 37}]","[0, 0, 0, 0, 0, 0, 0, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, -1, 2, 1, 1, 1, 1, -1, -1, 0, -1, -1, -1, -1, -1, 1, -1, 2, -1, 2, 2, 2, 2, 0, 1, 1, 1, 0, 3, 3, 3, 3, 2, -1, 1, 0, 2, -1, -1, -1, 2, -1, 0, 1, 2, 1, 2, 2, 1, -1, -1, -1, -1, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, -1, -1, 2, -1, -1, -1, -1, 2, -1, 3, -1, -1, 3, -1, 2, 2, 2]"
#6,90,5,13,0.0,3,36,0.7189,"[{'group': 0, 'count': 25}, {'group': -1, 'count': 36}, {'group': 1, 'count': 37}]","[0, 0, 0, 0, 0, 0, 0, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 0, -1, 1, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, -1, 0, 0, 1, -1, -1, -1, 1, -1, 0, 0, 1, 0, 1, 1, 0, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, -1, -1, -1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1]"
#6,90,5,14,0.0,3,36,0.7189,"[{'group': 0, 'count': 25}, {'group': -1, 'count': 36}, {'group': 1, 'count': 37}]","[0, 0, 0, 0, 0, 0, 0, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 0, -1, 1, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, -1, 0, 0, 1, -1, -1, -1, 1, -1, 0, 0, 1, 0, 1, 1, 0, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, -1, -1, -1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1]"
