HDBSCAN_Cluster,Percent,NumDocs,DocIds
-1,0.5670103092783505,55,"[44, 47, 57, 108, 116, 118, 122, 123, 127, 189, 192, 205, 207, 218, 219, 236, 240, 261, 264, 270, 272, 275, 298, 299, 305, 310, 311, 316, 317, 321, 335, 339, 353, 357, 369, 376, 400, 402, 408, 417, 461, 464, 478, 483, 508, 523, 528, 534, 543, 555, 556, 582, 591, 593, 600]"
0,0.1958762886597938,19,"[18, 60, 106, 133, 141, 158, 161, 210, 225, 273, 288, 295, 296, 387, 398, 477, 490, 498, 561]"
1,0.23711340206185566,23,"[32, 92, 170, 187, 208, 248, 250, 258, 281, 341, 344, 368, 370, 388, 393, 405, 482, 487, 530, 545, 574, 578, 585]"
