Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
0,root_-1_-1_-1_-1,-1,30,"['particle swarm optimization', 'collection optimization problem', 'simulate human intelligence', 'algorithmic space planning', 'automated planning approach', 'randomized fitness measure', 'sustainable urban transportation', 'sustainable urban system', 'sustainable urban planning', 'decision support system', 'traffic light status', 'light control system', 'sustainable smart city', 'new similarity measure', 'traffic light control', 'traffic light', 'light control', 'sustainable city', 'similarity measure', 'motion planning', 'sustainable Mobility', 'decision analysis', 'modular decision', 'similarity index', 'street sign', 'genetic algorithm', 'heuristic propagation', 'sustainability scope', 'simulation method', 'adaptive plan']",33,"[57, 60, 122, 127, 133, 170, 192, 203, 208, 210, 219, 236, 248, 258, 273, 276, 289, 311, 317, 321, 337, 419, 482, 498, 502, 508, 512, 525, 533, 543, 555, 563, 582]",0.9421,50,5,10
0,root_-1_-1_-1_-1,0,10,"['exploratory taxi fleet', 'taxi journey dataset', 'GPS trajectory data', 'system trajectory data', 'bike trajectory data', 'GPS trajectory dataset', 'trajectory data', 'trajectory dataset', 'Trajectory clustering', 'trajectory segmentation']",14,"[18, 118, 123, 158, 189, 260, 288, 298, 301, 302, 334, 448, 511, 550]",0.9421,50,5,10
0,root_-1_-1_-1_-1,1,15,"['transport planning issue', 'state transportation planning', 'transportation mode recognition', 'transportation mode classification', 'travel behavior interpretation', 'travel mode choice', 'bus route planning', 'transportation route planning', 'travel mode detection', 'mode detection', 'travel pattern', 'efficient route', 'dynamic route', 'route recommendation', 'ridership pattern']",16,"[87, 108, 118, 161, 189, 207, 260, 273, 334, 335, 376, 397, 400, 461, 529, 591]",0.9421,50,5,10
0,root_-1_-1_-1_-1,2,12,"['automated vacuum waste', 'land use classification', 'land use detection', 'air quality concern', 'air quality evaluator', 'air quality monitoring', 'air quality', 'exploratory monitoring', 'geodemographic classification', 'pollution detection', 'ecological sensing', 'vehicle emission']",14,"[32, 47, 97, 193, 203, 273, 276, 489, 490, 495, 512, 525, 549, 585]",0.9421,50,5,10
