dimension,min_samples,min_cluster_size,epsilon,Silhouette_score,total_clusters,outliers,cluster_results,cluster_labels
100,12,13,1.0,0.7051072145,3,106,"[{'cluster_no': -1, 'count': 106}, {'cluster_no': 0, 'count': 15}, {'cluster_no': 1, 'count': 13}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, -1, 1, -1, 1, -1, 1, 0, -1, 1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, -1, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, 0, -1, -1, -1, -1]"
95,7,6,0.0,0.7959461168,9,60,"[{'cluster_no': -1, 'count': 60}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 1, 'count': 7}, {'cluster_no': 2, 'count': 14}, {'cluster_no': 3, 'count': 6}, {'cluster_no': 4, 'count': 10}, {'cluster_no': 5, 'count': 9}, {'cluster_no': 6, 'count': 8}, {'cluster_no': 7, 'count': 9}]","[-1, 5, 7, -1, -1, 7, 0, 1, -1, 4, -1, 4, -1, 0, 7, -1, -1, 2, -1, -1, -1, 7, -1, 5, -1, 5, 4, 4, 4, 7, 6, -1, -1, -1, 3, -1, -1, -1, -1, 5, -1, 7, 7, -1, -1, 4, 6, 3, -1, -1, -1, -1, 0, 2, -1, 2, -1, -1, -1, 5, 0, 2, 1, 1, 3, 4, 0, 2, 0, 2, -1, 1, 2, -1, -1, -1, 2, 3, -1, -1, 6, 2, -1, 0, 2, 6, -1, 0, -1, 3, 5, -1, 4, 6, -1, 5, 4, -1, -1, 1, -1, 2, -1, 3, 2, -1, 6, 5, 4, -1, 0, -1, 1, -1, 5, 7, 2, 6, -1, 6, 2, 7, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, 0]"
90,9,10,0.0,0.7124655767,5,86,"[{'cluster_no': -1, 'count': 86}, {'cluster_no': 0, 'count': 10}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 2, 'count': 14}, {'cluster_no': 3, 'count': 13}]","[-1, -1, -1, -1, -1, -1, 1, -1, -1, 0, -1, 0, -1, 1, -1, -1, -1, 3, -1, -1, -1, -1, 3, -1, -1, -1, 0, 0, 0, -1, 2, -1, 3, -1, -1, -1, -1, 2, -1, 0, -1, -1, -1, 3, -1, 0, 2, -1, -1, -1, -1, -1, 1, 3, -1, 3, -1, -1, 3, -1, 1, -1, -1, -1, -1, -1, -1, 3, 1, -1, -1, -1, 3, -1, -1, -1, -1, 1, -1, -1, 2, 3, 2, 1, 3, 2, -1, 1, -1, -1, -1, -1, 0, 2, -1, -1, 0, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, 0, -1, 1, -1, -1, -1, -1, -1, 3, 2, -1, 2, -1, -1, -1, 3, -1, 2, -1, 2, -1, 2, -1, 1, -1, 1]"
85,6,6,0.0,0.8069704616000001,9,60,"[{'cluster_no': -1, 'count': 60}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 1, 'count': 6}, {'cluster_no': 2, 'count': 8}, {'cluster_no': 3, 'count': 10}, {'cluster_no': 4, 'count': 9}, {'cluster_no': 5, 'count': 7}, {'cluster_no': 6, 'count': 11}, {'cluster_no': 7, 'count': 11}]","[-1, 5, 4, -1, -1, 4, 0, -1, 7, 6, -1, 6, -1, 0, 4, -1, -1, 3, 2, -1, -1, 4, -1, -1, -1, -1, 6, 6, 6, 4, 7, 2, -1, -1, 2, -1, -1, -1, -1, 6, -1, 4, 4, -1, -1, 6, 7, 2, -1, -1, -1, -1, 0, -1, 5, 3, 0, -1, -1, 5, 0, 3, 1, 1, 2, 6, 0, 3, 0, 3, -1, 1, 3, -1, -1, -1, -1, 2, -1, -1, 7, -1, 7, 0, 3, 7, -1, 0, 5, 2, 5, -1, 6, 7, -1, 5, 6, -1, -1, 1, -1, -1, -1, 2, -1, -1, 7, 5, 6, -1, 0, -1, 1, -1, -1, 4, 3, 7, -1, 7, 3, 4, -1, 3, -1, -1, -1, 7, -1, -1, -1, 0, 1, 0]"
80,14,8,1.0,0.7626355667,3,113,"[{'cluster_no': -1, 'count': 113}, {'cluster_no': 0, 'count': 8}, {'cluster_no': 1, 'count': 13}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 0, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1, 1, -1, -1, -1, -1]"
75,8,8,0.0,0.7595800850000001,6,84,"[{'cluster_no': -1, 'count': 84}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 2, 'count': 10}, {'cluster_no': 3, 'count': 9}, {'cluster_no': 4, 'count': 8}]","[-1, -1, 2, -1, -1, 2, 1, -1, -1, 3, -1, 3, -1, 1, 2, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, 3, 3, 3, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, 3, 4, -1, -1, -1, -1, -1, 1, 0, -1, 0, -1, -1, -1, -1, 1, 0, -1, -1, -1, 4, 1, 0, 1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, 1, 0, 4, -1, 1, -1, -1, -1, -1, 3, 4, -1, -1, 3, -1, -1, -1, 0, -1, -1, -1, 0, -1, 4, -1, 3, -1, 1, -1, -1, -1, -1, 2, 0, 4, -1, 4, 0, 2, -1, -1, 2, -1, -1, 4, -1, -1, -1, 1, -1, 1]"
70,9,16,1.0,0.7584176317,3,102,"[{'cluster_no': -1, 'count': 102}, {'cluster_no': 0, 'count': 16}, {'cluster_no': 1, 'count': 16}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, 1, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 0, 0, -1, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1, 0, -1, 1, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 1, 1, 1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]"
65,8,7,0.0,0.7633513429000001,7,71,"[{'cluster_no': -1, 'count': 71}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 1, 'count': 13}, {'cluster_no': 2, 'count': 10}, {'cluster_no': 3, 'count': 10}, {'cluster_no': 4, 'count': 11}, {'cluster_no': 5, 'count': 8}]","[-1, -1, 2, -1, -1, 2, 0, -1, -1, 4, -1, 4, 3, 0, 2, -1, -1, -1, -1, -1, -1, 2, -1, 3, -1, 3, 4, 4, 4, 2, 5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, 4, -1, -1, -1, 1, -1, -1, 0, 1, 3, 1, -1, 3, -1, 3, 0, 1, -1, -1, -1, 4, 0, 1, 0, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, 5, 1, 5, 0, 1, 4, -1, 0, 3, -1, 3, -1, 4, -1, -1, 3, 4, -1, 5, -1, -1, 1, -1, -1, 1, -1, 5, 3, 4, -1, 0, -1, -1, -1, -1, 2, 1, 5, -1, 5, 1, 2, -1, -1, 2, -1, -1, 5, -1, -1, -1, 0, -1, 0]"
60,7,8,0.0,0.8296128649000001,7,76,"[{'cluster_no': -1, 'count': 76}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 1, 'count': 10}, {'cluster_no': 2, 'count': 8}, {'cluster_no': 3, 'count': 10}, {'cluster_no': 4, 'count': 11}, {'cluster_no': 5, 'count': 8}]","[-1, -1, 3, -1, -1, 3, 0, -1, -1, 4, -1, 4, -1, 0, 3, -1, -1, 1, 2, -1, -1, 3, -1, -1, -1, -1, 4, 4, 4, 3, -1, 2, -1, -1, 2, -1, -1, -1, -1, 4, -1, 3, 3, -1, -1, 4, 5, 2, -1, -1, -1, -1, 0, 1, -1, 1, -1, -1, -1, -1, 0, 1, -1, -1, 2, 4, -1, 1, 0, -1, -1, -1, 1, -1, -1, -1, -1, 2, -1, -1, 5, 1, 5, 0, 1, 5, -1, 0, -1, 2, -1, -1, 4, 5, -1, -1, 4, -1, -1, -1, -1, -1, -1, 2, -1, -1, 5, -1, 4, -1, 0, -1, -1, -1, -1, 3, 1, -1, -1, 5, 1, 3, -1, -1, 3, -1, -1, 5, -1, -1, 0, 0, -1, 0]"
55,9,14,1.0,0.7581069391,3,106,"[{'cluster_no': -1, 'count': 106}, {'cluster_no': 0, 'count': 14}, {'cluster_no': 1, 'count': 14}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 0, 0, -1, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1, 0, -1, 1, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 1, 1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]"
