cluster,dimension,min_samples,min_cluster_size,epsilon,total_groups,outliers,score,group_result,group_labels
#5,10,None,5,0.0,10,31,0.6669385412911985,"[{'group': 6, 'count': 5}, {'group': 0, 'count': 6}, {'group': 2, 'count': 6}, {'group': 8, 'count': 8}, {'group': 3, 'count': 13}, {'group': 7, 'count': 24}, {'group': 5, 'count': 26}, {'group': -1, 'count': 31}, {'group': 4, 'count': 32}, {'group': 1, 'count': 64}]","[7, 6, 6, 1, 5, 1, 7, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, -1, -1, -1, 4, 1, 4, 4, 1, 5, 5, 1, 1, -1, 1, 7, 1, 7, 1, 7, 0, 0, -1, 1, 2, 2, 2, 3, 1, 7, 8, 1, 1, 1, 3, 3, 3, 3, 6, 5, 7, 5, -1, 5, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 5, 1, 1, 1, -1, -1, 4, 4, 4, -1, 1, 1, 4, 5, 4, 1, 1, 1, 4, 4, 4, 1, 3, 3, 1, 1, 1, 1, 1, 1, 2, 2, 3, 2, -1, 4, 4, 5, 5, 5, 1, 5, 5, 1, 1, 1, 1, -1, 1, 1, 7, 1, 1, 1, 5, 7, 7, 7, 7, 1, 7, 7, 8, 8, 5, 1, 8, 3, 8, 8, 7, 7, 7, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 4, 7, 7, 1, -1, -1, -1, 7, 6, 1, 6, 5, 4, 5, -1, 5, 7, 1, 8, 8, 7, 5, -1, -1, -1, -1, 3, 3, 3, 1, 3, 4, 4, 4, 4, 1, 7, 4, 4, 7, -1, 1, 1, 0, 0, 5, 4, 5, 4, 1, 5, 4, 4, 4, 4, 1, -1, -1, -1, 0, 0]"
#5,10,None,6,0.0,8,44,0.7529218922734855,"[{'group': 1, 'count': 7}, {'group': 6, 'count': 8}, {'group': 2, 'count': 13}, {'group': 4, 'count': 22}, {'group': 5, 'count': 22}, {'group': 3, 'count': 35}, {'group': -1, 'count': 44}, {'group': 0, 'count': 64}]","[5, -1, -1, 0, 4, 0, 5, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, -1, -1, -1, 3, 0, 3, 3, 0, 4, 4, 0, 0, -1, 0, 5, 0, 5, 0, 5, -1, -1, -1, 0, 1, 1, 1, 2, 0, 5, 6, 0, 0, 0, 2, 2, 2, 2, -1, 4, 5, 4, 2, 4, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, -1, -1, 3, 3, 3, -1, 0, 0, 3, 4, 3, 0, 0, 0, 3, 3, 3, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, -1, 3, 3, -1, 3, 3, 0, 4, 3, 0, 0, 0, 0, -1, 0, 0, 5, 0, 0, 0, 4, -1, 6, 5, 5, 0, 5, 5, -1, 6, 4, 0, 6, 2, 6, 6, 5, 5, 5, 0, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, 3, 5, 5, 0, -1, -1, -1, 5, -1, 0, -1, 4, 3, 4, -1, -1, 5, 0, 6, 6, 5, 4, -1, -1, 4, -1, 2, 2, 2, 0, 2, 3, 3, 3, 3, 0, 5, 3, 3, 5, -1, 0, 0, -1, -1, 4, 3, 4, 3, 0, 4, 3, 3, 3, 3, 0, -1, -1, -1, -1, -1]"
#5,10,None,7,0.0,8,44,0.7588668765985457,"[{'group': 1, 'count': 8}, {'group': 6, 'count': 8}, {'group': 2, 'count': 13}, {'group': 3, 'count': 22}, {'group': 5, 'count': 23}, {'group': 4, 'count': 34}, {'group': -1, 'count': 44}, {'group': 0, 'count': 63}]","[5, -1, -1, 0, 3, 0, 5, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, -1, -1, -1, 4, 0, 4, 4, 0, 3, 3, 0, -1, -1, 0, 5, 0, 5, 0, 5, -1, -1, -1, 0, 1, 1, 1, 2, 0, 5, 6, 0, 0, 0, 2, 2, 2, 2, -1, 3, 5, 3, 2, 3, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, -1, -1, 4, 4, 4, -1, 0, 0, 4, 3, 4, 0, 0, 0, 4, 4, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 4, 4, -1, -1, 4, 0, 3, 4, 0, 0, 0, 0, -1, 0, 0, 5, 0, 0, 0, 3, 5, 6, 5, 5, 0, 5, 5, -1, 6, 3, 0, 6, 2, 6, 6, 5, 5, 5, 0, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, 4, 5, 5, 0, -1, -1, -1, 5, -1, 0, -1, 3, 4, 3, -1, -1, 5, 0, 6, 6, 5, 3, -1, -1, 3, -1, 2, 2, 2, 0, 2, 4, 4, 4, 4, 0, 5, 4, 4, 5, -1, 0, 0, -1, -1, 3, 4, 3, 4, 0, 3, 4, 4, 4, 4, 0, -1, -1, -1, -1, -1]"
#5,10,None,8,0.0,6,39,0.8203150607841934,"[{'group': 1, 'count': 21}, {'group': 4, 'count': 23}, {'group': 2, 'count': 33}, {'group': 3, 'count': 36}, {'group': -1, 'count': 39}, {'group': 0, 'count': 63}]","[3, -1, -1, 0, 4, 0, 3, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, -1, -1, 3, 2, 0, 2, 2, 0, 4, 4, 0, 0, -1, -1, 3, 0, 3, 0, 3, -1, -1, 3, 0, 1, 1, 1, 1, 0, 3, 3, 0, 0, 0, 1, 1, 1, 1, -1, 4, 3, 4, 1, 4, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, -1, 2, 2, 2, -1, 0, 0, 2, 4, 2, 0, 0, 0, 2, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, -1, -1, -1, 0, 4, 4, 0, 0, 0, 0, -1, 0, 0, 3, 0, 0, 0, 4, 3, 3, 3, 3, 0, 3, 3, 3, 3, 4, 0, 3, 1, 3, 3, 3, 3, 3, 0, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, 2, 3, 3, 0, -1, -1, -1, 3, -1, 0, -1, 4, 2, 4, 2, -1, 3, 0, 3, 3, 3, 4, 3, -1, 4, -1, 1, 1, 1, 0, 1, 2, 2, 2, 2, 0, 3, 2, 2, 3, -1, 0, 0, -1, -1, 4, 2, 4, 2, 0, 4, 2, 2, 2, 2, 0, -1, -1, -1, -1, -1]"
#5,10,None,9,0.0,6,47,0.822713336268467,"[{'group': 1, 'count': 17}, {'group': 4, 'count': 24}, {'group': 3, 'count': 29}, {'group': 2, 'count': 31}, {'group': -1, 'count': 47}, {'group': 0, 'count': 67}]","[3, -1, -1, 0, 4, 0, 3, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, -1, 0, 3, 2, 0, 2, -1, 0, 4, 4, 0, 0, -1, 0, 3, 0, 3, 0, 3, -1, -1, -1, 0, 0, 1, 1, 1, 0, 3, -1, 0, 0, 0, 1, 1, 1, 1, -1, 4, 3, 4, 1, 4, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, -1, 2, 2, 2, -1, 0, 0, 2, 4, 2, 0, 0, 0, 2, 2, -1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, -1, 1, -1, -1, 2, 2, -1, -1, 2, 0, 4, 4, 0, 0, 0, 0, -1, 0, 0, 3, 0, 0, 0, 4, 3, 3, 3, 3, 0, 3, 3, 4, 3, 4, 0, -1, 1, -1, -1, 3, 3, 3, 0, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, 2, 3, 3, 0, -1, -1, -1, 3, -1, 0, -1, 4, 2, 4, -1, -1, 3, 0, -1, 3, 3, 4, 3, -1, 4, -1, 1, 1, 1, 0, 1, 2, 2, 2, 2, 0, 3, 2, 2, 3, -1, 0, 0, -1, -1, 4, 2, 4, 2, 0, 4, 2, 2, 2, 2, 0, 0, -1, -1, -1, -1]"
#5,10,None,10,0.0,6,42,0.796166992965426,"[{'group': 1, 'count': 17}, {'group': 4, 'count': 23}, {'group': 3, 'count': 31}, {'group': 2, 'count': 33}, {'group': -1, 'count': 42}, {'group': 0, 'count': 69}]","[3, -1, -1, 0, 4, 0, 3, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0, 0, 3, 2, 0, 2, -1, 0, 4, 4, 0, 0, 0, 0, 3, 0, 3, 0, 3, -1, -1, 3, 0, 0, 1, 1, 1, 0, 3, -1, 0, 0, 0, 1, 1, 1, 1, -1, 4, 3, 4, 1, 4, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, -1, 2, 2, 2, -1, 0, 0, 2, 4, 2, 0, 0, 0, 2, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, -1, 1, -1, -1, 2, 2, -1, -1, 2, 0, 4, 4, 0, 0, 0, 0, -1, 0, 0, 3, 0, 0, 0, 4, 3, 3, 3, 3, 0, 3, 3, 3, 3, 4, 0, -1, 1, -1, 2, 3, 3, 3, 0, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, 2, 3, 3, 0, -1, -1, -1, 3, -1, 0, -1, 4, 2, 4, -1, -1, 3, 0, -1, 3, 3, 4, 3, -1, 4, -1, 1, 1, 1, 0, 1, 2, 2, 2, 2, 0, 3, 2, 2, 3, -1, 0, 0, -1, -1, 4, 2, 4, 2, 0, 4, 2, 2, 2, 2, 0, 0, -1, -1, -1, -1]"
#5,10,None,11,0.0,6,45,0.8356688542050683,"[{'group': 1, 'count': 17}, {'group': 4, 'count': 23}, {'group': 3, 'count': 30}, {'group': 2, 'count': 32}, {'group': -1, 'count': 45}, {'group': 0, 'count': 68}]","[3, -1, -1, 0, 4, 0, 3, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0, 0, 0, -1, 2, 0, 2, -1, 0, 4, 4, 0, 0, 0, 0, 3, 0, 3, 0, 3, -1, -1, 3, 0, 1, -1, 1, 1, 0, 3, -1, 0, 0, 0, 1, 1, 1, 1, -1, 4, 3, 4, 1, 4, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, -1, 2, 2, 2, -1, 0, 0, 2, 4, 2, 0, 0, 0, 2, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, -1, 1, -1, -1, 2, 2, -1, -1, -1, 0, 4, 4, 0, 0, 0, 0, -1, 0, 0, 3, 0, 0, 0, 4, 3, 3, 3, 3, 0, 3, 3, 3, 3, 4, 0, -1, 1, -1, -1, 3, 3, 3, 0, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, 2, 3, 3, 0, -1, -1, -1, 3, -1, 0, -1, 4, 2, 4, 2, -1, 3, 0, -1, 3, 3, 4, 3, -1, 4, -1, 1, 1, 1, 0, 1, 2, 2, 2, 2, 0, 3, 2, 2, 3, -1, 0, 0, -1, -1, 4, 2, 4, 2, 0, 4, 2, 2, 2, 2, 0, 0, -1, -1, -1, -1]"
#5,10,None,12,0.0,6,47,0.8374314282545436,"[{'group': 0, 'count': 17}, {'group': 3, 'count': 24}, {'group': 2, 'count': 29}, {'group': 4, 'count': 31}, {'group': -1, 'count': 47}, {'group': 1, 'count': 67}]","[2, -1, -1, 1, 3, 1, 2, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, 1, -1, 4, 1, 4, -1, 1, 3, 3, 1, 1, -1, 1, 2, 1, 2, 1, 2, -1, -1, 2, 1, -1, 0, 0, 0, 1, 2, -1, 1, 1, 1, 0, 0, 0, 0, -1, 3, 2, 3, 0, 3, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, -1, 4, 4, 4, -1, 1, 1, 4, 3, 4, 1, 1, 1, 4, 4, 4, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, -1, 0, -1, -1, 4, 4, -1, -1, -1, 1, 3, 3, 1, 1, 1, 1, -1, 1, 1, 2, 1, 1, 1, 3, 2, 2, 2, 2, 1, 2, 2, -1, 2, 3, 1, -1, 0, -1, -1, 2, 2, 2, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 4, 2, 2, 1, -1, -1, -1, 2, -1, 1, -1, 3, 4, 3, 3, -1, 2, 1, -1, 2, 2, 3, 2, -1, 3, -1, 0, 0, 0, 1, 0, 4, 4, 4, 4, 1, 2, 4, 4, 2, -1, 1, 1, -1, -1, 3, 4, 3, 4, 1, 3, 4, 4, 4, 4, 1, 1, -1, -1, -1, -1]"
#5,10,None,13,0.0,5,46,0.7710218427269037,"[{'group': 2, 'count': 24}, {'group': 1, 'count': 30}, {'group': 3, 'count': 32}, {'group': -1, 'count': 46}, {'group': 0, 'count': 83}]","[1, -1, -1, 0, 2, 0, 1, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, -1, 3, 0, 3, -1, 0, 2, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, -1, -1, 1, 0, -1, -1, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, -1, 0, -1, 2, 1, 2, -1, 2, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, -1, 3, 3, 3, -1, 0, 0, 3, 2, 3, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 3, 3, -1, -1, -1, 0, 2, 2, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, -1, 0, -1, -1, 1, 1, 1, 0, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, 3, 1, 1, 0, -1, -1, -1, 1, -1, 0, -1, 2, 3, 2, 3, -1, 1, 0, -1, 1, 1, 2, 1, 2, 2, -1, 0, 0, 0, 0, 0, 3, 3, 3, 3, 0, 1, 3, 3, 1, -1, 0, 0, -1, -1, 2, 3, 2, 3, 0, 2, 3, 3, 3, 3, 0, -1, 0, 0, -1, -1]"
#5,10,None,14,0.0,5,59,0.852511710711922,"[{'group': 3, 'count': 25}, {'group': 2, 'count': 29}, {'group': 1, 'count': 33}, {'group': -1, 'count': 59}, {'group': 0, 'count': 69}]","[2, -1, -1, 0, 3, 0, 2, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, -1, 1, 0, 1, 1, 0, 3, 3, 0, 0, 0, 0, 2, 0, 2, 0, 2, -1, -1, 2, 0, -1, -1, -1, -1, 0, 2, -1, 0, 0, 0, -1, -1, -1, -1, -1, 3, 2, 3, -1, 3, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, -1, 1, 1, 1, -1, 0, 0, 1, 3, 1, 0, 0, 0, 1, 1, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, 0, 3, 3, 0, 0, 0, 0, -1, 0, 0, 2, 0, 0, 0, 3, 2, 2, 2, 2, 0, 2, 2, 3, 2, 3, 0, -1, -1, -1, -1, 2, 2, 2, 0, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, 1, 2, 2, 0, -1, -1, -1, 2, -1, 0, -1, 3, 1, 3, 1, -1, 2, 0, -1, 2, 2, 3, 2, 3, 3, -1, -1, -1, -1, 0, -1, 1, 1, 1, 1, 0, 2, 1, 1, 2, -1, 0, 0, -1, -1, 3, 1, 3, 1, 0, 3, 1, 1, 1, 1, 0, -1, 0, 0, -1, -1]"
