,parent,child,lambda_val,child_size
0,74,1,2948.0260059743455,1
1,74,4,3261.51166407465,1
2,74,17,3365.539819458375,1
3,74,11,3369.5955011046394,1
4,74,0,3490.889721181856,1
5,74,14,3520.926757607555,1
6,74,27,3526.1067675493905,1
7,74,12,3542.4864864864867,1
8,74,29,3546.980126849894,1
9,74,21,3555.2481457936005,1
10,74,19,3638.5200607243546,1
11,74,3,3638.5200607243546,1
12,74,15,3662.3479589609256,1
13,74,36,3667.9527765631833,1
14,74,23,3682.4442493415277,1
15,74,24,3684.8706347463212,1
16,74,5,3710.1318000884567,1
17,74,46,3722.479698247171,1
18,74,32,3734.9100623330364,1
19,74,16,3755.8128497873295,1
20,74,30,3817.341524459613,1
21,74,54,3883.614814814815,1
22,74,2,3952.229917550059,1
23,74,39,3984.1405841842793,1
24,74,43,3995.5265539414145,1
25,74,35,3998.383222116301,1
26,74,33,4081.0547312089516,1
27,74,51,4115.088545499141,1
28,74,52,4227.063744016125,1
29,74,56,4272.27298192004,1
30,74,50,4272.27298192004,1
31,74,45,4282.086778968862,1
32,74,10,4325.139468935293,1
33,74,71,4346.429015544041,1
34,74,13,4347.555325213786,1
35,74,48,4352.066407263294,1
36,74,7,4419.709167544784,1
37,74,44,4427.8743731855375,1
38,74,41,4439.591426303255,1
39,74,26,4471.539445628998,1
40,74,49,4501.5336731955995,1
41,74,47,4501.5336731955995,1
42,74,73,4567.714674652872,1
43,74,18,4650.0044345898,1
44,74,22,4650.0044345898,1
45,74,6,4662.928293496387,1
46,74,20,4662.928293496387,1
47,74,62,4669.4172001113275,1
48,74,57,4759.49390070922,1
49,74,34,4763.547984099943,1
50,74,61,4770.320159226613,1
51,74,31,4779.833618233618,1
52,74,65,4789.385098487011,1
53,74,70,4814.122238163558,1
54,74,28,4899.887850467289,1
55,74,58,4901.319310546304,1
56,74,67,4921.447931944852,1
57,74,42,4953.414821375849,1
58,74,53,5017.11004784689,1
59,74,75,5035.178871548619,8
60,74,76,5035.178871548619,7
61,75,68,5035.178871548619,1
62,76,55,5125.944393522762,1
63,76,63,5125.944393522762,1
64,76,8,5125.944393522762,1
65,76,66,5125.944393522762,1
66,76,40,5125.944393522762,1
67,76,25,5125.944393522762,1
68,76,37,5125.944393522762,1
69,75,38,5076.313464447806,1
70,75,9,5076.313464447806,1
71,75,59,5076.313464447806,1
72,75,72,5076.313464447806,1
73,75,60,5076.313464447806,1
74,75,64,5076.313464447806,1
75,75,69,5076.313464447806,1
