,parent,child,lambda_val,child_size
0,126,0,4336.318428534505,1
1,126,22,4411.574020510124,1
2,126,8,4412.734350341925,1
3,126,4,4539.290043290043,1
4,126,33,4539.290043290043,1
5,126,84,4642.284449363586,1
6,126,34,4661.632675743262,1
7,126,120,4759.49390070922,1
8,126,64,4878.515847630125,1
9,126,91,4937.379635079458,1
10,126,119,4951.952774498229,1
11,126,41,4997.681263032469,1
12,126,39,5002.151460942158,1
13,126,38,5018.610828597069,1
14,126,23,5039.716431360769,1
15,126,26,5056.424352019289,1
16,126,30,5102.559610705596,1
17,126,3,5122.814045801527,1
18,126,122,5155.874615857406,1
19,126,53,5163.809172052939,1
20,126,15,5168.581638940234,1
21,126,45,5192.5769111730115,1
22,126,43,5192.5769111730115,1
23,126,121,5267.571742543171,1
24,126,117,5272.538026398492,1
25,126,1,5373.868033311979,1
26,126,49,5396.338372467031,1
27,126,42,5426.007761966365,1
28,126,79,5491.723731587562,1
29,126,46,5495.321323288568,1
30,126,87,5506.142435182146,1
31,126,10,5513.380216891226,1
32,126,20,5618.625586068319,1
33,126,88,5660.329284750337,1
34,126,94,5671.810682893847,1
35,126,47,5763.385778083133,1
36,126,24,5785.246896551724,1
37,126,29,5849.796373779637,1
38,126,12,5849.796373779637,1
39,126,116,5874.375350140056,1
40,126,100,5957.818181818182,1
41,126,72,6000.434907010014,1
42,126,106,6000.434907010014,1
43,126,58,6000.434907010014,1
44,126,95,6000.434907010014,1
45,126,73,6000.434907010014,1
46,126,71,6000.434907010014,1
47,126,40,6000.434907010014,1
48,126,32,6000.434907010014,1
49,126,104,6000.434907010014,1
50,126,109,6000.434907010014,1
51,126,105,6000.434907010014,1
52,126,113,6000.434907010014,1
53,126,70,6000.434907010014,1
54,126,123,6017.652797704448,1
55,126,37,6058.9440231130375,1
56,126,118,6134.265447897624,1
57,126,98,6134.265447897624,1
58,126,92,6152.261092775944,1
59,126,16,6197.715552271888,1
60,126,115,6241.523809523809,1
61,126,90,6241.523809523809,1
62,126,19,6241.523809523809,1
63,126,27,6241.523809523809,1
64,126,74,6253.155423033917,1
65,126,108,6283.601498127341,1
66,126,31,6295.390619136961,1
67,126,17,6355.006060606061,1
68,126,66,6371.901253323205,1
69,126,9,6477.689575289575,1
70,126,93,6597.410931970114,1
71,126,18,6620.842936069455,1
72,126,99,6647.074484944533,1
73,126,21,6654.984529948433,1
74,126,103,6657.625396825397,1
75,126,63,6673.514717581544,1
76,126,13,6697.491417165668,1
77,126,60,6789.6462970457305,1
78,126,54,6789.6462970457305,1
79,126,51,6789.6462970457305,1
80,126,14,6820.006504065041,1
81,126,81,6820.006504065041,1
82,126,28,6820.006504065041,1
83,126,102,6820.006504065041,1
84,126,77,6820.006504065041,1
85,126,75,6820.006504065041,1
86,126,107,6820.006504065041,1
87,126,76,6820.006504065041,1
88,126,112,6820.006504065041,1
89,126,69,6820.006504065041,1
90,126,85,6820.006504065041,1
91,126,96,6820.006504065041,1
92,126,55,6820.006504065041,1
93,126,127,6856.238659583163,18
94,126,128,6856.238659583163,15
95,127,56,6895.690916563913,1
96,128,101,6856.238659583163,1
97,128,6,6856.238659583163,1
98,128,48,6856.238659583163,1
99,128,7,6856.238659583163,1
100,128,65,6856.238659583163,1
101,128,57,6856.238659583163,1
102,128,36,6856.238659583163,1
103,128,83,6856.238659583163,1
104,128,25,6856.238659583163,1
105,128,44,6856.238659583163,1
106,128,67,6856.238659583163,1
107,128,89,6856.238659583163,1
108,128,78,6856.238659583163,1
109,128,62,6856.238659583163,1
110,128,111,6856.238659583163,1
111,127,124,7002.176961602671,1
112,127,86,7070.044669195112,1
113,127,59,7078.994092827004,1
114,127,2,7078.994092827004,1
115,127,110,7078.994092827004,1
116,127,68,7078.994092827004,1
117,127,50,7078.994092827004,1
118,127,80,7078.994092827004,1
119,127,125,7078.994092827004,1
120,127,52,7078.994092827004,1
121,127,114,7078.994092827004,1
122,127,11,7078.994092827004,1
123,127,35,7078.994092827004,1
124,127,61,7078.994092827004,1
125,127,82,7078.994092827004,1
126,127,97,7078.994092827004,1
127,127,5,7078.994092827004,1
