cluster,dimension,min_samples,min_cluster_size,epsilon,total_groups,outliers,score,group_result,group_labels
#10,70,None,10,0.0,4,23,0.9647022862462008,"[{'group': 1, 'count': 11}, {'group': 2, 'count': 17}, {'group': -1, 'count': 23}, {'group': 0, 'count': 29}]","[1, 1, -1, -1, 0, 1, 2, 2, 1, 0, -1, 2, -1, 2, -1, 0, 2, 2, 2, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 2, 2, -1, -1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 0, -1, 1, 1, 1, 0, 1, 0, 2, 0, -1, 0, -1, -1, -1, 0, -1, 0, 2, 0, 2, 0, 0, -1, 0, 2, 2]"
#10,70,None,11,0.0,3,31,0.8942331683403709,"[{'group': 0, 'count': 20}, {'group': 1, 'count': 29}, {'group': -1, 'count': 31}]","[-1, -1, -1, -1, 1, 0, 0, 0, 0, 1, -1, 0, -1, 0, -1, 1, 0, 0, 0, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 0, 0, -1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, -1, -1, 0, 1, -1, -1, -1, -1, 1, -1, 1, 0, 1, -1, 1, -1, -1, -1, 1, -1, 1, 0, 1, 0, 1, 1, -1, 1, 0, 0]"
#10,70,None,12,0.0,3,32,0.9152825985472036,"[{'group': 0, 'count': 19}, {'group': 1, 'count': 29}, {'group': -1, 'count': 32}]","[-1, -1, -1, -1, 1, 0, 0, 0, 0, 1, -1, 0, -1, 0, -1, 1, 0, 0, 0, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 0, 0, -1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, 1, 0, 1, -1, 1, -1, -1, -1, 1, -1, 1, 0, 1, 0, 1, 1, -1, 1, 0, 0]"
#10,70,None,13,0.0,3,32,0.9152825985472036,"[{'group': 0, 'count': 19}, {'group': 1, 'count': 29}, {'group': -1, 'count': 32}]","[-1, -1, -1, -1, 1, 0, 0, 0, 0, 1, -1, 0, -1, 0, -1, 1, 0, 0, 0, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 0, 0, -1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, 1, 0, 1, -1, 1, -1, -1, -1, 1, -1, 1, 0, 1, 0, 1, 1, -1, 1, 0, 0]"
#10,70,None,14,0.0,3,33,0.9398674690614988,"[{'group': 0, 'count': 18}, {'group': 1, 'count': 29}, {'group': -1, 'count': 33}]","[-1, -1, -1, -1, 1, 0, 0, 0, -1, 1, -1, 0, -1, 0, -1, 1, 0, 0, 0, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 0, 0, -1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, 1, 0, 1, -1, 1, -1, -1, -1, 1, -1, 1, 0, 1, 0, 1, 1, -1, 1, 0, 0]"
#10,70,None,15,0.0,3,34,0.9687774423639325,"[{'group': 0, 'count': 17}, {'group': 1, 'count': 29}, {'group': -1, 'count': 34}]","[-1, -1, -1, -1, 1, -1, 0, 0, -1, 1, -1, 0, -1, 0, -1, 1, 0, 0, 0, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 0, 0, -1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, 1, 0, 1, -1, 1, -1, -1, -1, 1, -1, 1, 0, 1, 0, 1, 1, -1, 1, 0, 0]"
#10,70,None,16,0.0,3,34,0.9687774423639325,"[{'group': 0, 'count': 17}, {'group': 1, 'count': 29}, {'group': -1, 'count': 34}]","[-1, -1, -1, -1, 1, -1, 0, 0, -1, 1, -1, 0, -1, 0, -1, 1, 0, 0, 0, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 0, 0, -1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, 1, 0, 1, -1, 1, -1, -1, -1, 1, -1, 1, 0, 1, 0, 1, 1, -1, 1, 0, 0]"
#10,70,None,17,0.0,1,80,-1.0,"[{'group': -1, 'count': 80}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#10,70,None,18,0.0,1,80,-1.0,"[{'group': -1, 'count': 80}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#10,70,None,19,0.0,1,80,-1.0,"[{'group': -1, 'count': 80}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
