cluster,dimension,min_samples,min_cluster_size,epsilon,total_groups,outliers,score,group_result,group_labels
#19,15,None,5,0.0,3,9,0.7316310285894776,"[{'group': 0, 'count': 6}, {'group': -1, 'count': 9}, {'group': 1, 'count': 10}]","[-1, 1, -1, -1, -1, 1, -1, 0, 1, -1, 1, 1, 1, 1, 1, -1, 1, 0, 0, 1, 0, -1, 0, -1, 0]"
#19,15,None,6,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,7,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,8,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,9,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,10,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,11,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,12,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,13,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,14,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,15,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,16,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,17,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,18,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,19,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,None,20,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,1,5,0.0,2,0,0.04162789458015715,"[{'group': 1, 'count': 6}, {'group': 0, 'count': 19}]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
#19,15,1,6,0.0,2,0,0.04162789458015715,"[{'group': 1, 'count': 6}, {'group': 0, 'count': 19}]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
#19,15,1,7,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,1,8,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,1,9,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,1,10,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,1,11,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,1,12,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#19,15,1,13,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
