cluster,dimension,min_samples,min_cluster_size,epsilon,total_groups,outliers,score,group_result,group_labels
#5,90,None,5,0.0,5,19,0.3454637611782391,"[{'group': 3, 'count': 5}, {'group': 1, 'count': 9}, {'group': 0, 'count': 11}, {'group': -1, 'count': 19}, {'group': 2, 'count': 56}]","[2, 2, 2, 0, 2, 3, 3, -1, 1, 3, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, -1, -1, -1, 0, -1, 2, 2, 2, 2, 2, -1, -1, -1, -1, -1, 0, 0, 0, 0, 1, 2, 2, 2, -1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, -1, 1, 2, 2, 2, 2, 2, 1, 1, 1, -1, 2, -1, 3, -1, 3, -1, 2, 2, 2, 2, -1, 2, 1, 2, 2, 2, -1, -1, 2, 2, 2, 2, 2, 0, 1, 0]"
#5,90,None,6,0.0,4,16,0.4549083382273244,"[{'group': 2, 'count': 9}, {'group': 0, 'count': 11}, {'group': -1, 'count': 16}, {'group': 1, 'count': 64}]","[1, 1, 1, 0, 1, 1, 1, -1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, -1, 0, -1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 2, 1, 1, 1, -1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, -1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1, -1, 1, 2, 1, 1, 1, -1, -1, -1, 1, 1, 1, 1, 0, 2, 0]"
#5,90,None,7,0.0,4,23,0.5238333937943539,"[{'group': 2, 'count': 10}, {'group': 0, 'count': 12}, {'group': -1, 'count': 23}, {'group': 1, 'count': 55}]","[1, 1, 1, 0, 1, -1, -1, -1, 2, -1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, -1, -1, 0, -1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 2, 1, 1, 1, -1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, -1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 0, 1, -1, -1, -1, -1, -1, 1, 1, 1, 1, -1, 1, 2, 1, 1, 1, -1, -1, -1, 1, 1, 1, 1, 0, 2, 0]"
#5,90,None,8,0.0,4,26,0.6099055637577918,"[{'group': 2, 'count': 9}, {'group': 0, 'count': 11}, {'group': -1, 'count': 26}, {'group': 1, 'count': 54}]","[1, 1, 1, 0, 1, -1, -1, -1, 2, -1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, -1, 0, -1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 2, 1, 1, -1, -1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, -1, 2, 1, 1, 1, 1, 1, 2, 2, 2, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, 1, 2, 1, 1, 1, -1, -1, -1, 1, 1, 1, 1, 0, 2, 0]"
#5,90,None,9,0.0,3,23,0.6687621867810933,"[{'group': 1, 'count': 12}, {'group': -1, 'count': 23}, {'group': 0, 'count': 65}]","[0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, 1, 1, 1, 1, -1, 0, 0, -1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0, -1, -1, -1, 0, 0, 0, 0, 1, 0, 1]"
#5,90,None,10,0.0,3,26,0.697507428987566,"[{'group': 1, 'count': 12}, {'group': -1, 'count': 26}, {'group': 0, 'count': 62}]","[0, 0, 0, 1, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, 1, 1, 1, 1, -1, 0, 0, -1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, -1, 1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0, -1, -1, -1, 0, 0, 0, 0, 1, -1, 1]"
#5,90,None,11,0.0,1,100,-1.0,"[{'group': -1, 'count': 100}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#5,90,None,12,0.0,1,100,-1.0,"[{'group': -1, 'count': 100}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#5,90,None,13,0.0,1,100,-1.0,"[{'group': -1, 'count': 100}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#5,90,None,14,0.0,1,100,-1.0,"[{'group': -1, 'count': 100}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
