cluster,dimension,min_samples,min_cluster_size,epsilon,total_groups,outliers,score,group_result,group_labels
#12,25,None,5,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,None,6,0.0,3,22,0.704547932526972,"[{'group': 0, 'count': 6}, {'group': 1, 'count': 7}, {'group': -1, 'count': 22}]","[0, -1, 0, -1, -1, -1, 1, -1, -1, 0, 1, 1, 1, -1, 1, -1, -1, -1, -1, 1, 1, -1, -1, -1, 0, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1]"
#12,25,None,7,0.0,3,17,0.6623693567093903,"[{'group': 1, 'count': 8}, {'group': 0, 'count': 10}, {'group': -1, 'count': 17}]","[0, 0, 0, -1, 1, 0, 1, -1, 0, 0, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, 0, -1, -1, 0, -1]"
#12,25,None,8,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,None,9,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,None,10,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,None,11,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,None,12,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,None,13,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,None,14,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,None,15,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,None,16,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,None,17,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,None,18,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,None,19,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,None,20,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,1,5,0.0,4,5,0.5713914392333639,"[{'group': -1, 'count': 5}, {'group': 1, 'count': 8}, {'group': 2, 'count': 9}, {'group': 0, 'count': 13}]","[1, 2, 2, 2, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, -1, -1, 0, 0, 0, -1, -1, 2, -1, 0, 1, 1, 2, 1, 2, 2, 0, 1, 1]"
#12,25,1,6,0.0,4,5,0.5713914392333639,"[{'group': -1, 'count': 5}, {'group': 1, 'count': 8}, {'group': 2, 'count': 9}, {'group': 0, 'count': 13}]","[1, 2, 2, 2, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, -1, -1, 0, 0, 0, -1, -1, 2, -1, 0, 1, 1, 2, 1, 2, 2, 0, 1, 1]"
#12,25,1,7,0.0,4,5,0.5713914392333639,"[{'group': -1, 'count': 5}, {'group': 1, 'count': 8}, {'group': 2, 'count': 9}, {'group': 0, 'count': 13}]","[1, 2, 2, 2, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, -1, -1, 0, 0, 0, -1, -1, 2, -1, 0, 1, 1, 2, 1, 2, 2, 0, 1, 1]"
#12,25,1,8,0.0,4,5,0.5713914392333639,"[{'group': -1, 'count': 5}, {'group': 1, 'count': 8}, {'group': 2, 'count': 9}, {'group': 0, 'count': 13}]","[1, 2, 2, 2, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, -1, -1, 0, 0, 0, -1, -1, 2, -1, 0, 1, 1, 2, 1, 2, 2, 0, 1, 1]"
#12,25,1,9,0.0,3,5,0.6646329042147376,"[{'group': -1, 'count': 5}, {'group': 1, 'count': 13}, {'group': 0, 'count': 17}]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, -1, -1, 1, 1, 1, -1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
#12,25,1,10,0.0,3,5,0.6646329042147376,"[{'group': -1, 'count': 5}, {'group': 1, 'count': 13}, {'group': 0, 'count': 17}]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, -1, -1, 1, 1, 1, -1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
#12,25,1,11,0.0,3,5,0.6646329042147376,"[{'group': -1, 'count': 5}, {'group': 1, 'count': 13}, {'group': 0, 'count': 17}]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, -1, -1, 1, 1, 1, -1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
#12,25,1,12,0.0,3,5,0.6646329042147376,"[{'group': -1, 'count': 5}, {'group': 1, 'count': 13}, {'group': 0, 'count': 17}]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, -1, -1, 1, 1, 1, -1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
#12,25,1,13,0.0,3,5,0.6646329042147376,"[{'group': -1, 'count': 5}, {'group': 1, 'count': 13}, {'group': 0, 'count': 17}]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, -1, -1, 1, 1, 1, -1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
#12,25,1,14,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,1,15,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,1,16,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,1,17,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#12,25,1,18,0.0,1,35,-1.0,"[{'group': -1, 'count': 35}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
