cluster,dimension,min_samples,min_cluster_size,epsilon,total_groups,outliers,score,group_result,group_labels
#26,15,None,10,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,None,11,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,None,12,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,None,13,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,None,14,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,None,15,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,None,16,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,None,17,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,None,18,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,None,19,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,None,20,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,1,10,0.0,3,4,0.9851872874469825,"[{'group': -1, 'count': 4}, {'group': 0, 'count': 10}, {'group': 1, 'count': 11}]","[0, 0, 1, 0, -1, 0, 1, 1, 0, 0, -1, 0, -1, -1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]"
#26,15,1,11,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,1,12,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,1,13,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,1,14,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,1,15,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,1,16,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,1,17,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,1,18,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,1,19,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,1,20,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,2,10,0.0,3,4,0.9851872874469825,"[{'group': -1, 'count': 4}, {'group': 0, 'count': 10}, {'group': 1, 'count': 11}]","[0, 0, 1, 0, -1, 0, 1, 1, 0, 0, -1, 0, -1, -1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]"
#26,15,2,11,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,2,12,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,2,13,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,2,14,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,2,15,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#26,15,2,16,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
