cluster,dimension,min_samples,min_cluster_size,epsilon,total_groups,outliers,score,group_result,group_labels
#13,30,None,5,0.0,4,14,0.8281463405560177,"[{'group': 0, 'count': 6}, {'group': 2, 'count': 9}, {'group': 1, 'count': 11}, {'group': -1, 'count': 14}]","[-1, 0, 0, -1, 0, -1, 2, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, 0, 2, 1, 2, 0, 0, 1, -1, 1, -1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2]"
#13,30,None,6,0.0,4,14,0.8281463405560177,"[{'group': 0, 'count': 6}, {'group': 2, 'count': 9}, {'group': 1, 'count': 11}, {'group': -1, 'count': 14}]","[-1, 0, 0, -1, 0, -1, 2, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, 0, 2, 1, 2, 0, 0, 1, -1, 1, -1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2]"
#13,30,None,7,0.0,3,14,0.7863905864656533,"[{'group': 0, 'count': 13}, {'group': 1, 'count': 13}, {'group': -1, 'count': 14}]","[-1, 0, 0, -1, 0, -1, -1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, 1, 1, 1, -1, 0, 1, 0, -1, 0, 1, 0, 1, -1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
#13,30,None,8,0.0,3,22,0.835170530197898,"[{'group': 0, 'count': 9}, {'group': 1, 'count': 9}, {'group': -1, 'count': 22}]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, 0, 1, 0, -1, 0, 1, -1, -1, -1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
#13,30,None,9,0.0,1,40,-1.0,"[{'group': -1, 'count': 40}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#13,30,None,10,0.0,1,40,-1.0,"[{'group': -1, 'count': 40}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#13,30,None,11,0.0,1,40,-1.0,"[{'group': -1, 'count': 40}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#13,30,None,12,0.0,1,40,-1.0,"[{'group': -1, 'count': 40}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#13,30,None,13,0.0,1,40,-1.0,"[{'group': -1, 'count': 40}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#13,30,None,14,0.0,1,40,-1.0,"[{'group': -1, 'count': 40}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#13,30,None,15,0.0,1,40,-1.0,"[{'group': -1, 'count': 40}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#13,30,None,16,0.0,1,40,-1.0,"[{'group': -1, 'count': 40}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#13,30,None,17,0.0,1,40,-1.0,"[{'group': -1, 'count': 40}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#13,30,None,18,0.0,1,40,-1.0,"[{'group': -1, 'count': 40}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#13,30,None,19,0.0,1,40,-1.0,"[{'group': -1, 'count': 40}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#13,30,None,20,0.0,1,40,-1.0,"[{'group': -1, 'count': 40}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#13,30,1,5,0.0,5,4,0.6025569607576735,"[{'group': -1, 'count': 4}, {'group': 2, 'count': 6}, {'group': 1, 'count': 8}, {'group': 3, 'count': 8}, {'group': 0, 'count': 14}]","[1, 1, 1, 0, 1, 0, 0, 0, 2, 3, 2, 1, 2, 2, 2, -1, -1, -1, -1, 3, 1, 0, 3, 0, 1, 1, 3, 0, 3, 0, 0, 0, 0, 0, 0, 3, 3, 3, 2, 0]"
