cluster,dimension,min_samples,min_cluster_size,epsilon,total_groups,outliers,score,group_result,group_labels
#22,15,None,5,0.0,3,10,0.9308162409523073,"[{'group': 0, 'count': 7}, {'group': 1, 'count': 8}, {'group': -1, 'count': 10}]","[0, 0, 0, 1, 0, 1, -1, 0, 0, -1, 0, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1, 1, -1, 1]"
#22,15,None,6,0.0,3,10,0.9308162409523073,"[{'group': 0, 'count': 7}, {'group': 1, 'count': 8}, {'group': -1, 'count': 10}]","[0, 0, 0, 1, 0, 1, -1, 0, 0, -1, 0, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1, 1, -1, 1]"
#22,15,None,7,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#22,15,None,8,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#22,15,None,9,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#22,15,None,10,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#22,15,None,11,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#22,15,None,12,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#22,15,None,13,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#22,15,None,14,0.0,1,25,-1.0,"[{'group': -1, 'count': 25}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
