cluster,dimension,min_samples,min_cluster_size,epsilon,total_groups,outliers,score,group_result,group_labels
#1,100,None,10,0.0,5,43,0.8097014656724401,"[{'group': 1, 'count': 14}, {'group': 0, 'count': 15}, {'group': 3, 'count': 23}, {'group': -1, 'count': 43}, {'group': 2, 'count': 50}]","[-1, -1, 3, 2, 3, 2, 1, 1, 2, 2, 0, 3, 3, 1, 1, 2, 0, 0, 2, 2, 2, 3, 2, 3, 2, 3, 0, 0, 2, 3, 2, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, 3, -1, -1, -1, 2, 1, -1, 1, -1, 3, 2, 2, 2, -1, 3, 3, 0, 3, 0, 2, -1, 2, -1, -1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, 2, 2, 1, 2, 1, 2, 2, 2, 0, -1, 2, 2, 0, 2, 0, -1, -1, -1, -1, -1, 0, 0, 3, 0, -1, 2, 2, 2, 2, -1, 3, -1, 2, -1, 0, 3, -1, -1, 3, 2, -1, -1, -1, -1, 0]"
#1,100,None,11,0.0,5,43,0.8097014656724401,"[{'group': 1, 'count': 14}, {'group': 0, 'count': 15}, {'group': 3, 'count': 23}, {'group': -1, 'count': 43}, {'group': 2, 'count': 50}]","[-1, -1, 3, 2, 3, 2, 1, 1, 2, 2, 0, 3, 3, 1, 1, 2, 0, 0, 2, 2, 2, 3, 2, 3, 2, 3, 0, 0, 2, 3, 2, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, 3, -1, -1, -1, 2, 1, -1, 1, -1, 3, 2, 2, 2, -1, 3, 3, 0, 3, 0, 2, -1, 2, -1, -1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, 2, 2, 1, 2, 1, 2, 2, 2, 0, -1, 2, 2, 0, 2, 0, -1, -1, -1, -1, -1, 0, 0, 3, 0, -1, 2, 2, 2, 2, -1, 3, -1, 2, -1, 0, 3, -1, -1, 3, 2, -1, -1, -1, -1, 0]"
#1,100,None,12,0.0,5,48,0.8488624557582616,"[{'group': 1, 'count': 14}, {'group': 0, 'count': 15}, {'group': 3, 'count': 23}, {'group': 2, 'count': 45}, {'group': -1, 'count': 48}]","[-1, -1, 3, 2, 3, 2, 1, 1, 2, 2, 0, 3, 3, 1, 1, 2, 0, 0, 2, 2, 2, 3, -1, 3, 2, 3, 0, 0, 2, 3, 2, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, 3, -1, -1, -1, 2, 1, -1, 1, -1, 3, 2, 2, 2, -1, 3, 3, 0, 3, 0, 2, -1, 2, -1, -1, 1, 1, 1, -1, 1, 2, 2, 2, 2, 2, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, 2, 2, 1, -1, 1, 2, 2, 2, 0, -1, 2, -1, 0, 2, 0, -1, -1, -1, -1, -1, 0, 0, 3, 0, -1, -1, 2, 2, 2, -1, 3, -1, 2, -1, 0, 3, -1, -1, 3, 2, -1, -1, -1, -1, 0]"
#1,100,None,13,0.0,5,51,0.8789677816827391,"[{'group': 1, 'count': 14}, {'group': 0, 'count': 15}, {'group': 3, 'count': 23}, {'group': 2, 'count': 42}, {'group': -1, 'count': 51}]","[-1, -1, 3, 2, 3, 2, 1, 1, 2, 2, 0, 3, 3, 1, 1, 2, 0, 0, 2, 2, 2, 3, -1, 3, 2, 3, 0, 0, 2, 3, 2, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, 3, -1, -1, -1, 2, 1, -1, 1, -1, 3, 2, 2, 2, -1, 3, 3, 0, 3, 0, 2, -1, 2, -1, -1, 1, 1, 1, -1, 1, 2, 2, 2, 2, 2, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, 2, 2, 1, -1, 1, 2, 2, -1, 0, -1, 2, -1, 0, -1, 0, -1, -1, -1, -1, -1, 0, 0, 3, 0, -1, -1, 2, 2, 2, -1, 3, -1, -1, -1, 0, 3, -1, -1, 3, 2, -1, -1, -1, -1, 0]"
#1,100,None,14,0.0,4,65,0.8730418841125214,"[{'group': 0, 'count': 15}, {'group': 2, 'count': 23}, {'group': 1, 'count': 42}, {'group': -1, 'count': 65}]","[-1, -1, 2, 1, 2, 1, -1, -1, 1, 1, 0, 2, 2, -1, -1, 1, 0, 0, 1, 1, 1, 2, -1, 2, 1, 2, 0, 0, 1, 2, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, -1, -1, -1, 1, -1, -1, -1, -1, 2, 1, 1, 1, -1, 2, 2, 0, 2, 0, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, 1, 1, -1, 0, -1, 1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 0, 0, 2, 0, -1, -1, 1, 1, 1, -1, 2, -1, -1, -1, 0, 2, -1, -1, 2, 1, -1, -1, -1, -1, 0]"
#1,100,None,15,0.0,3,80,0.8695491595517683,"[{'group': 1, 'count': 23}, {'group': 0, 'count': 42}, {'group': -1, 'count': 80}]","[-1, -1, 1, 0, 1, 0, -1, -1, 0, 0, -1, 1, 1, -1, -1, 0, -1, -1, 0, 0, 0, 1, -1, 1, 0, 1, -1, -1, 0, 1, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, -1, -1, -1, 0, -1, -1, -1, -1, 1, 0, 0, 0, -1, 1, 1, -1, 1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0, 0, -1, 1, -1, -1, -1, -1, 1, -1, -1, 1, 0, -1, -1, -1, -1, -1]"
#1,100,None,16,0.0,3,80,0.8695491595517683,"[{'group': 1, 'count': 23}, {'group': 0, 'count': 42}, {'group': -1, 'count': 80}]","[-1, -1, 1, 0, 1, 0, -1, -1, 0, 0, -1, 1, 1, -1, -1, 0, -1, -1, 0, 0, 0, 1, -1, 1, 0, 1, -1, -1, 0, 1, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, -1, -1, -1, 0, -1, -1, -1, -1, 1, 0, 0, 0, -1, 1, 1, -1, 1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0, 0, -1, 1, -1, -1, -1, -1, 1, -1, -1, 1, 0, -1, -1, -1, -1, -1]"
#1,100,None,17,0.0,3,80,0.8695491595517683,"[{'group': 1, 'count': 23}, {'group': 0, 'count': 42}, {'group': -1, 'count': 80}]","[-1, -1, 1, 0, 1, 0, -1, -1, 0, 0, -1, 1, 1, -1, -1, 0, -1, -1, 0, 0, 0, 1, -1, 1, 0, 1, -1, -1, 0, 1, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, -1, -1, -1, 0, -1, -1, -1, -1, 1, 0, 0, 0, -1, 1, 1, -1, 1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0, 0, -1, 1, -1, -1, -1, -1, 1, -1, -1, 1, 0, -1, -1, -1, -1, -1]"
#1,100,None,18,0.0,3,80,0.8695491595517683,"[{'group': 1, 'count': 23}, {'group': 0, 'count': 42}, {'group': -1, 'count': 80}]","[-1, -1, 1, 0, 1, 0, -1, -1, 0, 0, -1, 1, 1, -1, -1, 0, -1, -1, 0, 0, 0, 1, -1, 1, 0, 1, -1, -1, 0, 1, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, -1, -1, -1, 0, -1, -1, -1, -1, 1, 0, 0, 0, -1, 1, 1, -1, 1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0, 0, -1, 1, -1, -1, -1, -1, 1, -1, -1, 1, 0, -1, -1, -1, -1, -1]"
#1,100,None,19,0.0,3,80,0.8695491595517683,"[{'group': 1, 'count': 23}, {'group': 0, 'count': 42}, {'group': -1, 'count': 80}]","[-1, -1, 1, 0, 1, 0, -1, -1, 0, 0, -1, 1, 1, -1, -1, 0, -1, -1, 0, 0, 0, 1, -1, 1, 0, 1, -1, -1, 0, 1, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, -1, -1, -1, 0, -1, -1, -1, -1, 1, 0, 0, 0, -1, 1, 1, -1, 1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0, 0, -1, 1, -1, -1, -1, -1, 1, -1, -1, 1, 0, -1, -1, -1, -1, -1]"
