cluster,dimension,min_samples,min_cluster_size,epsilon,total_groups,outliers,score,group_result,group_labels
#0,100,None,10,0.0,6,84,0.7882276412413074,"[{'group': 0, 'count': 13}, {'group': 1, 'count': 15}, {'group': 3, 'count': 22}, {'group': 4, 'count': 24}, {'group': 2, 'count': 37}, {'group': -1, 'count': 84}]","[3, 4, -1, 2, 4, -1, -1, 4, 1, 2, 1, 1, 2, 4, 2, -1, -1, -1, -1, -1, 2, 2, 2, 4, 2, 3, 2, 2, 0, 0, 4, 3, -1, 4, 4, 0, 0, 0, 0, 0, -1, -1, 2, 3, 3, -1, 3, 1, 2, 1, 2, -1, 2, 3, 4, -1, 2, -1, -1, 2, -1, 1, -1, -1, 1, 3, 3, 2, 2, 1, 1, 2, 3, 1, 3, 4, 4, 4, 4, 4, 4, -1, -1, -1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, -1, -1, -1, -1, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 3, 0, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, 1, 4, 4, -1, -1, -1, -1, -1, -1, -1, 4, -1, 4, -1, -1, -1, -1, -1, 2, 2, -1, -1, 2, 2, 2, -1, 3, 3, -1, -1, 4, 4, -1, 2, -1, -1, -1, -1, 4, 4, 4, 2, -1, -1, 1, -1, -1, 1, 3, 3, 1, 3, -1, -1, -1, -1, -1, 1]"
#0,100,None,11,0.0,6,86,0.7943258811393209,"[{'group': 0, 'count': 13}, {'group': 1, 'count': 15}, {'group': 3, 'count': 20}, {'group': 4, 'count': 24}, {'group': 2, 'count': 37}, {'group': -1, 'count': 86}]","[3, 4, -1, 2, 4, -1, -1, 4, 1, 2, 1, 1, 2, 4, 2, -1, -1, -1, -1, -1, 2, 2, 2, 4, 2, 3, 2, 2, 0, 0, 4, 3, -1, 4, 4, 0, 0, 0, 0, 0, -1, -1, 2, -1, 3, -1, 3, 1, 2, 1, 2, -1, 2, 3, 4, -1, 2, -1, -1, 2, -1, 1, -1, -1, 1, 3, 3, 2, 2, 1, 1, 2, 3, 1, 3, 4, 4, 4, 4, 4, 4, -1, -1, -1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, -1, -1, -1, -1, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 3, 0, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, 1, 4, 4, -1, -1, -1, -1, -1, -1, -1, 4, -1, 4, -1, -1, -1, -1, -1, 2, 2, -1, -1, 2, 2, 2, -1, 3, -1, -1, -1, 4, 4, -1, 2, -1, -1, -1, -1, 4, 4, 4, 2, -1, -1, 1, -1, -1, 1, 3, 3, 1, 3, -1, -1, -1, -1, -1, 1]"
#0,100,None,12,0.0,6,87,0.7972422252723808,"[{'group': 0, 'count': 13}, {'group': 1, 'count': 15}, {'group': 3, 'count': 20}, {'group': 4, 'count': 23}, {'group': 2, 'count': 37}, {'group': -1, 'count': 87}]","[3, 4, -1, 2, 4, -1, -1, 4, 1, 2, 1, 1, 2, 4, 2, -1, -1, -1, -1, -1, 2, 2, 2, 4, 2, 3, 2, 2, 0, 0, 4, 3, -1, 4, 4, 0, 0, 0, 0, 0, -1, -1, 2, -1, 3, -1, 3, 1, 2, 1, 2, -1, 2, 3, 4, -1, 2, -1, -1, 2, -1, 1, -1, -1, 1, 3, 3, 2, 2, 1, 1, 2, 3, 1, 3, 4, 4, 4, 4, 4, 4, -1, -1, -1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, -1, -1, -1, -1, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 3, 0, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, 1, 4, -1, -1, -1, -1, -1, -1, -1, -1, 4, -1, 4, -1, -1, -1, -1, -1, 2, 2, -1, -1, 2, 2, 2, -1, 3, -1, -1, -1, 4, 4, -1, 2, -1, -1, -1, -1, 4, 4, 4, 2, -1, -1, 1, -1, -1, 1, 3, 3, 1, 3, -1, -1, -1, -1, -1, 1]"
#0,100,None,13,0.0,5,101,0.8095642652200339,"[{'group': 0, 'count': 15}, {'group': 2, 'count': 19}, {'group': 3, 'count': 23}, {'group': 1, 'count': 37}, {'group': -1, 'count': 101}]","[2, 3, -1, 1, 3, -1, -1, 3, 0, 1, 0, 0, 1, 3, 1, -1, -1, -1, -1, -1, 1, 1, 1, 3, 1, 2, 1, 1, -1, -1, 3, 2, -1, 3, 3, -1, -1, -1, -1, -1, -1, -1, 1, -1, 2, -1, 2, 0, 1, 0, 1, -1, 1, 2, 3, -1, 1, -1, -1, 1, -1, 0, -1, -1, 0, 2, 2, 1, 1, 0, 0, 1, 2, 0, 2, 3, 3, 3, 3, 3, 3, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 2, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 2, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 3, -1, -1, -1, -1, -1, -1, -1, -1, 3, -1, 3, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 3, 3, -1, 1, -1, -1, -1, -1, 3, 3, 3, 1, -1, -1, 0, -1, -1, 0, 2, 2, 0, 2, -1, -1, -1, -1, -1, 0]"
#0,100,None,14,0.0,5,101,0.8095642652200339,"[{'group': 0, 'count': 15}, {'group': 2, 'count': 19}, {'group': 3, 'count': 23}, {'group': 1, 'count': 37}, {'group': -1, 'count': 101}]","[2, 3, -1, 1, 3, -1, -1, 3, 0, 1, 0, 0, 1, 3, 1, -1, -1, -1, -1, -1, 1, 1, 1, 3, 1, 2, 1, 1, -1, -1, 3, 2, -1, 3, 3, -1, -1, -1, -1, -1, -1, -1, 1, -1, 2, -1, 2, 0, 1, 0, 1, -1, 1, 2, 3, -1, 1, -1, -1, 1, -1, 0, -1, -1, 0, 2, 2, 1, 1, 0, 0, 1, 2, 0, 2, 3, 3, 3, 3, 3, 3, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 2, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 2, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 3, -1, -1, -1, -1, -1, -1, -1, -1, 3, -1, 3, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 3, 3, -1, 1, -1, -1, -1, -1, 3, 3, 3, 1, -1, -1, 0, -1, -1, 0, 2, 2, 0, 2, -1, -1, -1, -1, -1, 0]"
#0,100,None,15,0.0,3,102,0.6470382533046599,"[{'group': 1, 'count': 37}, {'group': 0, 'count': 56}, {'group': -1, 'count': 102}]","[0, 0, 0, 1, 0, 0, -1, 0, -1, 1, -1, -1, 1, 0, 1, -1, -1, -1, -1, -1, 1, 1, 1, 0, 1, 0, 1, 1, -1, -1, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, -1, 0, -1, 1, -1, 1, -1, 1, 0, 0, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 0, 0, 1, 1, -1, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, -1, 0, 0, 0, 0, 0, 0, -1, 1, 0, -1, -1, -1, 0, 0, 0, 1, 0, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1]"
#0,100,None,16,0.0,3,102,0.6470382533046599,"[{'group': 1, 'count': 37}, {'group': 0, 'count': 56}, {'group': -1, 'count': 102}]","[0, 0, 0, 1, 0, 0, -1, 0, -1, 1, -1, -1, 1, 0, 1, -1, -1, -1, -1, -1, 1, 1, 1, 0, 1, 0, 1, 1, -1, -1, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, -1, 0, -1, 1, -1, 1, -1, 1, 0, 0, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 0, 0, 1, 1, -1, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, -1, 0, 0, 0, 0, 0, 0, -1, 1, 0, -1, -1, -1, 0, 0, 0, 1, 0, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1]"
#0,100,None,17,0.0,3,104,0.6518781737791998,"[{'group': 1, 'count': 37}, {'group': 0, 'count': 54}, {'group': -1, 'count': 104}]","[0, 0, 0, 1, 0, -1, -1, 0, -1, 1, -1, -1, 1, 0, 1, -1, -1, -1, -1, -1, 1, 1, 1, 0, 1, 0, 1, 1, -1, -1, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, -1, 0, -1, 1, -1, 1, -1, 1, 0, 0, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 0, 0, 1, 1, -1, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, -1, 0, 0, -1, 0, 0, 0, -1, 1, 0, -1, -1, -1, 0, 0, 0, 1, 0, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1]"
#0,100,None,18,0.0,3,105,0.6602562298841487,"[{'group': 1, 'count': 36}, {'group': 0, 'count': 54}, {'group': -1, 'count': 105}]","[0, 0, 0, 1, 0, -1, -1, 0, -1, 1, -1, -1, 1, 0, 1, -1, -1, -1, -1, -1, 1, 1, 1, 0, 1, 0, 1, 1, -1, -1, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, 1, -1, 1, -1, 1, 0, 0, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 0, 0, 1, 1, -1, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, -1, 0, 0, -1, 0, 0, 0, -1, 1, 0, -1, -1, -1, 0, 0, 0, 1, 0, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1]"
#0,100,None,19,0.0,3,105,0.6602562298841487,"[{'group': 1, 'count': 36}, {'group': 0, 'count': 54}, {'group': -1, 'count': 105}]","[0, 0, 0, 1, 0, -1, -1, 0, -1, 1, -1, -1, 1, 0, 1, -1, -1, -1, -1, -1, 1, 1, 1, 0, 1, 0, 1, 1, -1, -1, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, 1, -1, 1, -1, 1, 0, 0, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 0, 0, 1, 1, -1, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, -1, 0, 0, -1, 0, 0, 0, -1, 1, 0, -1, -1, -1, 0, 0, 0, 1, 0, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1]"
