cluster,dimension,min_samples,min_cluster_size,epsilon,total_groups,outliers,score,group_result,group_labels
#17,50,None,5,0.0,3,14,0.6642296347381113,"[{'group': 1, 'count': 13}, {'group': -1, 'count': 14}, {'group': 0, 'count': 33}]","[0, 1, -1, -1, 0, 1, 1, -1, 0, 1, 0, 0, -1, -1, 0, 0, -1, 0, 1, 0, -1, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, -1, -1, 1, 1, 1, 0, 1, 0, 1, 0, 0, -1, -1, 0, 0]"
#17,50,None,6,0.0,3,16,0.7213048250259555,"[{'group': 1, 'count': 15}, {'group': -1, 'count': 16}, {'group': 0, 'count': 29}]","[0, 1, -1, -1, 0, 1, 1, -1, 0, 1, 0, 0, -1, -1, 0, 0, -1, 0, 1, -1, -1, 0, 0, 0, -1, 0, -1, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, -1, 1, 1, 1, 0, 1, -1, 1, 0, 0, -1, -1, 0, 0]"
#17,50,None,7,0.0,3,18,0.7811223924150804,"[{'group': 1, 'count': 16}, {'group': -1, 'count': 18}, {'group': 0, 'count': 26}]","[0, 1, 1, -1, 0, 1, 1, -1, 0, 1, 0, 0, -1, -1, 0, 0, -1, 0, 1, -1, -1, 0, 0, -1, 1, 0, -1, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 1, 1, 1, -1, 1, -1, 1, 1, 1, -1, 1, 0, 1, 0, 0, -1, -1, 0, 0]"
#17,50,None,8,0.0,3,20,0.7803582497811128,"[{'group': 1, 'count': 14}, {'group': -1, 'count': 20}, {'group': 0, 'count': 26}]","[0, 1, -1, 0, 0, 1, 1, -1, 0, 1, 0, -1, 0, -1, -1, 0, -1, 0, 1, -1, -1, 0, 0, -1, 1, 0, -1, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, -1, 1, 0, 1, 0, 0, -1, -1, 0, 0]"
#17,50,None,9,0.0,3,31,0.7892308021668739,"[{'group': 1, 'count': 10}, {'group': 0, 'count': 19}, {'group': -1, 'count': 31}]","[0, 1, -1, -1, 0, 1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, 0, -1, -1, 1, 0, -1, -1, -1, -1, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, -1, -1, -1, 1, 0, 1, -1, -1, 1, 1, -1, 1, -1, 1, 0, 0, -1, -1, 0, 0]"
#17,50,None,10,0.0,3,26,0.7904820049495195,"[{'group': 1, 'count': 11}, {'group': 0, 'count': 23}, {'group': -1, 'count': 26}]","[0, 1, 1, 0, 0, -1, 1, -1, -1, -1, 0, -1, 0, -1, 0, 0, -1, 0, -1, -1, -1, -1, 0, -1, 1, 0, -1, -1, -1, -1, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, -1, -1, -1, 1, 0, 1, -1, 1, 1, 1, -1, 1, 0, 1, 0, 0, -1, -1, 0, 0]"
#17,50,None,11,0.0,1,60,-1.0,"[{'group': -1, 'count': 60}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#17,50,None,12,0.0,1,60,-1.0,"[{'group': -1, 'count': 60}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#17,50,None,13,0.0,1,60,-1.0,"[{'group': -1, 'count': 60}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#17,50,None,14,0.0,1,60,-1.0,"[{'group': -1, 'count': 60}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#17,50,None,15,0.0,1,60,-1.0,"[{'group': -1, 'count': 60}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#17,50,None,16,0.0,1,60,-1.0,"[{'group': -1, 'count': 60}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#17,50,None,17,0.0,1,60,-1.0,"[{'group': -1, 'count': 60}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#17,50,None,18,0.0,1,60,-1.0,"[{'group': -1, 'count': 60}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#17,50,None,19,0.0,1,60,-1.0,"[{'group': -1, 'count': 60}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#17,50,None,20,0.0,1,60,-1.0,"[{'group': -1, 'count': 60}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
#17,50,1,5,0.0,7,3,0.2727086712295977,"[{'group': -1, 'count': 3}, {'group': 2, 'count': 5}, {'group': 1, 'count': 6}, {'group': 3, 'count': 6}, {'group': 5, 'count': 7}, {'group': 0, 'count': 14}, {'group': 4, 'count': 19}]","[4, 0, 0, 4, -1, 0, 0, -1, -1, 0, 4, 1, 1, 4, 4, 4, 4, 4, 3, 5, 1, 2, 2, 1, 0, 4, 4, 4, 5, 5, 4, 1, 4, 0, 4, 4, 4, 5, 5, 1, 5, 0, 0, 0, 5, 0, 3, 3, 0, 3, 2, 0, 2, 0, 2, 4, 3, 3, 4, 4]"
