,parent,child,lambda_val,child_size
0,49,1,1067.5245609569865,1
1,49,14,1090.633556523435,1
2,49,18,1090.9172247870472,1
3,49,21,1111.4419344153694,1
4,49,2,1146.9248017500684,1
5,49,24,1206.5599424667387,1
6,49,22,1215.828393361838,1
7,49,28,1261.8243080625753,1
8,49,38,1285.2164853684694,1
9,49,29,1285.3149467555352,1
10,49,43,1288.1769041769041,1
11,49,48,1359.6900883377907,1
12,49,30,1361.5659795487745,1
13,49,0,1366.0003256798568,1
14,49,34,1369.0098735210117,1
15,49,36,1377.892247043364,1
16,49,47,1383.6879175257732,1
17,49,17,1384.3729680666722,1
18,49,16,1396.3558884727424,1
19,49,3,1470.9114501139752,1
20,49,27,1471.6856140350876,1
21,49,37,1501.5856081625348,1
22,49,10,1509.2853544440445,1
23,49,32,1511.1886146640245,1
24,49,13,1511.1886146640245,1
25,49,7,1531.0472713998904,1
26,49,33,1554.8856348470806,1
27,49,46,1554.8856348470806,1
28,49,9,1555.7507418397627,1
29,49,25,1555.7507418397627,1
30,49,45,1555.7507418397627,1
31,49,4,1555.7507418397627,1
32,49,5,1555.7507418397627,1
33,49,40,1577.992475545523,1
34,49,50,1609.3252757793764,7
35,49,51,1609.3252757793764,8
36,50,6,1612.5736255286429,1
37,50,44,1612.5736255286429,1
38,50,15,1612.5736255286429,1
39,50,20,1612.5736255286429,1
40,50,35,1612.5736255286429,1
41,50,8,1612.5736255286429,1
42,50,11,1612.5736255286429,1
43,51,31,1710.5644371941273,1
44,51,41,1710.5644371941273,1
45,51,23,1710.5644371941273,1
46,51,39,1710.5644371941273,1
47,51,12,1710.5644371941273,1
48,51,19,1710.5644371941273,1
49,51,26,1710.5644371941273,1
50,51,42,1710.5644371941273,1
