Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
-1,root_1_1_-1_-1_-1,-1,42,"['urban street network', 'urban commercial street', 'urban area', 'global urban area', 'complex urban area', 'visible street greenery', 'usable floor area', 'urban space', 'urban simulation', 'urban road traffic', 'urban phenomenon', 'urban park access', 'urban future scenario', 'urban functional zone', 'urban form indicator', 'urban form classification', 'urban form', 'urban environment', 'upscale urban climate', 'street view', 'street', 'slum area', 'open space area', 'metropolitan area', 'accessed street', 'Starbucks coffee shop', 'smartphone', 'road traffic noise', 'pedestrian reaction', 'pedestrian landscape', 'peculiar spacescape quality', 'optimal zoning', 'noise annoyance assessment', 'neighborhood', 'industrial waterfront', 'frequency domain', 'FAUAV routing technique', 'dense road', 'collision avoidance', 'city activity', 'city', 'Chinese city']",35,"[24, 27, 36, 52, 66, 69, 73, 85, 91, 103, 142, 145, 157, 167, 174, 181, 196, 198, 246, 251, 252, 263, 285, 287, 307, 308, 338, 355, 386, 394, 395, 434, 484, 560, 579]",-1,35,50,30
