Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
4,root,-1,3,"['cellular automaton model', 'cellular automaton', 'cellular automata']",3,"[182, 436, 494]",0.9897,85,35,30
4,root,0,64,"['urban land prediction', 'land use policy', 'land use master', 'land use map', 'land use evolution', 'land use data', 'land use class', 'land use change', 'future land use', 'use planning', 'use change modeling', 'urbanization rate', 'urbanization', 'urban water infrastructure', 'urban transition rule', 'urban sprawl', 'urban planning model', 'urban planning', 'urban growth map', 'urban growth', 'urban expansion trend', 'urban development', 'urban data', 'sustainable urbanization', 'smart urban planning', 'residential land growth', 'residential land', 'predicted urban expansion', 'planned urban zone', 'OSM urban area', 'land price prediction', 'land consumption', 'land change science', 'land change model', 'inefficient industrial land', 'industrial land recognition', 'hierarchical farmland', 'future urban extent', 'binary urban footprint', 'volunteered geographic information', 'system adaptation planning', 'spatial data quality', 'smart city growth', 'small polish city', 'site transformation', 'satellite imagery', 'remote sensing', 'regional planning relies', 'population forecasting', 'multivariate municipality data', 'Lahore city', 'Interregional comparison', 'integrated model', 'housing dispersal', 'growth simulation', 'growth modeling', 'grey development', 'green infrastructure', 'GIS approach', 'development zone construction', 'cover change analysis', 'combinatory trend', 'city worldwide', 'building height']",23,"[6, 100, 114, 175, 182, 256, 288, 299, 310, 348, 352, 420, 426, 436, 464, 494, 509, 553, 554, 570, 582, 593, 594]",0.9897,85,35,30
4,root,1,39,"['spatial transformation rule', 'spatial pattern', 'spatial characteristic', 'spatial', 'neural network method', 'machine learning technique', 'machine learning', 'learning model', 'deep learning method', 'deep learning', 'basis function network', 'artificial neural network', 'adversarial network', 'XGBoost algorithm', 'weighted regression', 'transition rule mining', 'Systematic data mining', 'support vector regression', 'spatiotemporal uncertainty', 'Spatiotemporal modeling', 'semantic inpainting algorithm', 'recognition system', 'prediction error', 'overestimation', 'model prediction', 'ML concept', 'Logistic regression analysis', 'logic', 'fuzzy inference system', 'feature importance', 'extracted knowledge', 'explorative model', 'endogenous optimization method', 'data mining tool', 'cluster mean', 'classification rule', 'classification', 'boosted regression tree', 'accurate prediction']",21,"[6, 100, 114, 175, 182, 256, 288, 299, 310, 352, 420, 436, 464, 494, 509, 553, 554, 570, 582, 593, 594]",0.9897,85,35,30
