,parent,child,lambda_val,child_size
0,64,7,1116.62003327787,1
1,64,31,1264.6778230061811,1
2,64,16,1284.0361242920558,1
3,64,9,1290.0589004229143,1
4,64,15,1359.0292426083436,1
5,64,14,1379.2515619861888,1
6,64,28,1444.4439087387,1
7,64,22,1472.8483890790976,1
8,64,48,1504.818010583909,1
9,64,24,1512.1420459666517,1
10,64,2,1538.9117593102183,1
11,64,4,1556.472400037109,1
12,64,25,1560.9616672869372,1
13,64,32,1562.7064083457526,1
14,64,27,1562.7064083457526,1
15,64,55,1574.7339966209875,1
16,64,17,1575.1775420148342,1
17,64,60,1576.9542250211487,1
18,64,65,1577.2507285888878,23
19,64,66,1577.2507285888878,23
20,65,21,1583.95166163142,1
21,66,11,1577.2507285888878,1
22,65,34,1623.6539243201394,1
23,66,47,1689.8887993553585,1
24,65,0,1648.7044025157234,1
25,66,19,1717.9209502355109,1
26,65,44,1651.3007874015748,1
27,65,20,1651.3007874015748,1
28,65,23,1651.3007874015748,1
29,65,40,1651.3007874015748,1
30,65,38,1651.3007874015748,1
31,65,51,1651.3007874015748,1
32,65,33,1651.3007874015748,1
33,65,26,1651.3007874015748,1
34,65,42,1651.3007874015748,1
35,65,5,1651.3007874015748,1
36,65,12,1651.3007874015748,1
37,65,63,1651.3007874015748,1
38,65,58,1651.3007874015748,1
39,65,62,1651.3007874015748,1
40,65,46,1651.3007874015748,1
41,65,54,1651.3007874015748,1
42,65,6,1651.3007874015748,1
43,65,39,1651.3007874015748,1
44,65,50,1651.3007874015748,1
45,65,13,1651.3007874015748,1
46,66,1,1747.8087300760496,1
47,66,52,1747.8087300760496,1
48,66,8,1747.8087300760496,1
49,66,10,1747.8087300760496,1
50,66,30,1747.8087300760496,1
51,66,18,1747.8087300760496,1
52,66,36,1747.8087300760496,1
53,66,57,1747.8087300760496,1
54,66,29,1747.8087300760496,1
55,66,56,1747.8087300760496,1
56,66,49,1747.8087300760496,1
57,66,61,1747.8087300760496,1
58,66,3,1747.8087300760496,1
59,66,41,1747.8087300760496,1
60,66,37,1747.8087300760496,1
61,66,45,1747.8087300760496,1
62,66,59,1747.8087300760496,1
63,66,43,1747.8087300760496,1
64,66,53,1747.8087300760496,1
65,66,35,1747.8087300760496,1
