Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
7,root_1,0,14,"['human video data', 'human emotion recognition', 'human physiological change', 'human perception', 'emotional computing technics', 'contextual emotion', 'Visual gaze analysis', 'sociology', 'sociodemographics', 'social science study', 'signal frequency unification', 'sentiment', 'manifold alignment', 'happiness']",9,"[79, 162, 195, 200, 212, 269, 312, 492, 553]",0.9793000000000001,10,10,14
7,root_1,1,25,"['machine learning technique', 'machine learning approach', 'machine learning', 'unstructured text data', 'support vector machine', 'subjective data', 'Social medium data', 'data analysis', 'data', 'AI data collection', 'variable selection procedure', 'topic modeling', 'subjective questionnaire', 'SMDA method', 'qualitative analysis', 'personalized recommendation', 'natural language processing', 'mainstream AI robotics', 'local knowledge', 'local classification', 'knowledge discovery', 'geodemographic classification development', 'feature selection', 'autonomous humanoid robot', 'AI approach']",14,"[79, 162, 164, 195, 200, 212, 233, 269, 312, 445, 476, 492, 553, 592]",0.9793000000000001,10,10,14
