HDBSCAN_Cluster,Percent,NumDocs,DocIds
-1,0.6690140845070423,95,"[3, 4, 13, 22, 30, 32, 55, 63, 69, 83, 84, 97, 104, 110, 117, 124, 125, 127, 133, 134, 138, 139, 145, 146, 156, 184, 194, 202, 209, 210, 211, 233, 243, 244, 249, 257, 261, 264, 272, 273, 281, 291, 295, 296, 300, 307, 309, 311, 324, 326, 337, 343, 345, 353, 355, 356, 358, 362, 363, 370, 373, 375, 382, 384, 387, 388, 394, 395, 415, 425, 428, 430, 432, 433, 434, 435, 438, 450, 451, 461, 466, 468, 485, 491, 502, 503, 511, 516, 522, 527, 537, 543, 545, 546, 561]"
0,0.16901408450704225,24,"[191, 200, 235, 258, 336, 364, 410, 412, 417, 459, 467, 486, 493, 504, 510, 542, 544, 550, 560, 562, 571, 573, 574, 584]"
1,0.1619718309859155,23,"[38, 155, 220, 240, 298, 304, 319, 321, 334, 346, 359, 392, 407, 422, 423, 439, 499, 519, 526, 530, 536, 555, 587]"
