dimension,min_samples,min_cluster_size,epsilon,Silhouette_score,total_clusters,outliers,cluster_results,cluster_labels
768,,,,0.0,,,,
25,6.0,5.0,1.0,0.7235472887000001,3.0,18.0,"[{'cluster_no': -1, 'count': 18}, {'cluster_no': 0, 'count': 5}, {'cluster_no': 1, 'count': 5}]","[-1, 0, 1, 1, 0, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, 1, -1, 0, 1, 0, -1, -1, -1, -1, -1]"
20,4.0,5.0,1.0,0.6106543019,3.0,18.0,"[{'cluster_no': -1, 'count': 18}, {'cluster_no': 0, 'count': 5}, {'cluster_no': 1, 'count': 5}]","[-1, 0, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 1, -1, 0, -1, -1, 0, 1, -1, 1, 1, 0, -1, -1, -1, -1, -1]"
15,3.0,5.0,0.0,0.6806265488000001,4.0,10.0,"[{'cluster_no': -1, 'count': 10}, {'cluster_no': 0, 'count': 5}, {'cluster_no': 1, 'count': 8}, {'cluster_no': 2, 'count': 5}]","[0, -1, 1, 1, 0, 2, -1, -1, -1, 0, -1, 2, 1, 1, -1, 1, 1, 0, 1, 2, -1, 1, 0, -1, -1, 2, -1, 2]"
10,4.0,5.0,1.0,0.6229969577000001,3.0,16.0,"[{'cluster_no': -1, 'count': 16}, {'cluster_no': 0, 'count': 5}, {'cluster_no': 1, 'count': 7}]","[-1, 0, 1, -1, 0, -1, -1, -1, -1, -1, -1, 1, 1, -1, 0, 1, -1, 0, 1, 1, -1, 1, 0, -1, -1, -1, -1, -1]"
9,3.0,10.0,1.0,0.6858603432,3.0,6.0,"[{'cluster_no': -1, 'count': 6}, {'cluster_no': 0, 'count': 10}, {'cluster_no': 1, 'count': 12}]","[0, 0, 1, 1, 0, -1, 1, 0, -1, 0, -1, 1, 1, -1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, -1, 1, -1, 0]"
8,2.0,5.0,1.0,0.44618087970000003,3.0,4.0,"[{'cluster_no': -1, 'count': 4}, {'cluster_no': 0, 'count': 5}, {'cluster_no': 1, 'count': 19}]","[0, -1, 1, 1, 0, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]"
7,5.0,5.0,1.0,0.5783677999,3.0,17.0,"[{'cluster_no': -1, 'count': 17}, {'cluster_no': 0, 'count': 5}, {'cluster_no': 1, 'count': 6}]","[-1, -1, 1, 1, 0, 0, 0, -1, 0, -1, -1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, 1, -1, -1, 0, -1, -1, -1]"
6,4.0,5.0,1.0,0.7323400129000001,3.0,14.0,"[{'cluster_no': -1, 'count': 14}, {'cluster_no': 0, 'count': 5}, {'cluster_no': 1, 'count': 9}]","[-1, 0, 1, -1, 0, -1, -1, -1, -1, 0, -1, 1, 1, 1, 1, 1, -1, 0, 1, 1, -1, 1, 0, -1, -1, -1, -1, -1]"
5,4.0,5.0,1.0,0.7864575518,3.0,17.0,"[{'cluster_no': -1, 'count': 17}, {'cluster_no': 0, 'count': 6}, {'cluster_no': 1, 'count': 5}]","[-1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, 1, -1, -1, 1, 1, 0, 1, -1, 0, 1, 0, -1, 0, -1, -1, -1]"
