iteration,total_papers,dimension,min_samples,min_cluster_size,score,Cluster,NumDocs,Percent,DocIds
0,44,25,5,10,-0.2297408057721633,-1,23,0.5227272727,"[2, 35, 48, 49, 51, 52, 86, 154, 157, 206, 268, 277, 287, 325, 367, 376, 411, 474, 477, 523, 529, 534, 595]"
0,44,25,5,10,0.6180727494385855,0,11,0.25,"[31, 77, 170, 269, 271, 280, 313, 340, 429, 472, 489]"
0,44,25,5,10,0.7055477074494669,1,10,0.2272727273,"[116, 177, 196, 341, 404, 416, 488, 492, 505, 533]"
