,parent,child,lambda_val,child_size
0,59,22,2159.2298584298583,1
1,59,15,2341.5514305652478,1
2,59,17,2368.659607510942,1
3,59,1,2383.804489911907,1
4,59,12,2398.1154945683247,1
5,59,13,2425.1540907776816,1
6,59,26,2467.2376470588233,1
7,59,6,2610.427259996888,1
8,59,0,2637.097767997485,1
9,59,21,2645.414064963734,1
10,59,40,2653.782980069598,1
11,59,29,2691.6759184983152,1
12,59,5,2703.822078968574,1
13,59,33,2739.137306122449,1
14,59,34,2743.1680837148465,1
15,59,44,2837.3441569423303,1
16,59,30,2845.5251017639075,1
17,59,2,2845.5251017639075,1
18,59,43,2862.5176591025424,1
19,59,8,2877.245069456354,1
20,59,37,2933.5925861164537,1
21,59,58,2933.5925861164537,1
22,59,27,2972.0488928255095,1
23,59,57,2977.851615193468,1
24,59,18,3061.5357664233575,1
25,59,10,3071.0627860150103,1
26,59,4,3088.020614761642,1
27,59,36,3098.2855032317634,1
28,59,14,3117.8621074149787,1
29,59,32,3131.830502146724,1
30,59,3,3146.5146286571644,1
31,59,28,3165.5124528301885,1
32,59,9,3165.5124528301885,1
33,59,52,3166.109832043782,1
34,59,24,3203.592896696582,1
35,59,20,3252.02868773018,1
36,59,53,3300.0031471282455,1
37,59,41,3300.0031471282455,1
38,59,47,3328.1523507240627,1
39,59,23,3332.1183714001986,1
40,59,48,3332.1183714001986,1
41,59,45,3332.1183714001986,1
42,59,49,3332.1183714001986,1
43,59,39,3366.8906281356612,1
44,59,56,3366.8906281356612,1
45,59,31,3366.8906281356612,1
46,59,42,3366.8906281356612,1
47,59,38,3375.697384305835,1
48,59,54,3375.697384305835,1
49,59,60,3727.4419017996,5
50,59,61,3727.4419017996,5
51,60,51,3808.6755959137345,1
52,60,25,3808.6755959137345,1
53,60,11,3808.6755959137345,1
54,60,7,3808.6755959137345,1
55,60,16,3808.6755959137345,1
56,61,50,3727.4419017996,1
57,61,46,3727.4419017996,1
58,61,55,3727.4419017996,1
59,61,19,3727.4419017996,1
60,61,35,3727.4419017996,1
