dimension,min_samples,min_cluster_size,epsilon,total_clusters,outliers,Silhouette_score,cluster_results
20,1,6,0.0,28,172,0.5028683505091054,"[{'cluster_no': 5, 'count': 6}, {'cluster_no': 2, 'count': 7}, {'cluster_no': 7, 'count': 7}, {'cluster_no': 8, 'count': 7}, {'cluster_no': 12, 'count': 7}, {'cluster_no': 24, 'count': 7}, {'cluster_no': 26, 'count': 7}, {'cluster_no': 3, 'count': 8}, {'cluster_no': 9, 'count': 10}, {'cluster_no': 13, 'count': 10}, {'cluster_no': 17, 'count': 10}, {'cluster_no': 22, 'count': 10}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 1, 'count': 12}, {'cluster_no': 16, 'count': 13}, {'cluster_no': 19, 'count': 13}, {'cluster_no': 25, 'count': 15}, {'cluster_no': 4, 'count': 16}, {'cluster_no': 18, 'count': 18}, {'cluster_no': 11, 'count': 20}, {'cluster_no': 14, 'count': 20}, {'cluster_no': 10, 'count': 23}, {'cluster_no': 15, 'count': 23}, {'cluster_no': 20, 'count': 23}, {'cluster_no': 21, 'count': 27}, {'cluster_no': 23, 'count': 32}, {'cluster_no': 6, 'count': 49}, {'cluster_no': -1, 'count': 172}]"
20,1,7,0.0,18,103,0.36296600865771583,"[{'cluster_no': 3, 'count': 7}, {'cluster_no': 7, 'count': 7}, {'cluster_no': 8, 'count': 7}, {'cluster_no': 4, 'count': 8}, {'cluster_no': 9, 'count': 10}, {'cluster_no': 12, 'count': 10}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 1, 'count': 12}, {'cluster_no': 16, 'count': 13}, {'cluster_no': 5, 'count': 16}, {'cluster_no': 15, 'count': 18}, {'cluster_no': 11, 'count': 20}, {'cluster_no': 13, 'count': 20}, {'cluster_no': 10, 'count': 23}, {'cluster_no': 14, 'count': 23}, {'cluster_no': 6, 'count': 49}, {'cluster_no': -1, 'count': 103}, {'cluster_no': 2, 'count': 226}]"
20,1,8,0.0,14,106,0.3721454983661177,"[{'cluster_no': 5, 'count': 10}, {'cluster_no': 8, 'count': 10}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 2, 'count': 12}, {'cluster_no': 12, 'count': 13}, {'cluster_no': 11, 'count': 18}, {'cluster_no': 7, 'count': 20}, {'cluster_no': 9, 'count': 20}, {'cluster_no': 6, 'count': 23}, {'cluster_no': 10, 'count': 23}, {'cluster_no': 1, 'count': 42}, {'cluster_no': 4, 'count': 49}, {'cluster_no': -1, 'count': 106}, {'cluster_no': 3, 'count': 226}]"
20,1,9,0.0,14,106,0.3721454983661177,"[{'cluster_no': 5, 'count': 10}, {'cluster_no': 8, 'count': 10}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 2, 'count': 12}, {'cluster_no': 12, 'count': 13}, {'cluster_no': 11, 'count': 18}, {'cluster_no': 7, 'count': 20}, {'cluster_no': 9, 'count': 20}, {'cluster_no': 6, 'count': 23}, {'cluster_no': 10, 'count': 23}, {'cluster_no': 1, 'count': 42}, {'cluster_no': 4, 'count': 49}, {'cluster_no': -1, 'count': 106}, {'cluster_no': 3, 'count': 226}]"
20,1,10,0.0,14,106,0.3721454983661177,"[{'cluster_no': 5, 'count': 10}, {'cluster_no': 8, 'count': 10}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 2, 'count': 12}, {'cluster_no': 12, 'count': 13}, {'cluster_no': 11, 'count': 18}, {'cluster_no': 7, 'count': 20}, {'cluster_no': 9, 'count': 20}, {'cluster_no': 6, 'count': 23}, {'cluster_no': 10, 'count': 23}, {'cluster_no': 1, 'count': 42}, {'cluster_no': 4, 'count': 49}, {'cluster_no': -1, 'count': 106}, {'cluster_no': 3, 'count': 226}]"
20,1,11,0.0,11,102,0.49161776549272657,"[{'cluster_no': 0, 'count': 12}, {'cluster_no': 2, 'count': 12}, {'cluster_no': 6, 'count': 20}, {'cluster_no': 8, 'count': 20}, {'cluster_no': 5, 'count': 23}, {'cluster_no': 9, 'count': 23}, {'cluster_no': 1, 'count': 42}, {'cluster_no': 4, 'count': 49}, {'cluster_no': 7, 'count': 55}, {'cluster_no': -1, 'count': 102}, {'cluster_no': 3, 'count': 226}]"
20,1,12,0.0,11,102,0.49161776549272657,"[{'cluster_no': 0, 'count': 12}, {'cluster_no': 2, 'count': 12}, {'cluster_no': 6, 'count': 20}, {'cluster_no': 8, 'count': 20}, {'cluster_no': 5, 'count': 23}, {'cluster_no': 9, 'count': 23}, {'cluster_no': 1, 'count': 42}, {'cluster_no': 4, 'count': 49}, {'cluster_no': 7, 'count': 55}, {'cluster_no': -1, 'count': 102}, {'cluster_no': 3, 'count': 226}]"
20,1,13,0.0,9,107,0.5165411439498399,"[{'cluster_no': 4, 'count': 20}, {'cluster_no': 6, 'count': 20}, {'cluster_no': 3, 'count': 23}, {'cluster_no': 7, 'count': 23}, {'cluster_no': 2, 'count': 49}, {'cluster_no': 5, 'count': 55}, {'cluster_no': 0, 'count': 61}, {'cluster_no': -1, 'count': 107}, {'cluster_no': 1, 'count': 226}]"
20,1,14,0.0,9,107,0.5165411439498399,"[{'cluster_no': 4, 'count': 20}, {'cluster_no': 6, 'count': 20}, {'cluster_no': 3, 'count': 23}, {'cluster_no': 7, 'count': 23}, {'cluster_no': 2, 'count': 49}, {'cluster_no': 5, 'count': 55}, {'cluster_no': 0, 'count': 61}, {'cluster_no': -1, 'count': 107}, {'cluster_no': 1, 'count': 226}]"
20,1,15,0.0,9,107,0.5165411439498399,"[{'cluster_no': 4, 'count': 20}, {'cluster_no': 6, 'count': 20}, {'cluster_no': 3, 'count': 23}, {'cluster_no': 7, 'count': 23}, {'cluster_no': 2, 'count': 49}, {'cluster_no': 5, 'count': 55}, {'cluster_no': 0, 'count': 61}, {'cluster_no': -1, 'count': 107}, {'cluster_no': 1, 'count': 226}]"
20,2,5,0.0,20,131,0.41033128727740564,"[{'cluster_no': 1, 'count': 5}, {'cluster_no': 5, 'count': 5}, {'cluster_no': 12, 'count': 5}, {'cluster_no': 13, 'count': 5}, {'cluster_no': 2, 'count': 7}, {'cluster_no': 3, 'count': 7}, {'cluster_no': 8, 'count': 7}, {'cluster_no': 9, 'count': 10}, {'cluster_no': 14, 'count': 10}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 16, 'count': 12}, {'cluster_no': 6, 'count': 14}, {'cluster_no': 15, 'count': 16}, {'cluster_no': 17, 'count': 16}, {'cluster_no': 11, 'count': 19}, {'cluster_no': 10, 'count': 20}, {'cluster_no': 18, 'count': 20}, {'cluster_no': 7, 'count': 45}, {'cluster_no': -1, 'count': 131}, {'cluster_no': 4, 'count': 218}]"
20,2,6,0.0,16,132,0.40560319752214613,"[{'cluster_no': 3, 'count': 7}, {'cluster_no': 6, 'count': 7}, {'cluster_no': 7, 'count': 10}, {'cluster_no': 10, 'count': 10}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 12, 'count': 12}, {'cluster_no': 1, 'count': 13}, {'cluster_no': 11, 'count': 16}, {'cluster_no': 13, 'count': 16}, {'cluster_no': 9, 'count': 19}, {'cluster_no': 8, 'count': 20}, {'cluster_no': 14, 'count': 20}, {'cluster_no': 2, 'count': 27}, {'cluster_no': 5, 'count': 45}, {'cluster_no': -1, 'count': 132}, {'cluster_no': 4, 'count': 218}]"
20,2,7,0.0,16,132,0.40560319752214613,"[{'cluster_no': 3, 'count': 7}, {'cluster_no': 6, 'count': 7}, {'cluster_no': 7, 'count': 10}, {'cluster_no': 10, 'count': 10}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 12, 'count': 12}, {'cluster_no': 1, 'count': 13}, {'cluster_no': 11, 'count': 16}, {'cluster_no': 13, 'count': 16}, {'cluster_no': 9, 'count': 19}, {'cluster_no': 8, 'count': 20}, {'cluster_no': 14, 'count': 20}, {'cluster_no': 2, 'count': 27}, {'cluster_no': 5, 'count': 45}, {'cluster_no': -1, 'count': 132}, {'cluster_no': 4, 'count': 218}]"
20,2,8,0.0,14,135,0.40578022754615023,"[{'cluster_no': 5, 'count': 10}, {'cluster_no': 8, 'count': 10}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 10, 'count': 12}, {'cluster_no': 2, 'count': 13}, {'cluster_no': 9, 'count': 16}, {'cluster_no': 11, 'count': 16}, {'cluster_no': 7, 'count': 19}, {'cluster_no': 6, 'count': 20}, {'cluster_no': 12, 'count': 20}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 4, 'count': 45}, {'cluster_no': -1, 'count': 135}, {'cluster_no': 3, 'count': 218}]"
20,2,9,0.0,12,121,0.42250232411331756,"[{'cluster_no': 5, 'count': 10}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 2, 'count': 13}, {'cluster_no': 9, 'count': 16}, {'cluster_no': 7, 'count': 19}, {'cluster_no': 6, 'count': 20}, {'cluster_no': 10, 'count': 20}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 4, 'count': 45}, {'cluster_no': 8, 'count': 52}, {'cluster_no': -1, 'count': 121}, {'cluster_no': 3, 'count': 218}]"
20,2,10,0.0,10,96,0.3625331078278212,"[{'cluster_no': 6, 'count': 10}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 2, 'count': 13}, {'cluster_no': 8, 'count': 19}, {'cluster_no': 7, 'count': 20}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 4, 'count': 45}, {'cluster_no': -1, 'count': 96}, {'cluster_no': 5, 'count': 113}, {'cluster_no': 3, 'count': 218}]"
20,2,11,0.0,9,106,0.4589890513919025,"[{'cluster_no': 0, 'count': 12}, {'cluster_no': 2, 'count': 13}, {'cluster_no': 7, 'count': 19}, {'cluster_no': 6, 'count': 20}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 4, 'count': 45}, {'cluster_no': -1, 'count': 106}, {'cluster_no': 5, 'count': 113}, {'cluster_no': 3, 'count': 218}]"
20,2,12,0.0,9,106,0.4589890513919025,"[{'cluster_no': 0, 'count': 12}, {'cluster_no': 2, 'count': 13}, {'cluster_no': 7, 'count': 19}, {'cluster_no': 6, 'count': 20}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 4, 'count': 45}, {'cluster_no': -1, 'count': 106}, {'cluster_no': 5, 'count': 113}, {'cluster_no': 3, 'count': 218}]"
20,2,13,0.0,8,118,0.47502872901435333,"[{'cluster_no': 1, 'count': 13}, {'cluster_no': 6, 'count': 19}, {'cluster_no': 5, 'count': 20}, {'cluster_no': 0, 'count': 38}, {'cluster_no': 3, 'count': 45}, {'cluster_no': 4, 'count': 113}, {'cluster_no': -1, 'count': 118}, {'cluster_no': 2, 'count': 218}]"
20,2,14,0.0,7,110,0.5036927233368315,"[{'cluster_no': 5, 'count': 19}, {'cluster_no': 4, 'count': 20}, {'cluster_no': 2, 'count': 45}, {'cluster_no': 0, 'count': 59}, {'cluster_no': -1, 'count': 110}, {'cluster_no': 3, 'count': 113}, {'cluster_no': 1, 'count': 218}]"
20,2,15,0.0,7,110,0.5036927233368315,"[{'cluster_no': 5, 'count': 19}, {'cluster_no': 4, 'count': 20}, {'cluster_no': 2, 'count': 45}, {'cluster_no': 0, 'count': 59}, {'cluster_no': -1, 'count': 110}, {'cluster_no': 3, 'count': 113}, {'cluster_no': 1, 'count': 218}]"
20,3,5,0.0,27,255,0.5461116111867028,"[{'cluster_no': 4, 'count': 5}, {'cluster_no': 5, 'count': 5}, {'cluster_no': 8, 'count': 5}, {'cluster_no': 12, 'count': 5}, {'cluster_no': 14, 'count': 5}, {'cluster_no': 15, 'count': 5}, {'cluster_no': 23, 'count': 5}, {'cluster_no': 2, 'count': 6}, {'cluster_no': 25, 'count': 6}, {'cluster_no': 13, 'count': 8}, {'cluster_no': 16, 'count': 8}, {'cluster_no': 21, 'count': 8}, {'cluster_no': 24, 'count': 8}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 7, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 19, 'count': 12}, {'cluster_no': 20, 'count': 12}, {'cluster_no': 3, 'count': 14}, {'cluster_no': 11, 'count': 14}, {'cluster_no': 17, 'count': 16}, {'cluster_no': 18, 'count': 16}, {'cluster_no': 10, 'count': 19}, {'cluster_no': 22, 'count': 19}, {'cluster_no': 6, 'count': 40}, {'cluster_no': 9, 'count': 54}, {'cluster_no': -1, 'count': 255}]"
20,3,6,0.0,17,241,0.5724673886399372,"[{'cluster_no': 3, 'count': 6}, {'cluster_no': 13, 'count': 8}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 5, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 8, 'count': 14}, {'cluster_no': 11, 'count': 16}, {'cluster_no': 12, 'count': 16}, {'cluster_no': 10, 'count': 17}, {'cluster_no': 7, 'count': 19}, {'cluster_no': 15, 'count': 19}, {'cluster_no': 2, 'count': 25}, {'cluster_no': 14, 'count': 25}, {'cluster_no': 4, 'count': 40}, {'cluster_no': 9, 'count': 50}, {'cluster_no': 6, 'count': 54}, {'cluster_no': -1, 'count': 241}]"
20,3,7,0.0,16,234,0.5471541090112508,"[{'cluster_no': 12, 'count': 8}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 4, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 7, 'count': 14}, {'cluster_no': 10, 'count': 16}, {'cluster_no': 11, 'count': 16}, {'cluster_no': 9, 'count': 17}, {'cluster_no': 6, 'count': 19}, {'cluster_no': 14, 'count': 19}, {'cluster_no': 13, 'count': 25}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 3, 'count': 40}, {'cluster_no': 8, 'count': 50}, {'cluster_no': 5, 'count': 54}, {'cluster_no': -1, 'count': 234}]"
20,3,8,0.0,13,196,0.5940174062339086,"[{'cluster_no': 2, 'count': 11}, {'cluster_no': 4, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 8, 'count': 14}, {'cluster_no': 10, 'count': 16}, {'cluster_no': 11, 'count': 16}, {'cluster_no': 7, 'count': 19}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 3, 'count': 40}, {'cluster_no': 9, 'count': 50}, {'cluster_no': 5, 'count': 54}, {'cluster_no': 6, 'count': 107}, {'cluster_no': -1, 'count': 196}]"
20,3,9,0.0,13,196,0.5940174062339086,"[{'cluster_no': 2, 'count': 11}, {'cluster_no': 4, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 8, 'count': 14}, {'cluster_no': 10, 'count': 16}, {'cluster_no': 11, 'count': 16}, {'cluster_no': 7, 'count': 19}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 3, 'count': 40}, {'cluster_no': 9, 'count': 50}, {'cluster_no': 5, 'count': 54}, {'cluster_no': 6, 'count': 107}, {'cluster_no': -1, 'count': 196}]"
20,3,10,0.0,12,185,0.59581910916871,"[{'cluster_no': 2, 'count': 11}, {'cluster_no': 4, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 8, 'count': 14}, {'cluster_no': 7, 'count': 19}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 3, 'count': 40}, {'cluster_no': 10, 'count': 43}, {'cluster_no': 9, 'count': 50}, {'cluster_no': 5, 'count': 54}, {'cluster_no': 6, 'count': 107}, {'cluster_no': -1, 'count': 185}]"
20,3,11,0.0,12,185,0.59581910916871,"[{'cluster_no': 2, 'count': 11}, {'cluster_no': 4, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 8, 'count': 14}, {'cluster_no': 7, 'count': 19}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 3, 'count': 40}, {'cluster_no': 10, 'count': 43}, {'cluster_no': 9, 'count': 50}, {'cluster_no': 5, 'count': 54}, {'cluster_no': 6, 'count': 107}, {'cluster_no': -1, 'count': 185}]"
20,3,12,0.0,10,190,0.6532868565785699,"[{'cluster_no': 0, 'count': 12}, {'cluster_no': 6, 'count': 14}, {'cluster_no': 5, 'count': 19}, {'cluster_no': 2, 'count': 40}, {'cluster_no': 8, 'count': 43}, {'cluster_no': 7, 'count': 50}, {'cluster_no': 3, 'count': 54}, {'cluster_no': 1, 'count': 55}, {'cluster_no': 4, 'count': 107}, {'cluster_no': -1, 'count': 190}]"
20,3,13,0.0,9,202,0.6602606551949682,"[{'cluster_no': 5, 'count': 14}, {'cluster_no': 4, 'count': 19}, {'cluster_no': 1, 'count': 40}, {'cluster_no': 7, 'count': 43}, {'cluster_no': 6, 'count': 50}, {'cluster_no': 2, 'count': 54}, {'cluster_no': 0, 'count': 55}, {'cluster_no': 3, 'count': 107}, {'cluster_no': -1, 'count': 202}]"
20,3,14,0.0,9,202,0.6602606551949682,"[{'cluster_no': 5, 'count': 14}, {'cluster_no': 4, 'count': 19}, {'cluster_no': 1, 'count': 40}, {'cluster_no': 7, 'count': 43}, {'cluster_no': 6, 'count': 50}, {'cluster_no': 2, 'count': 54}, {'cluster_no': 0, 'count': 55}, {'cluster_no': 3, 'count': 107}, {'cluster_no': -1, 'count': 202}]"
20,3,15,0.0,8,216,0.6916046649810762,"[{'cluster_no': 4, 'count': 19}, {'cluster_no': 1, 'count': 40}, {'cluster_no': 6, 'count': 43}, {'cluster_no': 5, 'count': 50}, {'cluster_no': 2, 'count': 54}, {'cluster_no': 0, 'count': 55}, {'cluster_no': 3, 'count': 107}, {'cluster_no': -1, 'count': 216}]"
20,4,5,0.0,18,277,0.621647644590936,"[{'cluster_no': 7, 'count': 5}, {'cluster_no': 11, 'count': 5}, {'cluster_no': 3, 'count': 6}, {'cluster_no': 15, 'count': 8}, {'cluster_no': 5, 'count': 10}, {'cluster_no': 13, 'count': 10}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 12, 'count': 12}, {'cluster_no': 14, 'count': 13}, {'cluster_no': 10, 'count': 14}, {'cluster_no': 16, 'count': 14}, {'cluster_no': 8, 'count': 17}, {'cluster_no': 2, 'count': 22}, {'cluster_no': 4, 'count': 45}, {'cluster_no': 6, 'count': 51}, {'cluster_no': 9, 'count': 53}, {'cluster_no': -1, 'count': 277}]"
20,4,6,0.0,12,195,0.4891718931770553,"[{'cluster_no': 3, 'count': 6}, {'cluster_no': 6, 'count': 10}, {'cluster_no': 10, 'count': 10}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 9, 'count': 12}, {'cluster_no': 7, 'count': 17}, {'cluster_no': 2, 'count': 22}, {'cluster_no': 5, 'count': 45}, {'cluster_no': 8, 'count': 53}, {'cluster_no': 4, 'count': 192}, {'cluster_no': -1, 'count': 195}]"
20,4,7,0.0,13,250,0.5409385282944974,"[{'cluster_no': 4, 'count': 10}, {'cluster_no': 11, 'count': 10}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 10, 'count': 12}, {'cluster_no': 9, 'count': 14}, {'cluster_no': 6, 'count': 17}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 3, 'count': 45}, {'cluster_no': 5, 'count': 51}, {'cluster_no': 7, 'count': 53}, {'cluster_no': 8, 'count': 62}, {'cluster_no': -1, 'count': 250}]"
20,4,8,0.0,10,165,0.47976245981600213,"[{'cluster_no': 5, 'count': 10}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 6, 'count': 17}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 8, 'count': 42}, {'cluster_no': 4, 'count': 45}, {'cluster_no': 7, 'count': 53}, {'cluster_no': -1, 'count': 165}, {'cluster_no': 3, 'count': 192}]"
20,4,9,0.0,12,230,0.5540396342283092,"[{'cluster_no': 4, 'count': 10}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 10, 'count': 14}, {'cluster_no': 6, 'count': 17}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 8, 'count': 42}, {'cluster_no': 3, 'count': 45}, {'cluster_no': 5, 'count': 51}, {'cluster_no': 7, 'count': 53}, {'cluster_no': 9, 'count': 62}, {'cluster_no': -1, 'count': 230}]"
20,4,10,0.0,10,165,0.47976245981600213,"[{'cluster_no': 5, 'count': 10}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 6, 'count': 17}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 8, 'count': 42}, {'cluster_no': 4, 'count': 45}, {'cluster_no': 7, 'count': 53}, {'cluster_no': -1, 'count': 165}, {'cluster_no': 3, 'count': 192}]"
20,4,11,0.0,9,175,0.5772819347049315,"[{'cluster_no': 0, 'count': 11}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 5, 'count': 17}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 7, 'count': 42}, {'cluster_no': 4, 'count': 45}, {'cluster_no': 6, 'count': 53}, {'cluster_no': -1, 'count': 175}, {'cluster_no': 3, 'count': 192}]"
20,4,12,0.0,7,183,0.6340689066620487,"[{'cluster_no': 3, 'count': 17}, {'cluster_no': 5, 'count': 42}, {'cluster_no': 2, 'count': 45}, {'cluster_no': 0, 'count': 52}, {'cluster_no': 4, 'count': 53}, {'cluster_no': -1, 'count': 183}, {'cluster_no': 1, 'count': 192}]"
20,4,13,0.0,7,183,0.6340689066620487,"[{'cluster_no': 3, 'count': 17}, {'cluster_no': 5, 'count': 42}, {'cluster_no': 2, 'count': 45}, {'cluster_no': 0, 'count': 52}, {'cluster_no': 4, 'count': 53}, {'cluster_no': -1, 'count': 183}, {'cluster_no': 1, 'count': 192}]"
20,4,14,0.0,9,248,0.6452294463373883,"[{'cluster_no': 7, 'count': 14}, {'cluster_no': 3, 'count': 17}, {'cluster_no': 5, 'count': 42}, {'cluster_no': 1, 'count': 45}, {'cluster_no': 2, 'count': 51}, {'cluster_no': 0, 'count': 52}, {'cluster_no': 4, 'count': 53}, {'cluster_no': 6, 'count': 62}, {'cluster_no': -1, 'count': 248}]"
20,4,15,0.0,8,232,0.7151896398876073,"[{'cluster_no': 4, 'count': 17}, {'cluster_no': 6, 'count': 42}, {'cluster_no': 1, 'count': 45}, {'cluster_no': 2, 'count': 51}, {'cluster_no': 0, 'count': 52}, {'cluster_no': 5, 'count': 53}, {'cluster_no': 3, 'count': 92}, {'cluster_no': -1, 'count': 232}]"
20,5,5,0.0,9,175,0.5279985468613327,"[{'cluster_no': 4, 'count': 8}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 7, 'count': 17}, {'cluster_no': 6, 'count': 39}, {'cluster_no': 2, 'count': 45}, {'cluster_no': 1, 'count': 49}, {'cluster_no': 5, 'count': 50}, {'cluster_no': -1, 'count': 175}, {'cluster_no': 3, 'count': 190}]"
20,5,6,0.0,10,189,0.4878283114235748,"[{'cluster_no': 4, 'count': 8}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 8, 'count': 11}, {'cluster_no': 6, 'count': 17}, {'cluster_no': 7, 'count': 25}, {'cluster_no': 5, 'count': 39}, {'cluster_no': 2, 'count': 45}, {'cluster_no': 1, 'count': 49}, {'cluster_no': -1, 'count': 189}, {'cluster_no': 3, 'count': 190}]"
