dimension,min_samples,min_cluster_size,epsilon,total_clusters,outliers,Silhouette_score,cluster_results
5,None,5,0.0,20,236,0.6658630452038076,"[{'cluster_no': 3, 'count': 6}, {'cluster_no': 4, 'count': 6}, {'cluster_no': 2, 'count': 7}, {'cluster_no': 6, 'count': 7}, {'cluster_no': 12, 'count': 7}, {'cluster_no': 14, 'count': 7}, {'cluster_no': 7, 'count': 8}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 15, 'count': 11}, {'cluster_no': 13, 'count': 12}, {'cluster_no': 16, 'count': 17}, {'cluster_no': 18, 'count': 18}, {'cluster_no': 9, 'count': 19}, {'cluster_no': 17, 'count': 20}, {'cluster_no': 8, 'count': 25}, {'cluster_no': 5, 'count': 32}, {'cluster_no': 11, 'count': 35}, {'cluster_no': 1, 'count': 52}, {'cluster_no': 10, 'count': 52}, {'cluster_no': -1, 'count': 236}]"
5,None,6,0.0,16,252,0.6881115323204772,"[{'cluster_no': 3, 'count': 6}, {'cluster_no': 4, 'count': 8}, {'cluster_no': 0, 'count': 10}, {'cluster_no': 5, 'count': 11}, {'cluster_no': 12, 'count': 11}, {'cluster_no': 10, 'count': 13}, {'cluster_no': 11, 'count': 13}, {'cluster_no': 13, 'count': 16}, {'cluster_no': 6, 'count': 17}, {'cluster_no': 14, 'count': 17}, {'cluster_no': 7, 'count': 20}, {'cluster_no': 9, 'count': 39}, {'cluster_no': 2, 'count': 50}, {'cluster_no': 1, 'count': 52}, {'cluster_no': 8, 'count': 53}, {'cluster_no': -1, 'count': 252}]"
5,None,7,0.0,9,169,0.5460434310906033,"[{'cluster_no': 0, 'count': 10}, {'cluster_no': 4, 'count': 10}, {'cluster_no': 5, 'count': 17}, {'cluster_no': 7, 'count': 38}, {'cluster_no': 3, 'count': 48}, {'cluster_no': 1, 'count': 49}, {'cluster_no': 6, 'count': 53}, {'cluster_no': -1, 'count': 169}, {'cluster_no': 2, 'count': 194}]"
5,None,8,0.0,11,234,0.5871952371369682,"[{'cluster_no': 4, 'count': 8}, {'cluster_no': 3, 'count': 9}, {'cluster_no': 0, 'count': 10}, {'cluster_no': 6, 'count': 14}, {'cluster_no': 5, 'count': 18}, {'cluster_no': 9, 'count': 34}, {'cluster_no': 2, 'count': 42}, {'cluster_no': 1, 'count': 46}, {'cluster_no': 8, 'count': 54}, {'cluster_no': 7, 'count': 119}, {'cluster_no': -1, 'count': 234}]"
5,None,9,0.0,8,204,0.7150061378737638,"[{'cluster_no': 2, 'count': 9}, {'cluster_no': 4, 'count': 17}, {'cluster_no': 6, 'count': 35}, {'cluster_no': 1, 'count': 41}, {'cluster_no': 0, 'count': 45}, {'cluster_no': 5, 'count': 53}, {'cluster_no': 3, 'count': 184}, {'cluster_no': -1, 'count': 204}]"
5,None,10,0.0,7,211,0.7292205241597579,"[{'cluster_no': 3, 'count': 21}, {'cluster_no': 5, 'count': 35}, {'cluster_no': 1, 'count': 37}, {'cluster_no': 0, 'count': 45}, {'cluster_no': 4, 'count': 54}, {'cluster_no': 2, 'count': 185}, {'cluster_no': -1, 'count': 211}]"
5,None,11,0.0,7,192,0.6918189010166369,"[{'cluster_no': 3, 'count': 18}, {'cluster_no': 5, 'count': 32}, {'cluster_no': 2, 'count': 36}, {'cluster_no': 0, 'count': 44}, {'cluster_no': 4, 'count': 54}, {'cluster_no': -1, 'count': 192}, {'cluster_no': 1, 'count': 212}]"
5,None,12,0.0,7,206,0.710877190779744,"[{'cluster_no': 3, 'count': 18}, {'cluster_no': 5, 'count': 32}, {'cluster_no': 2, 'count': 36}, {'cluster_no': 0, 'count': 43}, {'cluster_no': 4, 'count': 52}, {'cluster_no': 1, 'count': 201}, {'cluster_no': -1, 'count': 206}]"
5,None,13,0.0,5,155,0.5805369067363133,"[{'cluster_no': 1, 'count': 37}, {'cluster_no': 0, 'count': 45}, {'cluster_no': 2, 'count': 153}, {'cluster_no': -1, 'count': 155}, {'cluster_no': 3, 'count': 198}]"
5,None,14,0.0,5,160,0.5812646939863743,"[{'cluster_no': 3, 'count': 36}, {'cluster_no': 0, 'count': 43}, {'cluster_no': 2, 'count': 153}, {'cluster_no': -1, 'count': 160}, {'cluster_no': 1, 'count': 196}]"
