dimension,min_samples,min_cluster_size,epsilon,total_clusters,outliers,Silhouette_score,cluster_results
200,None,5,0.0,17,265,0.6107889291283176,"[{'cluster_no': 5, 'count': 5}, {'cluster_no': 7, 'count': 5}, {'cluster_no': 8, 'count': 5}, {'cluster_no': 15, 'count': 5}, {'cluster_no': 12, 'count': 8}, {'cluster_no': 3, 'count': 9}, {'cluster_no': 4, 'count': 9}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 10, 'count': 15}, {'cluster_no': 14, 'count': 19}, {'cluster_no': 11, 'count': 23}, {'cluster_no': 2, 'count': 24}, {'cluster_no': 9, 'count': 34}, {'cluster_no': 13, 'count': 45}, {'cluster_no': 0, 'count': 53}, {'cluster_no': 6, 'count': 53}, {'cluster_no': -1, 'count': 265}]"
200,None,6,0.0,14,284,0.6942315517688842,"[{'cluster_no': 11, 'count': 7}, {'cluster_no': 9, 'count': 8}, {'cluster_no': 1, 'count': 9}, {'cluster_no': 10, 'count': 9}, {'cluster_no': 3, 'count': 11}, {'cluster_no': 7, 'count': 19}, {'cluster_no': 8, 'count': 19}, {'cluster_no': 12, 'count': 19}, {'cluster_no': 4, 'count': 24}, {'cluster_no': 6, 'count': 34}, {'cluster_no': 2, 'count': 41}, {'cluster_no': 5, 'count': 51}, {'cluster_no': 0, 'count': 53}, {'cluster_no': -1, 'count': 284}]"
200,None,7,0.0,11,299,0.6368459357924651,"[{'cluster_no': 8, 'count': 7}, {'cluster_no': 7, 'count': 9}, {'cluster_no': 2, 'count': 10}, {'cluster_no': 4, 'count': 18}, {'cluster_no': 9, 'count': 26}, {'cluster_no': 6, 'count': 29}, {'cluster_no': 1, 'count': 37}, {'cluster_no': 5, 'count': 49}, {'cluster_no': 0, 'count': 50}, {'cluster_no': 3, 'count': 54}, {'cluster_no': -1, 'count': 299}]"
200,None,8,0.0,9,251,0.5517972015310181,"[{'cluster_no': 3, 'count': 10}, {'cluster_no': 5, 'count': 14}, {'cluster_no': 6, 'count': 18}, {'cluster_no': 7, 'count': 20}, {'cluster_no': 2, 'count': 37}, {'cluster_no': 4, 'count': 42}, {'cluster_no': 0, 'count': 51}, {'cluster_no': 1, 'count': 145}, {'cluster_no': -1, 'count': 251}]"
200,None,9,0.0,11,302,0.7007050753095592,"[{'cluster_no': 7, 'count': 9}, {'cluster_no': 5, 'count': 10}, {'cluster_no': 2, 'count': 15}, {'cluster_no': 8, 'count': 17}, {'cluster_no': 9, 'count': 22}, {'cluster_no': 4, 'count': 34}, {'cluster_no': 1, 'count': 36}, {'cluster_no': 6, 'count': 41}, {'cluster_no': 0, 'count': 50}, {'cluster_no': 3, 'count': 52}, {'cluster_no': -1, 'count': 302}]"
200,None,10,0.0,7,271,0.5910917928201282,"[{'cluster_no': 4, 'count': 16}, {'cluster_no': 5, 'count': 22}, {'cluster_no': 1, 'count': 35}, {'cluster_no': 0, 'count': 45}, {'cluster_no': 3, 'count': 58}, {'cluster_no': 2, 'count': 141}, {'cluster_no': -1, 'count': 271}]"
200,None,11,0.0,5,197,0.4719698492299339,"[{'cluster_no': 1, 'count': 32}, {'cluster_no': 0, 'count': 44}, {'cluster_no': 2, 'count': 140}, {'cluster_no': 3, 'count': 175}, {'cluster_no': -1, 'count': 197}]"
200,None,12,0.0,5,192,0.4722919843515367,"[{'cluster_no': 3, 'count': 30}, {'cluster_no': 0, 'count': 46}, {'cluster_no': 2, 'count': 138}, {'cluster_no': 1, 'count': 182}, {'cluster_no': -1, 'count': 192}]"
200,None,13,0.0,5,205,0.4765291303002701,"[{'cluster_no': 1, 'count': 31}, {'cluster_no': 0, 'count': 43}, {'cluster_no': 2, 'count': 138}, {'cluster_no': 3, 'count': 171}, {'cluster_no': -1, 'count': 205}]"
200,None,14,0.0,5,206,0.48168325578337157,"[{'cluster_no': 0, 'count': 42}, {'cluster_no': 1, 'count': 43}, {'cluster_no': 2, 'count': 137}, {'cluster_no': 3, 'count': 160}, {'cluster_no': -1, 'count': 206}]"
200,None,15,0.0,5,173,0.48150541745429304,"[{'cluster_no': 1, 'count': 42}, {'cluster_no': 0, 'count': 43}, {'cluster_no': 2, 'count': 146}, {'cluster_no': -1, 'count': 173}, {'cluster_no': 3, 'count': 184}]"
