dimension,min_samples,min_cluster_size,epsilon,total_clusters,outliers,Silhouette_score,cluster_results
250,None,5,0.0,11,201,0.4873019262605111,"[{'cluster_no': 0, 'count': 5}, {'cluster_no': 2, 'count': 8}, {'cluster_no': 6, 'count': 11}, {'cluster_no': 4, 'count': 14}, {'cluster_no': 7, 'count': 16}, {'cluster_no': 1, 'count': 23}, {'cluster_no': 9, 'count': 35}, {'cluster_no': 5, 'count': 39}, {'cluster_no': 8, 'count': 53}, {'cluster_no': 3, 'count': 179}, {'cluster_no': -1, 'count': 201}]"
250,None,6,0.0,13,309,0.6300229451688003,"[{'cluster_no': 9, 'count': 7}, {'cluster_no': 2, 'count': 9}, {'cluster_no': 4, 'count': 11}, {'cluster_no': 10, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 6, 'count': 17}, {'cluster_no': 11, 'count': 23}, {'cluster_no': 1, 'count': 24}, {'cluster_no': 8, 'count': 33}, {'cluster_no': 3, 'count': 34}, {'cluster_no': 7, 'count': 44}, {'cluster_no': 5, 'count': 50}, {'cluster_no': -1, 'count': 309}]"
250,None,7,0.0,11,284,0.6265442446763535,"[{'cluster_no': 2, 'count': 8}, {'cluster_no': 0, 'count': 10}, {'cluster_no': 3, 'count': 10}, {'cluster_no': 5, 'count': 20}, {'cluster_no': 1, 'count': 22}, {'cluster_no': 9, 'count': 28}, {'cluster_no': 4, 'count': 34}, {'cluster_no': 8, 'count': 39}, {'cluster_no': 6, 'count': 50}, {'cluster_no': 7, 'count': 79}, {'cluster_no': -1, 'count': 284}]"
250,None,8,0.0,8,216,0.4212317373819092,"[{'cluster_no': 1, 'count': 8}, {'cluster_no': 3, 'count': 10}, {'cluster_no': 6, 'count': 14}, {'cluster_no': 2, 'count': 39}, {'cluster_no': 0, 'count': 44}, {'cluster_no': 5, 'count': 98}, {'cluster_no': 4, 'count': 155}, {'cluster_no': -1, 'count': 216}]"
250,None,9,0.0,6,169,0.46019769418539047,"[{'cluster_no': 1, 'count': 10}, {'cluster_no': 4, 'count': 37}, {'cluster_no': 0, 'count': 46}, {'cluster_no': 3, 'count': 142}, {'cluster_no': -1, 'count': 169}, {'cluster_no': 2, 'count': 180}]"
250,None,10,0.0,7,223,0.5807523372629045,"[{'cluster_no': 3, 'count': 15}, {'cluster_no': 5, 'count': 34}, {'cluster_no': 1, 'count': 44}, {'cluster_no': 4, 'count': 47}, {'cluster_no': 0, 'count': 49}, {'cluster_no': 2, 'count': 172}, {'cluster_no': -1, 'count': 223}]"
250,None,11,0.0,6,207,0.5436962847315718,"[{'cluster_no': 4, 'count': 18}, {'cluster_no': 1, 'count': 44}, {'cluster_no': 0, 'count': 46}, {'cluster_no': 3, 'count': 102}, {'cluster_no': 2, 'count': 167}, {'cluster_no': -1, 'count': 207}]"
250,None,12,0.0,6,203,0.5383880415859049,"[{'cluster_no': 4, 'count': 13}, {'cluster_no': 1, 'count': 40}, {'cluster_no': 0, 'count': 48}, {'cluster_no': 3, 'count': 102}, {'cluster_no': 2, 'count': 178}, {'cluster_no': -1, 'count': 203}]"
250,None,13,0.0,5,179,0.5120620917530876,"[{'cluster_no': 1, 'count': 37}, {'cluster_no': 0, 'count': 47}, {'cluster_no': 2, 'count': 143}, {'cluster_no': 3, 'count': 178}, {'cluster_no': -1, 'count': 179}]"
250,None,14,0.0,5,171,0.5123649118127612,"[{'cluster_no': 1, 'count': 40}, {'cluster_no': 0, 'count': 45}, {'cluster_no': 2, 'count': 146}, {'cluster_no': -1, 'count': 171}, {'cluster_no': 3, 'count': 182}]"
250,None,15,0.0,5,148,0.49955868797855807,"[{'cluster_no': 3, 'count': 41}, {'cluster_no': 0, 'count': 45}, {'cluster_no': -1, 'count': 148}, {'cluster_no': 2, 'count': 152}, {'cluster_no': 1, 'count': 198}]"
