dimension,min_samples,min_cluster_size,epsilon,total_clusters,outliers,Silhouette_score,cluster_results
50,None,5,0.0,13,209,0.5125161938787544,"[{'cluster_no': 1, 'count': 6}, {'cluster_no': 2, 'count': 6}, {'cluster_no': 4, 'count': 7}, {'cluster_no': 8, 'count': 7}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 5, 'count': 13}, {'cluster_no': 3, 'count': 14}, {'cluster_no': 9, 'count': 17}, {'cluster_no': 11, 'count': 29}, {'cluster_no': 7, 'count': 38}, {'cluster_no': 10, 'count': 52}, {'cluster_no': 6, 'count': 174}, {'cluster_no': -1, 'count': 209}]"
50,None,6,0.0,10,185,0.5087455199655256,"[{'cluster_no': 2, 'count': 11}, {'cluster_no': 0, 'count': 13}, {'cluster_no': 4, 'count': 13}, {'cluster_no': 6, 'count': 15}, {'cluster_no': 3, 'count': 29}, {'cluster_no': 8, 'count': 30}, {'cluster_no': 5, 'count': 43}, {'cluster_no': 7, 'count': 54}, {'cluster_no': -1, 'count': 185}, {'cluster_no': 1, 'count': 191}]"
50,None,7,0.0,11,261,0.6705323311664457,"[{'cluster_no': 3, 'count': 7}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 5, 'count': 15}, {'cluster_no': 2, 'count': 28}, {'cluster_no': 9, 'count': 28}, {'cluster_no': 4, 'count': 37}, {'cluster_no': 8, 'count': 53}, {'cluster_no': 6, 'count': 54}, {'cluster_no': 7, 'count': 78}, {'cluster_no': -1, 'count': 261}]"
50,None,8,0.0,8,193,0.42911286546353206,"[{'cluster_no': 4, 'count': 8}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 6, 'count': 14}, {'cluster_no': 3, 'count': 39}, {'cluster_no': 2, 'count': 43}, {'cluster_no': 5, 'count': 95}, {'cluster_no': 1, 'count': 180}, {'cluster_no': -1, 'count': 193}]"
50,None,9,0.0,8,219,0.5398240249183682,"[{'cluster_no': 1, 'count': 12}, {'cluster_no': 4, 'count': 13}, {'cluster_no': 3, 'count': 35}, {'cluster_no': 6, 'count': 36}, {'cluster_no': 0, 'count': 41}, {'cluster_no': 5, 'count': 55}, {'cluster_no': 2, 'count': 173}, {'cluster_no': -1, 'count': 219}]"
50,None,10,0.0,9,284,0.6943473804773714,"[{'cluster_no': 1, 'count': 13}, {'cluster_no': 3, 'count': 13}, {'cluster_no': 5, 'count': 31}, {'cluster_no': 2, 'count': 32}, {'cluster_no': 0, 'count': 40}, {'cluster_no': 6, 'count': 50}, {'cluster_no': 4, 'count': 56}, {'cluster_no': 7, 'count': 65}, {'cluster_no': -1, 'count': 284}]"
50,None,11,0.0,6,163,0.41470574230647633,"[{'cluster_no': 3, 'count': 11}, {'cluster_no': 0, 'count': 42}, {'cluster_no': 1, 'count': 44}, {'cluster_no': 2, 'count': 155}, {'cluster_no': -1, 'count': 163}, {'cluster_no': 4, 'count': 169}]"
50,None,12,0.0,6,186,0.530123620543406,"[{'cluster_no': 4, 'count': 15}, {'cluster_no': 1, 'count': 40}, {'cluster_no': 0, 'count': 41}, {'cluster_no': 3, 'count': 107}, {'cluster_no': -1, 'count': 186}, {'cluster_no': 2, 'count': 195}]"
50,None,13,0.0,5,154,0.4936032008509723,"[{'cluster_no': 3, 'count': 38}, {'cluster_no': 0, 'count': 43}, {'cluster_no': 2, 'count': 147}, {'cluster_no': -1, 'count': 154}, {'cluster_no': 1, 'count': 202}]"
50,None,14,0.0,6,185,0.5441255850692021,"[{'cluster_no': 4, 'count': 15}, {'cluster_no': 1, 'count': 41}, {'cluster_no': 0, 'count': 44}, {'cluster_no': 3, 'count': 103}, {'cluster_no': -1, 'count': 185}, {'cluster_no': 2, 'count': 196}]"
50,None,15,0.0,6,189,0.5517949789467856,"[{'cluster_no': 4, 'count': 17}, {'cluster_no': 1, 'count': 39}, {'cluster_no': 0, 'count': 43}, {'cluster_no': 3, 'count': 103}, {'cluster_no': -1, 'count': 189}, {'cluster_no': 2, 'count': 193}]"
