Group,score,NumPhrases,Key-phrases,NumDocs,DocIds
1,0.6422647663000001,21,"['ridge regression', 'deep learning algorithm', 'Long Short Term Memory Unit', 'machine learning', 'relevant body', 'systematic review', 'occupant', 'big data', 'modelling occupant behaviour', 'cellular automata', 'convolutional neural network', 'VCA model', 'Evolutionary Algorithms', 'wind speed ratio', 'multivariate adaptive regression spline approach', 'multiple performance criterion', 'engineering simulation', 'machine learning algorithm', 'artificial neural network', 'random forest and support vector regression', 'statistical model']",13,"[20, 80, 101, 192, 224, 239, 306, 322, 349, 409, 441, 481, 517]"
2,0.4471866054,28,"['urban morphology and vitality measure', 'historical heritage conservation', 'source big geospatial data', 'Chinese city', 'fog', 'spatial temporal granularity and cluster analysis', 'residential building', 'urban transportation and building', 'centric urban data', 'urban land use change', 'developmental potential', 'outdoor computational fluid dynamic', 'key design variable', 'current building code', 'urban design parameter', 'generative design approach', 'Architectural Design Futures', 'Computational Urban Studies', 'Drone 3D', 'high Rise Building Group Morphology Generation Approach', 'urban design decision making', 'urban geometric form and performance criterion function', 'sky opening', 'university building', 'Roman Corinthian order capital', 'architectural design', 'surface point', 'detail composition']",13,"[20, 80, 101, 192, 224, 239, 322, 349, 403, 409, 441, 481, 517]"
3,0.32760875910000004,20,"['sustainable smart city', 'real time health care data', 'novel IoT', 'accurate electric consumption forecasting', 'spatial and temporal ensemble forecasting model', 'climate solution research', 'urban behaviour and energy modelling', 'Smart Cities', 'Microgrid and Solar Thermal Field Energy Surpluses', 'short Term Load Forecasting', 'Electric Vehicles', 'Effective urban ventilation', 'sustainable campus', 'optimal solar potential', 'Upcycling Waste Corrugated Cardboard', 'sustainable and green campus', 'urban scale energy prediction', 'building energy simulation', ""city's energy benchmarking data"", 'energy disclosure policy']",11,"[80, 101, 192, 224, 306, 322, 349, 403, 409, 441, 517]"
