Group,score,NumPhrases,Key-phrases,NumDocs,DocIds
1,0.8700371128000001,27,"['report category', 'machine learning', 'participatory analytics approach', 'social medium big data mining', 'VADER Sentiment Analysis', 'unstructured data', 'mixed method approach', 'social medium platform', 'latent Dirichlet allocation', 'Big Data', 'popular word', 'natural language processing', 'machine learning model', 'big data and geo text mining technique', 'other probabilistic topic model', 'unstructured community input', 'Naïve Bayes classifier', 'tweet', 'Semantic analysis', 'Computational social medium data analysis', 'review SMDA', ""people's opinion"", 'based data', 'joint nonnegative matrix factorization model', 'clustering process', 'topic modeling', 'textual feedback data']",14,"[55, 125, 139, 202, 244, 324, 353, 355, 375, 415, 438, 485, 491, 511]"
2,0.8347237684000001,24,"['zurich', 'urban issue', 'urban space', 'urban planning', 'planner and developer', 'urban planner', 'smart city', 'urban informatics', 'city image dimension', 'city branding strategy', 'urban redevelopment and regeneration', 'building permit data', 'urban neighborhood', 'nighttime population number', 'urban computing', 'historical urbanization issue', 'simplified Place2vec model', 'actual urban functional region', 'international development', 'low income family', 'sustainable urban system', 'participatory urban planning', 'general urban centric feedback analysis framework', 'precise geospatial information']",16,"[55, 124, 125, 139, 194, 202, 244, 324, 353, 355, 375, 415, 438, 485, 491, 511]"
3,-0.2502389423,24,"['Local government use data', 'available smartphone data', 'work activity', 'different lifestyle and income group', 'additional transportation and population data', 'machine learning planning support system', 'design process', 'spatiotemporal dynamism', 'Dynamic Topic Model', 'diverse informal civic query data', 'civic demand', 'such problem', 'new sensor', 'Label detection', 'restaurant data', 'timely socioeconomic data', 'mobile crowdsensing', 'business', 'functional region identification accuracy', 'Positive deviance', 'systematic literature review', 'human mobility data', 'region function', 'spatial and temporal trend']",13,"[55, 124, 125, 139, 194, 202, 244, 353, 355, 375, 415, 491, 511]"
