HDBSCAN_Cluster,Percent,NumDocs,DocIds
-1,0.865979381443299,84,"[1, 4, 6, 10, 11, 16, 17, 18, 19, 21, 23, 25, 27, 28, 29, 30, 31, 32, 35, 38, 39, 42, 46, 47, 49, 50, 52, 56, 61, 65, 67, 73, 76, 78, 83, 85, 88, 89, 92, 97, 99, 100, 105, 108, 110, 114, 115, 130, 132, 135, 137, 140, 143, 146, 150, 151, 152, 153, 156, 157, 159, 162, 163, 169, 170, 178, 182, 185, 194, 197, 212, 225, 229, 231, 234, 235, 241, 245, 246, 248, 249, 251, 257, 258]"
0,0.08247422680412371,8,"[60, 84, 148, 168, 174, 219, 275, 304]"
1,0.05154639175257732,5,"[134, 254, 287, 289, 325]"
