,parent,child,lambda_val,child_size
0,154,16,4471.539445628998,1
1,154,151,4727.307974077205,1
2,154,130,4927.229368575624,1
3,154,140,5053.3783132530125,1
4,154,46,5197.402726146221,1
5,154,35,5210.315527950311,1
6,154,100,5331.177629488402,1
7,154,22,5365.275343779981,1
8,154,71,5553.530619000331,1
9,154,119,5611.109030100334,1
10,154,125,5645.092866756393,1
11,154,23,5681.414155096512,1
12,154,29,5708.477713507996,1
13,154,107,5777.278236914601,1
14,154,106,5805.265051903114,1
15,154,135,5945.15095676825,1
16,154,123,5968.415510494486,1
17,154,108,6091.944807552651,1
18,154,104,6172.632818248712,1
19,154,138,6195.426883308715,1
20,154,58,6204.591715976331,1
21,154,38,6253.155423033917,1
22,154,18,6311.969902182092,1
23,154,13,6331.024905660377,1
24,154,98,6398.633104500382,1
25,154,20,6505.3183404420315,1
26,154,49,6561.289010559249,1
27,154,131,6574.144200626959,1
28,154,95,6589.63707776905,1
29,154,32,6786.899676375405,1
30,154,118,6792.395141700405,1
31,154,109,6907.046521202141,1
32,154,84,6912.738360115369,1
33,154,36,6973.073981712386,1
34,154,68,6981.779442363712,1
35,154,69,7002.176961602671,1
36,154,93,7034.472117400419,1
37,154,67,7037.422818791946,1
38,154,66,7064.090947368421,1
39,154,120,7118.0381841323715,1
40,154,87,7124.083227176221,1
41,154,1,7127.109600679694,1
42,154,34,7145.321976149915,1
43,154,61,7172.815733219324,1
44,154,139,7200.521888412017,1
45,154,30,7228.442912537699,1
46,154,14,7234.677015955153,1
47,154,51,7272.3086259211095,1
48,154,83,7278.618655097614,1
49,154,74,7281.777777777777,1
50,154,9,7297.614615050022,1
51,154,78,7377.8434476693055,1
52,154,60,7384.338028169014,1
53,154,155,7400.624614027349,64
54,154,156,7400.624614027349,37
55,155,50,7456.540444444445,1
56,156,25,7400.624614027349,1
57,155,144,7530.168761220826,1
58,156,56,7473.147438752784,1
59,155,62,7530.168761220826,1
60,156,15,7506.584340044743,1
61,156,113,7506.584340044743,1
62,156,28,7506.584340044743,1
63,156,41,7506.584340044743,1
64,156,129,7506.584340044743,1
65,156,63,7506.584340044743,1
66,156,112,7506.584340044743,1
67,156,116,7506.584340044743,1
68,156,37,7506.584340044743,1
69,156,4,7506.584340044743,1
70,156,111,7506.584340044743,1
71,156,79,7506.584340044743,1
72,156,5,7506.584340044743,1
73,156,2,7506.584340044743,1
74,156,19,7506.584340044743,1
75,156,12,7506.584340044743,1
76,156,99,7506.584340044743,1
77,156,85,7506.584340044743,1
78,156,8,7506.584340044743,1
79,156,54,7506.584340044743,1
80,156,10,7506.584340044743,1
81,156,6,7506.584340044743,1
82,156,101,7506.584340044743,1
83,156,39,7506.584340044743,1
84,156,65,7506.584340044743,1
85,156,47,7506.584340044743,1
86,156,115,7506.584340044743,1
87,156,45,7506.584340044743,1
88,156,132,7506.584340044743,1
89,156,57,7506.584340044743,1
90,156,121,7506.584340044743,1
91,156,33,7506.584340044743,1
92,156,96,7506.584340044743,1
93,156,133,7506.584340044743,1
94,156,59,7506.584340044743,1
95,155,75,7594.937075599819,1
96,155,89,7629.475216007276,1
97,155,53,7688.916590284143,1
98,155,3,7713.662528735632,1
99,155,11,7717.210671573137,1
100,155,31,7724.316758747698,1
101,155,7,7828.845543630425,1
102,155,128,7884.0300751879695,1
103,155,55,7906.32233741753,1
104,155,44,7924.995748700992,1
105,155,141,8097.111969111969,1
106,155,88,8224.125490196078,1
107,155,81,8276.870251603355,1
108,155,149,8338.576540755466,1
109,155,26,8351.02837232454,1
110,155,27,8503.403953370502,1
111,155,92,8525.008130081302,1
112,155,48,8555.439061703213,1
113,155,122,8665.917355371901,1
114,155,90,8706.391281785158,1
115,155,105,8895.66065747614,1
116,155,146,8905.104033970276,1
117,155,72,8952.62326574173,1
118,155,94,9024.860677783754,1
119,155,97,9177.908096280087,1
120,155,152,9457.280721533258,1
121,155,114,9467.954853273137,1
122,155,17,9467.954853273137,1
123,155,80,9467.954853273137,1
124,155,102,9467.954853273137,1
125,155,52,9467.954853273137,1
126,155,43,9467.954853273137,1
127,155,86,9467.954853273137,1
128,155,137,9467.954853273137,1
129,155,40,9467.954853273137,1
130,155,147,9467.954853273137,1
131,155,134,9467.954853273137,1
132,155,64,9467.954853273137,1
133,155,76,9467.954853273137,1
134,155,24,9467.954853273137,1
135,155,127,9467.954853273137,1
136,155,73,9467.954853273137,1
137,155,42,9467.954853273137,1
138,155,91,9467.954853273137,1
139,155,117,9467.954853273137,1
140,155,126,9467.954853273137,1
141,155,124,9467.954853273137,1
142,155,21,9467.954853273137,1
143,155,150,9467.954853273137,1
144,155,153,9467.954853273137,1
145,155,82,9467.954853273137,1
146,155,103,9467.954853273137,1
147,155,148,9467.954853273137,1
148,155,77,9467.954853273137,1
149,155,110,9467.954853273137,1
150,155,142,9467.954853273137,1
151,155,70,9467.954853273137,1
152,155,0,9467.954853273137,1
153,155,136,9467.954853273137,1
154,155,143,9467.954853273137,1
155,155,145,9467.954853273137,1
