dimension,min_samples,min_cluster_size,epsilon,Silhouette_score,total_clusters,outliers,cluster_results,cluster_labels
5,None,5,0.0,0.6681239193723365,9,113,"[{'cluster_no': 3, 'count': 9}, {'cluster_no': 5, 'count': 9}, {'cluster_no': 4, 'count': 11}, {'cluster_no': 0, 'count': 16}, {'cluster_no': 7, 'count': 24}, {'cluster_no': 6, 'count': 26}, {'cluster_no': 2, 'count': 29}, {'cluster_no': 1, 'count': 57}, {'cluster_no': -1, 'count': 113}]","[1, 0, 1, 1, 6, 1, 1, 4, 2, 1, 1, 1, 1, -1, -1, -1, -1, 6, 1, 1, 3, -1, 7, -1, 2, -1, 7, 1, 1, -1, 0, 1, -1, 6, -1, 5, 1, 7, 6, -1, 1, 5, -1, 7, 1, 1, -1, 0, 0, 5, 6, -1, -1, 0, -1, 7, 1, 7, 6, 1, 2, 2, 1, -1, 0, 1, 6, -1, 7, 1, -1, 0, 7, 7, 1, -1, -1, -1, 1, 6, -1, 2, -1, 4, -1, 7, 6, 3, -1, -1, -1, -1, -1, 1, -1, 7, 4, 2, 1, 2, 4, -1, 1, 1, 0, 6, 1, 0, 6, -1, 1, 2, 2, 5, 2, -1, -1, 7, 7, 1, -1, -1, -1, -1, 1, -1, -1, 3, 1, -1, 2, 2, 2, -1, -1, -1, -1, -1, -1, -1, 4, -1, 2, 2, -1, 1, -1, -1, 2, 5, -1, -1, -1, 3, 1, 2, 2, 2, 4, 1, 0, 4, 7, 1, 1, -1, 6, -1, 1, 7, 1, 7, 1, 1, -1, 6, -1, 4, -1, 6, 6, 6, -1, -1, 6, -1, -1, -1, 7, 2, 7, -1, 0, -1, -1, -1, 7, 3, -1, 6, 1, 2, -1, 4, 7, -1, -1, 4, 0, -1, 2, 1, 1, -1, 1, -1, 6, -1, -1, -1, 6, -1, 6, -1, 1, -1, -1, -1, 6, 1, -1, 1, 0, 3, -1, -1, -1, -1, -1, -1, -1, 1, 6, -1, 1, 2, 0, 5, -1, 2, -1, -1, 0, 7, 1, 4, -1, 1, -1, 5, 5, 1, 2, 3, 2, -1, -1, -1, 5, 1, -1, 6, 6, 3, -1, -1, -1, 7, 7, -1, -1, 1, -1, 7, -1, -1, 2, 6, 3, -1, 2, 0, 2, -1]"
5,None,6,0.0,0.6634670831133335,9,120,"[{'cluster_no': 3, 'count': 8}, {'cluster_no': 5, 'count': 8}, {'cluster_no': 4, 'count': 9}, {'cluster_no': 0, 'count': 16}, {'cluster_no': 7, 'count': 21}, {'cluster_no': 6, 'count': 23}, {'cluster_no': 2, 'count': 28}, {'cluster_no': 1, 'count': 61}, {'cluster_no': -1, 'count': 120}]","[1, 0, 1, 1, 6, 1, 1, 5, 2, 1, 1, 1, 1, -1, -1, -1, 1, 6, 1, 1, 3, -1, 7, -1, 2, -1, 7, 1, 1, 1, 0, 1, -1, 6, -1, 4, 1, 7, 6, -1, 1, 4, -1, 7, 1, 1, -1, 0, 0, 4, 6, -1, -1, 0, -1, 7, 1, -1, -1, 1, 2, 2, 1, -1, 0, 1, 6, -1, -1, 1, -1, 0, 7, 7, 1, -1, -1, -1, 1, 6, -1, 2, -1, 5, -1, 7, 6, 3, -1, -1, -1, -1, -1, 1, -1, 7, 5, 2, 1, 2, 5, -1, 1, 1, -1, 6, 1, 0, 6, -1, 1, 2, 2, 4, 2, -1, -1, 7, 7, 1, -1, -1, -1, -1, 1, -1, -1, 3, 1, -1, 2, 2, 2, -1, -1, -1, -1, -1, -1, -1, 4, -1, 2, 2, -1, 1, -1, -1, 2, 4, -1, -1, -1, -1, 1, 2, 2, 2, 5, 1, 0, 5, 7, 1, 1, -1, -1, -1, 1, 7, 1, 7, 1, 1, -1, 6, -1, 5, -1, 6, 6, 6, -1, -1, 6, -1, -1, -1, 7, 2, -1, -1, 0, -1, -1, -1, 7, 3, -1, 6, 1, -1, 1, -1, 7, -1, 1, 5, 0, -1, 2, 1, 1, -1, 1, -1, 6, -1, -1, -1, 6, -1, 6, -1, 1, -1, -1, -1, 6, 1, -1, 1, 0, 3, -1, -1, 0, -1, -1, -1, -1, 1, 6, -1, 1, 2, 0, 4, -1, 2, -1, -1, 0, 7, 1, -1, -1, 1, -1, 4, 4, 1, 2, 3, 2, -1, -1, -1, -1, 1, -1, 6, 6, 3, -1, -1, -1, 7, 7, -1, -1, 1, -1, 7, -1, -1, 2, -1, 3, -1, 2, 0, 2, -1]"
5,None,7,0.0,0.4644903698153386,6,87,"[{'cluster_no': 2, 'count': 8}, {'cluster_no': 0, 'count': 14}, {'cluster_no': 4, 'count': 27}, {'cluster_no': 1, 'count': 58}, {'cluster_no': -1, 'count': 87}, {'cluster_no': 3, 'count': 100}]","[1, 0, 1, 1, 3, 1, 1, 3, 4, 1, 1, 1, 1, -1, -1, -1, -1, 3, 1, 1, 2, 3, 3, 3, 4, 3, 3, 1, 1, -1, 0, 1, 3, 3, -1, -1, 1, 3, 3, -1, 1, 3, 3, 3, 1, 1, -1, 0, 0, 3, 3, -1, -1, 0, -1, 3, 1, 3, 3, 1, -1, -1, 1, 3, 0, 1, 3, 3, 3, 1, -1, 0, 3, 3, 1, -1, -1, 1, 1, 3, 3, 4, -1, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, 1, -1, 3, 3, 4, 1, 4, 3, -1, -1, 1, -1, 3, 1, 0, 3, 3, 1, 4, 4, 3, 4, -1, -1, 3, 3, 1, 3, -1, 3, -1, 1, 3, -1, 2, 1, 3, 4, 4, -1, 3, 3, 3, 3, -1, -1, -1, 3, -1, 4, 4, -1, 1, 3, -1, 4, 3, -1, -1, 3, -1, 1, 4, 4, 4, 3, 1, 0, 3, 3, 1, 1, 3, 3, -1, 1, 3, 1, 3, 1, 1, -1, 3, -1, 3, 3, 3, 3, 3, 3, -1, 3, -1, -1, 3, 3, 4, 3, -1, 0, -1, -1, 4, 3, 2, -1, 3, 1, -1, -1, 3, 3, 3, 1, 3, 0, -1, 4, 1, 1, -1, 1, -1, 3, -1, -1, -1, 3, -1, 3, -1, 1, -1, -1, -1, 3, 1, -1, 1, 0, 2, 4, 2, -1, 3, 3, -1, -1, 1, 3, 3, 1, 4, 0, 3, -1, 4, -1, -1, -1, 3, 1, 3, -1, 1, -1, 3, 3, 1, 4, 2, 4, -1, -1, -1, 3, 1, -1, 3, 3, 2, -1, -1, 3, 3, 3, 3, -1, 1, -1, 3, 3, -1, 4, 3, 2, -1, 4, 0, 4, -1]"
5,None,8,0.0,0.49802013372846504,6,97,"[{'cluster_no': 4, 'count': 9}, {'cluster_no': 0, 'count': 15}, {'cluster_no': 2, 'count': 22}, {'cluster_no': 1, 'count': 56}, {'cluster_no': 3, 'count': 95}, {'cluster_no': -1, 'count': 97}]","[1, 0, 1, 1, 3, 1, -1, 3, 2, 1, 1, 1, 1, 3, -1, -1, 1, 3, 1, 1, 4, 3, 3, 3, 2, 3, 3, 1, 1, -1, 0, 1, 3, 3, -1, -1, 1, 3, 3, -1, 0, 3, 3, 3, -1, 1, -1, 0, 0, 3, 3, -1, -1, 0, -1, 3, 1, 3, 3, 1, -1, -1, 1, 3, 0, 1, 3, 3, 3, 1, -1, 0, 3, 3, 1, -1, -1, 1, -1, 3, -1, 2, -1, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, 1, -1, 3, -1, 2, 1, 2, 3, -1, -1, 1, -1, 3, 1, 0, 3, 3, 1, 2, 2, 3, 2, -1, -1, 3, 3, 1, 3, -1, 3, -1, 1, 3, -1, 4, 1, 3, -1, 2, -1, 3, 3, 3, -1, -1, -1, -1, 3, -1, 2, 2, -1, 1, 3, -1, 2, 3, -1, -1, 3, 4, 1, 2, 2, 2, -1, 1, 0, -1, 3, 1, 1, 3, 3, -1, 1, 3, 1, 3, 1, 1, -1, 3, -1, 3, 3, 3, 3, 3, 3, -1, 3, -1, -1, 3, 3, -1, 3, -1, 0, -1, -1, -1, 3, 4, -1, 3, 1, -1, 1, 3, 3, 3, 1, -1, 0, -1, 2, 1, 1, -1, 1, -1, 3, -1, -1, -1, 3, -1, 3, -1, 1, -1, -1, -1, 3, 1, -1, 1, 0, 4, -1, 4, -1, 3, 3, -1, -1, 1, 3, 3, 1, 2, 0, 3, -1, 2, -1, -1, -1, 3, 1, 3, -1, 1, -1, 3, 3, 1, -1, 4, 2, -1, -1, -1, 3, 1, -1, 3, 3, 4, -1, -1, 3, 3, 3, 3, -1, 1, -1, 3, 3, -1, 2, 3, 4, -1, 2, 0, 2, -1]"
5,None,9,0.0,0.6235823399458217,5,97,"[{'cluster_no': 0, 'count': 15}, {'cluster_no': 3, 'count': 21}, {'cluster_no': 1, 'count': 54}, {'cluster_no': -1, 'count': 97}, {'cluster_no': 2, 'count': 107}]","[1, 0, 1, 1, 2, 1, -1, 2, 3, 1, 1, 1, 1, 2, 2, -1, -1, 2, 1, 1, 2, 2, 2, 2, 3, 2, 2, 1, 1, -1, 0, 1, 2, 2, -1, 2, 1, 2, 2, -1, 0, -1, 2, 2, -1, 1, -1, 0, 0, 2, 2, -1, -1, 0, -1, 2, 1, 2, 2, 1, -1, -1, 1, 2, 0, 1, 2, 2, 2, 1, -1, 0, 2, 2, 1, -1, -1, 1, -1, 2, 2, 3, -1, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1, 1, -1, 2, -1, 3, 1, 3, 2, -1, -1, 1, -1, 2, 1, 0, 2, 2, 1, 3, 3, -1, 3, -1, -1, 2, 2, 1, 2, -1, 2, -1, 1, 2, -1, 2, 1, 2, -1, 3, -1, 2, 2, -1, -1, 2, 2, -1, 2, -1, 3, 3, -1, 1, 2, -1, 3, -1, -1, -1, 2, 2, 1, 3, -1, 3, -1, 1, 0, 2, 2, 1, 1, 2, 2, -1, 1, 2, 1, 2, 1, 1, -1, 2, -1, 2, 2, 2, 2, 2, 2, -1, 2, -1, -1, 2, 2, -1, 2, -1, 0, -1, -1, 2, 2, 2, -1, 2, 1, -1, -1, 2, 2, 2, -1, -1, 0, -1, 3, 1, 1, -1, 1, -1, 2, -1, 1, -1, 2, -1, 2, -1, 1, -1, -1, -1, 2, 1, -1, 1, 0, 2, -1, 2, -1, 2, 2, -1, -1, 1, 2, 2, 1, 3, 0, 2, -1, 3, -1, -1, -1, 2, 1, 2, -1, 1, -1, 2, 2, 1, -1, 2, 3, -1, -1, -1, 2, 1, -1, 2, 2, 2, -1, -1, 2, 2, 2, 2, -1, 1, -1, 2, 2, -1, 3, 2, 2, -1, 3, 0, 3, -1]"
5,None,10,0.0,0.6927376837717751,5,114,"[{'cluster_no': 0, 'count': 14}, {'cluster_no': 1, 'count': 25}, {'cluster_no': 2, 'count': 52}, {'cluster_no': 3, 'count': 89}, {'cluster_no': -1, 'count': 114}]","[2, 0, 2, 2, 3, 2, -1, 3, 1, 2, 2, 2, 2, 3, 1, -1, -1, 3, 2, 2, -1, 3, 3, 3, 1, 3, 3, 2, 2, -1, 0, 2, 3, 3, -1, -1, 2, 3, 3, -1, -1, -1, 3, 3, -1, 2, -1, 0, 0, -1, 3, -1, -1, 0, -1, 3, 2, 3, 3, 2, -1, -1, -1, 3, 0, 2, 3, 3, 3, 2, -1, 0, 3, 3, 2, -1, -1, 2, -1, 3, 3, 1, -1, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, 2, -1, 3, -1, 1, 2, 1, 3, -1, -1, 2, -1, 3, 2, 0, 3, 3, 2, 1, 1, -1, 1, -1, -1, 3, 3, 2, 3, -1, -1, -1, -1, 3, -1, -1, 2, 3, -1, 1, -1, 3, 3, -1, -1, -1, 1, -1, 3, -1, 1, 1, -1, 2, 3, -1, 1, -1, -1, -1, 3, -1, 2, 1, -1, 1, -1, 2, 0, 3, 3, 2, 2, 2, 3, -1, 2, 3, 2, 3, 2, 2, -1, 3, -1, 3, 3, 3, 3, 3, 3, -1, 3, -1, -1, 3, 3, -1, 3, -1, 0, -1, -1, -1, 3, -1, -1, 3, 2, -1, -1, 3, 3, 3, -1, -1, 0, -1, 1, 2, 2, -1, 2, -1, 3, -1, -1, -1, 3, -1, 3, -1, 2, -1, -1, -1, 3, 2, -1, 2, 0, -1, -1, -1, -1, 3, 3, -1, -1, 2, 3, -1, 2, 1, 0, 3, -1, 1, -1, -1, -1, 3, 2, 3, -1, 2, -1, 3, 3, 2, 1, -1, 1, -1, -1, -1, 3, 2, -1, 3, 3, -1, -1, -1, 3, 3, 3, 3, -1, 2, -1, 3, 3, -1, 1, 3, -1, 1, 1, 0, 1, -1]"
5,None,11,0.0,0.713964032247624,5,123,"[{'cluster_no': 1, 'count': 14}, {'cluster_no': 0, 'count': 23}, {'cluster_no': 2, 'count': 50}, {'cluster_no': 3, 'count': 84}, {'cluster_no': -1, 'count': 123}]","[2, 1, 2, 2, 3, 2, -1, 3, 0, 2, 2, 2, 2, 3, 0, -1, -1, 3, 2, 2, -1, 3, 3, 3, 0, 3, 3, 2, 2, -1, 1, 2, 3, 3, -1, -1, 2, 3, 3, -1, -1, -1, 3, 3, -1, 2, -1, 1, 1, 3, 3, -1, -1, 1, -1, 3, 2, 3, 3, 2, -1, -1, -1, 3, 1, 2, 3, 3, -1, 2, -1, 1, 3, 3, 2, -1, -1, 2, -1, 3, -1, 0, -1, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, 2, -1, 3, -1, 0, -1, 0, 3, -1, -1, 2, -1, 3, 2, 1, 3, 3, 2, 0, 0, -1, 0, -1, -1, 3, 3, 2, 3, -1, -1, -1, -1, 3, -1, -1, 2, -1, -1, 0, -1, 3, -1, -1, -1, -1, -1, -1, 3, -1, 0, 0, -1, 2, 3, -1, 0, -1, -1, -1, 3, -1, -1, 0, -1, 0, -1, 2, 1, -1, 3, 2, 2, 2, 3, -1, 2, 3, 2, 3, 2, 2, -1, 3, -1, 3, 3, 3, 3, 3, 3, -1, 3, -1, -1, 3, 3, -1, 3, -1, 1, -1, -1, -1, 3, -1, -1, 3, 2, -1, -1, 3, 3, 3, -1, -1, 1, -1, 0, 2, 2, -1, 2, -1, 3, -1, -1, -1, 3, -1, 3, -1, 2, -1, -1, -1, 3, 2, -1, 2, 1, -1, -1, -1, -1, 3, 3, -1, -1, 2, 3, -1, 2, 0, 1, 3, -1, 0, -1, -1, -1, 3, 2, 3, -1, 2, -1, 3, -1, 2, 0, -1, 0, -1, -1, -1, 3, 2, -1, 3, 3, -1, -1, -1, 3, 3, 3, 3, -1, 2, -1, 3, 3, -1, 0, 3, -1, -1, 0, 1, 0, -1]"
5,None,12,0.0,0.7235482756189053,5,124,"[{'cluster_no': 1, 'count': 14}, {'cluster_no': 0, 'count': 24}, {'cluster_no': 2, 'count': 48}, {'cluster_no': 3, 'count': 84}, {'cluster_no': -1, 'count': 124}]","[2, 1, 2, 2, 3, 2, -1, 3, 0, -1, 2, 2, 2, 3, 0, -1, -1, 3, 2, 2, -1, 3, 3, 3, 0, 3, 3, 2, -1, -1, 1, 2, 3, 3, -1, -1, 2, 3, 3, -1, -1, -1, 3, 3, -1, 2, -1, 1, 1, 3, 3, -1, -1, 1, -1, 3, 2, 3, 3, 2, -1, -1, -1, 3, 1, 2, 3, 3, -1, 2, -1, 1, 3, 3, 2, 0, -1, 2, -1, 3, 3, 0, -1, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, 2, -1, 3, -1, 0, -1, 0, 3, -1, 2, 2, -1, 3, 2, 1, 3, 3, 2, 0, 0, -1, 0, -1, -1, 3, 3, 2, 3, -1, -1, -1, -1, 3, -1, -1, 2, -1, -1, 0, -1, 3, -1, 3, -1, -1, -1, -1, 3, -1, 0, 0, -1, 2, 3, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 2, 1, -1, 3, 2, 2, 3, -1, -1, 2, 3, 2, 3, 2, 2, -1, 3, -1, 3, 3, 3, 3, 3, 3, -1, 3, -1, -1, 3, 3, -1, 3, -1, 1, -1, -1, -1, 3, -1, -1, 3, 2, -1, -1, 3, 3, 3, -1, -1, 1, -1, 0, 2, 2, -1, 2, -1, 3, -1, -1, -1, 3, -1, 3, -1, 2, -1, -1, -1, 3, 2, -1, 2, 1, -1, -1, -1, -1, 3, 3, -1, -1, 2, 3, -1, 2, 0, 1, 3, -1, 0, -1, -1, -1, 3, 2, 3, -1, 2, -1, -1, -1, 2, -1, -1, 0, 0, -1, -1, 3, 2, -1, 3, 3, -1, -1, -1, 3, 3, 3, 3, -1, 2, -1, 3, 3, -1, 0, 3, -1, -1, 0, 1, 0, -1]"
5,None,13,0.0,0.772307286499693,4,143,"[{'cluster_no': 0, 'count': 24}, {'cluster_no': 1, 'count': 46}, {'cluster_no': 2, 'count': 81}, {'cluster_no': -1, 'count': 143}]","[1, -1, 1, 1, 2, 1, -1, 2, 0, -1, 1, 1, 1, 2, 0, -1, -1, 2, 1, 1, -1, 2, 2, 2, 0, 2, 2, 1, -1, -1, -1, 1, 2, 2, -1, -1, 1, 2, 2, -1, -1, -1, 2, 2, -1, 1, -1, -1, -1, -1, 2, -1, -1, -1, -1, 2, 1, 2, 2, 1, -1, -1, -1, 2, -1, 1, 2, 2, 2, 1, -1, -1, 2, 2, 1, 0, -1, 1, -1, 2, 2, 0, -1, -1, 2, 2, 2, -1, -1, -1, -1, -1, -1, 1, -1, 2, -1, 0, -1, 0, -1, -1, -1, 1, -1, 2, 1, -1, 2, 2, 1, 0, 0, -1, 0, -1, -1, 2, 2, 1, 2, -1, -1, -1, -1, 2, -1, -1, 1, -1, -1, 0, -1, 2, 2, -1, -1, -1, -1, -1, 2, -1, 0, 0, -1, 1, 2, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 1, -1, -1, 2, 1, 1, 2, 2, -1, 1, 2, 1, 2, 1, 1, -1, 2, -1, -1, 2, 2, 2, 2, 2, -1, 2, -1, -1, 2, 2, -1, 2, -1, -1, -1, -1, -1, 2, -1, -1, 2, -1, -1, -1, 2, 2, 2, -1, -1, -1, -1, 0, 1, 1, -1, 1, -1, 2, -1, -1, -1, 2, -1, 2, -1, 1, -1, -1, -1, 2, 1, -1, 1, -1, -1, -1, -1, -1, 2, 2, -1, -1, 1, 2, -1, 1, 0, -1, -1, -1, 0, -1, -1, -1, 2, 1, 2, -1, 1, -1, -1, -1, 1, -1, -1, 0, 0, -1, -1, 2, 1, -1, 2, 2, -1, -1, -1, 2, 2, 2, 2, -1, 1, -1, 2, 2, -1, 0, 2, -1, -1, 0, -1, 0, -1]"
5,None,14,0.0,0.7636360089522269,4,140,"[{'cluster_no': 0, 'count': 24}, {'cluster_no': 1, 'count': 49}, {'cluster_no': 2, 'count': 81}, {'cluster_no': -1, 'count': 140}]","[1, -1, 1, 1, 2, 1, -1, -1, 0, -1, 1, 1, 1, 2, 0, -1, -1, 2, 1, 1, -1, 2, 2, 2, 0, 2, 2, 1, -1, -1, -1, 1, 2, 2, -1, -1, 1, 2, 2, -1, -1, -1, 2, 2, -1, 1, -1, -1, -1, 2, 2, -1, -1, -1, -1, 2, 1, 2, 2, 1, -1, -1, -1, 2, -1, 1, 2, 2, -1, 1, -1, -1, 2, 2, 1, 0, -1, 1, -1, 2, 2, 0, -1, -1, 2, 2, 2, -1, -1, -1, -1, -1, -1, 1, -1, 2, -1, 0, -1, 0, 2, -1, -1, 1, -1, 2, 1, -1, 2, 2, 1, 0, 0, -1, 0, -1, -1, 2, 2, 1, 2, -1, 2, -1, -1, 2, -1, -1, 1, -1, -1, 0, -1, 2, 2, -1, 2, -1, -1, -1, 2, -1, 0, 0, -1, 1, 2, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 1, -1, -1, 2, 1, 1, 2, -1, -1, 1, 2, 1, 2, 1, 1, -1, 2, -1, -1, 2, 2, 2, 2, 2, -1, 2, -1, -1, -1, 2, -1, 2, -1, -1, -1, -1, -1, 2, -1, -1, 2, 1, -1, -1, 2, 2, 2, -1, -1, -1, -1, 0, 1, 1, -1, 1, -1, 2, -1, 1, -1, 2, -1, 2, -1, 1, -1, -1, -1, 2, 1, -1, 1, -1, -1, -1, -1, -1, 2, 2, -1, -1, 1, 2, -1, 1, 0, -1, -1, -1, 0, -1, -1, -1, 2, 1, 2, -1, 1, -1, -1, -1, 1, -1, -1, 0, 0, 1, -1, 2, 1, -1, 2, 2, -1, -1, -1, 2, 2, 2, 2, -1, 1, -1, 2, 2, -1, 0, 2, -1, -1, 0, -1, 0, -1]"
