dimension,min_samples,min_cluster_size,epsilon,Silhouette_score,total_clusters,outliers,cluster_results,cluster_labels
150,15,10,0.0,0.7874400170000001,4,130,"[{'cluster_no': -1, 'count': 130}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 1, 'count': 19}, {'cluster_no': 2, 'count': 17}]","[-1, 2, -1, 2, 2, 0, -1, -1, -1, -1, -1, 2, -1, 1, 1, -1, -1, -1, -1, 2, 1, -1, -1, 2, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, -1, 2, -1, -1, 2, -1, -1, -1, 2, -1, -1, -1, -1, 1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, 0, -1, -1, -1, 1, -1, 0, -1, -1, -1, 1, 1, -1, 2, -1, 1, -1, -1, -1, 2, -1, 2, -1, 0, -1, -1, -1, 0, -1, -1, 1, -1, 1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 2, -1, 1, 0, 0, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]"
100,10,10,0.0,0.7673113465,6,97,"[{'cluster_no': -1, 'count': 97}, {'cluster_no': 0, 'count': 14}, {'cluster_no': 1, 'count': 14}, {'cluster_no': 2, 'count': 13}, {'cluster_no': 3, 'count': 21}, {'cluster_no': 4, 'count': 18}]","[-1, 4, -1, 4, 4, 2, 4, -1, -1, -1, -1, 4, 1, 4, 3, -1, -1, 3, -1, 4, 3, -1, -1, 4, -1, -1, -1, 3, -1, 3, -1, -1, -1, -1, -1, 3, -1, -1, 3, -1, 1, 4, 2, -1, 4, -1, -1, -1, 4, -1, 2, 0, -1, 3, -1, -1, 1, -1, 4, -1, -1, 0, -1, -1, -1, 1, -1, 3, 3, -1, -1, 1, -1, 3, -1, 3, -1, -1, -1, -1, -1, -1, 3, 3, 1, -1, 0, 3, -1, -1, -1, 4, 1, 4, -1, 2, 0, 3, 1, 2, 1, 2, 3, -1, 3, -1, 0, 0, 0, 4, 4, -1, -1, -1, -1, 1, -1, 2, -1, -1, 1, -1, -1, 2, -1, -1, 3, -1, 1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 4, 0, 3, 2, -1, 0, -1, -1, 4, -1, 0, -1, 1, -1, 0, 2, -1, 2, 0, 2, -1, -1, -1, -1, -1, -1, -1, 3, -1, 2, -1]"
95,10,10,0.0,0.6161127390000001,6,84,"[{'cluster_no': -1, 'count': 84}, {'cluster_no': 0, 'count': 14}, {'cluster_no': 1, 'count': 15}, {'cluster_no': 2, 'count': 18}, {'cluster_no': 3, 'count': 15}, {'cluster_no': 4, 'count': 31}]","[-1, 2, -1, 2, 2, 3, 2, 4, 4, -1, 1, 2, 1, -1, 4, -1, -1, 4, -1, 2, 4, -1, -1, 2, 4, 4, -1, 4, -1, 4, -1, -1, -1, -1, -1, 4, 3, -1, 4, -1, 1, 2, 3, 3, 2, -1, -1, -1, 2, -1, -1, 0, -1, 4, -1, -1, 1, -1, 2, -1, -1, 0, -1, -1, -1, 1, -1, 4, 4, -1, -1, 1, 4, 4, -1, 4, -1, -1, 4, 3, -1, -1, 4, 4, 1, 2, 0, 4, -1, -1, -1, 2, 1, 2, 4, 3, 0, 4, 1, 3, 1, -1, 4, -1, 4, -1, 0, 0, 0, 2, 2, -1, -1, -1, -1, 1, -1, 3, 4, -1, 1, -1, -1, 3, -1, -1, 4, 3, 1, -1, -1, -1, -1, -1, 0, 4, -1, 3, -1, 4, -1, 1, -1, -1, -1, 0, 2, 0, 4, 3, -1, 0, -1, -1, 2, -1, 0, -1, 1, -1, 0, -1, -1, 3, -1, 3, 0, -1, -1, -1, -1, -1, -1, 4, -1, 3, -1]"
90,15,15,0.0,0.7294583085,4,117,"[{'cluster_no': -1, 'count': 117}, {'cluster_no': 0, 'count': 20}, {'cluster_no': 1, 'count': 18}, {'cluster_no': 2, 'count': 22}]","[-1, 0, -1, 0, 0, 1, 0, -1, -1, 0, -1, 0, -1, 2, 2, -1, -1, 2, -1, 0, 2, -1, -1, 0, -1, -1, -1, 2, -1, 2, -1, -1, -1, -1, -1, 2, -1, -1, 2, -1, -1, 0, 1, -1, 0, -1, -1, 1, 0, -1, -1, -1, -1, 2, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, 1, -1, -1, 2, 2, -1, 0, -1, 2, -1, -1, -1, 0, -1, 0, -1, 1, -1, 2, -1, 1, -1, -1, 2, -1, 2, -1, -1, -1, -1, 0, 0, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 2, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 2, -1, -1, -1, 0, -1, 2, 1, 1, -1, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, -1]"
85,15,10,0.0,0.7392324027,4,125,"[{'cluster_no': -1, 'count': 125}, {'cluster_no': 0, 'count': 21}, {'cluster_no': 1, 'count': 21}, {'cluster_no': 2, 'count': 10}]","[-1, 0, -1, 0, 0, 2, 0, -1, -1, 0, -1, 0, -1, 1, 1, -1, -1, 1, -1, 0, 1, -1, -1, 0, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, -1, 0, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 1, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 1, -1, 0, -1, 1, -1, -1, -1, 0, -1, 0, -1, 2, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, -1, -1, -1, 0, -1, 1, 2, 2, -1, 2, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 2, -1, 2, -1, -1, -1, -1, -1, -1, -1, 1, -1, 2, -1]"
80,10,10,0.0,0.7086542072,6,84,"[{'cluster_no': -1, 'count': 84}, {'cluster_no': 0, 'count': 14}, {'cluster_no': 1, 'count': 14}, {'cluster_no': 2, 'count': 20}, {'cluster_no': 3, 'count': 28}, {'cluster_no': 4, 'count': 17}]","[-1, 2, -1, 2, 2, 4, 2, -1, -1, -1, -1, 2, 0, 3, 3, -1, 3, -1, -1, 2, 3, -1, -1, 2, 4, 4, -1, 3, -1, 3, -1, -1, -1, -1, -1, 3, -1, -1, 3, -1, 0, 2, 4, 4, 2, -1, -1, -1, 2, -1, -1, 1, -1, 3, 2, -1, 0, -1, 2, -1, -1, 1, -1, -1, -1, 0, 3, 3, 3, -1, -1, 0, 4, 3, -1, 3, 3, -1, -1, -1, -1, -1, 3, 3, 0, 2, 1, 3, -1, -1, -1, 2, 0, 2, -1, 4, 1, 3, 0, 4, 0, 3, 3, -1, 3, -1, 1, 1, 1, 2, 2, -1, -1, -1, -1, 0, -1, -1, -1, 3, 0, -1, -1, 4, -1, -1, 3, -1, 0, -1, -1, -1, -1, 1, 1, -1, 3, -1, 4, 4, 4, 0, 3, -1, -1, 1, 2, 1, 3, 4, -1, 1, -1, -1, 2, 2, 1, -1, 0, -1, 1, -1, -1, 4, -1, 4, -1, -1, -1, -1, -1, -1, -1, 3, 4, 4, -1]"
75,15,10,0.0,0.7568598599,4,131,"[{'cluster_no': -1, 'count': 131}, {'cluster_no': 0, 'count': 16}, {'cluster_no': 1, 'count': 20}, {'cluster_no': 2, 'count': 10}]","[-1, 0, -1, 0, 0, 2, -1, -1, -1, -1, -1, 0, -1, 1, 1, -1, -1, -1, -1, 0, 1, -1, -1, 0, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, -1, 0, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 2, -1, -1, 2, 1, 1, -1, -1, -1, 1, -1, -1, -1, 0, -1, 0, -1, 2, -1, 1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, 0, 0, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, 0, -1, 1, 2, 2, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]"
70,15,10,0.0,0.7935889953,4,129,"[{'cluster_no': -1, 'count': 129}, {'cluster_no': 0, 'count': 18}, {'cluster_no': 1, 'count': 10}, {'cluster_no': 2, 'count': 20}]","[-1, 0, -1, 0, 0, 1, 0, -1, -1, -1, -1, 0, -1, 2, 2, -1, -1, -1, -1, 0, 2, -1, -1, 0, -1, -1, -1, 2, -1, 2, -1, -1, -1, -1, -1, 2, -1, -1, 2, -1, -1, 0, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 2, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, 2, 2, -1, 0, -1, 2, -1, -1, -1, 0, -1, 0, -1, 1, -1, 2, -1, 1, -1, -1, -1, -1, 2, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, 0, -1, 2, 1, 1, -1, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 2, 1, -1, -1]"
65,10,10,0.0,0.7752602282000001,6,90,"[{'cluster_no': -1, 'count': 90}, {'cluster_no': 0, 'count': 15}, {'cluster_no': 1, 'count': 13}, {'cluster_no': 2, 'count': 19}, {'cluster_no': 3, 'count': 16}, {'cluster_no': 4, 'count': 24}]","[-1, 2, -1, 2, 2, 3, 2, -1, -1, -1, -1, 2, 0, 4, 4, -1, -1, 4, -1, 2, 4, -1, -1, 2, -1, -1, 0, 4, -1, 4, -1, -1, -1, -1, -1, 4, 3, -1, 4, -1, 0, 2, 3, -1, 2, -1, -1, -1, 2, -1, -1, 1, -1, 4, -1, -1, 0, -1, 2, -1, -1, 1, -1, -1, -1, 0, -1, 4, 4, -1, -1, 0, -1, -1, -1, 4, 4, 3, -1, -1, -1, -1, 4, 4, 0, 2, 1, 4, 4, -1, 3, 2, 0, 2, -1, 3, 1, 4, 0, 3, 0, 3, 4, -1, 4, -1, 1, 1, 1, 2, 2, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, 3, -1, -1, 4, 3, 0, -1, -1, -1, -1, -1, 1, -1, 4, -1, -1, -1, 3, 0, -1, -1, -1, 1, 2, 1, 4, 3, -1, 1, -1, 3, 2, 2, 1, -1, 0, -1, 1, -1, -1, 3, -1, 3, -1, -1, -1, -1, -1, -1, -1, 4, -1, 3, -1]"
60,15,10,0.0,0.7591938936,4,128,"[{'cluster_no': -1, 'count': 128}, {'cluster_no': 0, 'count': 18}, {'cluster_no': 1, 'count': 21}, {'cluster_no': 2, 'count': 10}]","[-1, 0, -1, -1, 0, 2, 0, -1, -1, 0, -1, 0, -1, 1, 1, -1, -1, 1, -1, 0, 1, -1, -1, 0, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, -1, 0, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, -1, -1, 1, 1, -1, 0, -1, 1, -1, -1, -1, 0, -1, 0, -1, 2, -1, 1, -1, 2, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 1, -1, -1, -1, 0, -1, 1, 2, 2, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 2, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]"
