,parent,child,lambda_val,child_size
0,181,46,1000.072484501669,1
1,181,38,1000.6689729213886,1
2,181,134,1030.8581259600614,1
3,181,64,1031.6822039109582,1
4,181,43,1048.3139215196202,1
5,181,10,1051.335756360446,1
6,181,82,1056.3667044452839,1
7,181,117,1092.0533749918636,1
8,181,84,1104.054751250329,1
9,181,41,1158.887614837328,1
10,181,59,1192.919226393629,1
11,181,25,1213.1031091829357,1
12,181,139,1222.650925521061,1
13,181,63,1232.4407551605084,1
14,181,180,1243.6779836916235,1
15,181,31,1263.8204143126177,1
16,181,71,1265.4409413184492,1
17,181,143,1280.801282540652,1
18,181,65,1300.2569944974036,1
19,181,53,1308.7772837194789,1
20,181,19,1310.0035917857422,1
21,181,109,1318.6525190599702,1
22,181,34,1327.1014080050625,1
23,181,90,1331.5250793650794,1
24,181,18,1337.1495975133498,1
25,181,22,1341.6406237504998,1
26,181,54,1344.0051269726828,1
27,181,162,1352.5649790390196,1
28,181,83,1356.6116277189294,1
29,181,48,1366.890663190484,1
30,181,107,1369.4568606644355,1
31,181,3,1369.4568606644355,1
32,181,81,1376.422676183444,1
33,181,15,1386.088565763384,1
34,181,128,1391.83806205409,1
35,181,47,1394.8466910542068,1
36,181,96,1406.8944234800838,1
37,181,129,1410.3241425689307,1
38,181,30,1413.889769088151,1
39,181,119,1420.1130861689521,1
40,181,20,1433.9500854700855,1
41,181,88,1456.2291467754535,1
42,181,115,1462.9591907917684,1
43,181,4,1463.4696441032797,1
44,181,97,1470.782501972473,1
45,181,74,1481.431876379691,1
46,181,132,1488.5295004879779,1
47,181,173,1502.2578796561604,1
48,181,93,1507.2514598868026,1
49,181,131,1516.9273056057866,1
50,181,44,1526.4503684833046,1
51,181,23,1527.0060981159552,1
52,181,9,1541.0320565812438,1
53,181,152,1545.4325718496684,1
54,181,106,1550.8611573303754,1
55,181,166,1557.628446755176,1
56,181,51,1561.252186860227,1
57,181,175,1562.1243947858472,1
58,181,28,1563.2888557584793,1
59,181,177,1563.434535458019,1
60,181,55,1567.9641121495326,1
61,181,150,1577.3990221887927,1
62,181,75,1577.6956930599963,1
63,181,86,1579.626777139629,1
64,181,80,1581.5625942684767,1
65,181,154,1582.009995285243,1
66,181,29,1583.2043031046524,1
67,181,163,1583.353718384296,1
68,181,62,1585.148904006047,1
69,181,111,1594.4892605968448,1
70,181,156,1598.591329204383,1
71,181,158,1606.5513741262089,1
72,181,7,1608.7080256975742,1
73,181,21,1620.0478949401313,1
74,181,27,1624.4399690162666,1
75,181,112,1635.6845081407819,1
76,181,68,1641.9275787825406,1
77,181,157,1653.416379225387,1
78,181,35,1664.0761753620313,1
79,181,89,1667.8811015011433,1
80,181,113,1684.1212607910059,1
81,181,57,1689.0381556428067,1
82,181,169,1691.0811410140107,1
83,181,73,1691.2516129032258,1
84,181,42,1696.5533420972797,1
85,181,76,1709.6928564149598,1
86,181,130,1710.5644371941273,1
87,181,8,1712.4850464427886,1
88,181,103,1716.339232736573,1
89,181,79,1716.6904737542209,1
90,181,95,1729.4316049891763,1
91,181,126,1732.1098492669832,1
92,181,127,1732.8254492873373,1
93,181,178,1734.6170388751034,1
94,181,52,1736.2326399668839,1
95,181,171,1738.5716062176166,1
96,181,98,1738.9320066334992,1
97,181,182,1739.6532559104105,35
98,181,183,1739.6532559104105,49
99,182,66,1739.6532559104105,1
100,182,160,1739.6532559104105,1
101,182,116,1739.6532559104105,1
102,182,50,1739.6532559104105,1
103,182,148,1739.6532559104105,1
104,182,67,1739.6532559104105,1
105,182,167,1739.6532559104105,1
106,182,69,1739.6532559104105,1
107,182,146,1739.6532559104105,1
108,182,72,1739.6532559104105,1
109,182,36,1739.6532559104105,1
110,182,1,1739.6532559104105,1
111,182,141,1739.6532559104105,1
112,182,26,1739.6532559104105,1
113,182,164,1739.6532559104105,1
114,182,140,1739.6532559104105,1
115,182,155,1739.6532559104105,1
116,182,61,1739.6532559104105,1
117,182,94,1739.6532559104105,1
118,182,16,1739.6532559104105,1
119,182,121,1739.6532559104105,1
120,182,87,1739.6532559104105,1
121,182,151,1739.6532559104105,1
122,182,159,1739.6532559104105,1
123,182,147,1739.6532559104105,1
124,182,165,1739.6532559104105,1
125,182,0,1739.6532559104105,1
126,182,172,1739.6532559104105,1
127,182,104,1739.6532559104105,1
128,182,49,1739.6532559104105,1
129,182,142,1739.6532559104105,1
130,182,137,1739.6532559104105,1
131,182,133,1739.6532559104105,1
132,182,174,1739.6532559104105,1
133,182,179,1739.6532559104105,1
134,183,102,1741.2782563570318,1
135,183,6,1742.0014536392898,1
136,183,92,1763.0533837746952,1
137,183,120,1796.4681443409359,1
138,183,138,1799.7442608882213,1
139,183,176,1801.8704757813339,1
140,183,56,1806.7215162610382,1
141,183,5,1833.3751502568025,1
142,183,2,1836.988503230045,1
143,183,14,1845.6783278327832,1
144,183,70,1856.7082779991147,1
145,183,58,1864.1351111111112,1
146,183,110,1872.8751953561064,1
147,183,13,1878.1166461435128,1
148,183,40,1885.2922800314643,1
149,183,17,1885.2922800314643,1
150,183,12,1885.2922800314643,1
151,183,145,1885.2922800314643,1
152,183,123,1885.2922800314643,1
153,183,32,1885.2922800314643,1
154,183,77,1885.2922800314643,1
155,183,11,1885.2922800314643,1
156,183,105,1885.2922800314643,1
157,183,101,1885.2922800314643,1
158,183,100,1885.2922800314643,1
159,183,135,1885.2922800314643,1
160,183,60,1885.2922800314643,1
161,183,124,1885.2922800314643,1
162,183,45,1885.2922800314643,1
163,183,78,1885.2922800314643,1
164,183,85,1885.2922800314643,1
165,183,108,1885.2922800314643,1
166,183,39,1885.2922800314643,1
167,183,168,1885.2922800314643,1
168,183,91,1885.2922800314643,1
169,183,122,1885.2922800314643,1
170,183,153,1885.2922800314643,1
171,183,114,1885.2922800314643,1
172,183,118,1885.2922800314643,1
173,183,125,1885.2922800314643,1
174,183,170,1885.2922800314643,1
175,183,24,1885.2922800314643,1
176,183,99,1885.2922800314643,1
177,183,149,1885.2922800314643,1
178,183,136,1885.2922800314643,1
179,183,144,1885.2922800314643,1
180,183,37,1885.2922800314643,1
181,183,161,1885.2922800314643,1
182,183,33,1885.2922800314643,1
