,parent,child,lambda_val,child_size
0,44,10,1108.7242928892413,1
1,44,27,1122.8226475706063,1
2,44,11,1131.1499460625673,1
3,44,16,1224.5249251879425,1
4,44,4,1264.1060880048221,1
5,44,40,1326.681638462755,1
6,44,6,1376.422676183444,1
7,44,19,1443.6981326908183,1
8,44,0,1451.6929999134722,1
9,44,42,1530.4885969713555,1
10,44,33,1617.3928468138436,1
11,44,21,1673.2039493367906,1
12,44,34,1691.2516129032258,1
13,44,2,1700.50841273059,1
14,44,15,1710.0413821221077,1
15,44,39,1718.6248719524688,1
16,44,3,1749.631452706226,1
17,44,8,1749.631452706226,1
18,44,29,1749.631452706226,1
19,44,5,1749.631452706226,1
20,44,23,1749.631452706226,1
21,44,26,1749.631452706226,1
22,44,43,1816.30572696763,1
23,44,45,1819.2600303621773,11
24,44,46,1819.2600303621773,10
25,45,12,1819.2600303621773,1
26,46,28,1886.7764282501125,1
27,46,9,1886.7764282501125,1
28,46,38,1886.7764282501125,1
29,46,30,1886.7764282501125,1
30,46,35,1886.7764282501125,1
31,46,13,1886.7764282501125,1
32,46,25,1886.7764282501125,1
33,46,37,1886.7764282501125,1
34,46,41,1886.7764282501125,1
35,46,14,1886.7764282501125,1
36,45,18,1859.589448015961,1
37,45,17,1859.589448015961,1
38,45,32,1859.589448015961,1
39,45,22,1859.589448015961,1
40,45,24,1859.589448015961,1
41,45,20,1859.589448015961,1
42,45,36,1859.589448015961,1
43,45,7,1859.589448015961,1
44,45,31,1859.589448015961,1
45,45,1,1859.589448015961,1
