dimension,min_samples,min_cluster_size,epsilon,total_clusters,outliers,Silhouette_score,cluster_results
80,None,5,0.0,12,169,0.4967019683086155,"[{'cluster_no': 6, 'count': 6}, {'cluster_no': 8, 'count': 9}, {'cluster_no': 2, 'count': 12}, {'cluster_no': 5, 'count': 13}, {'cluster_no': 1, 'count': 14}, {'cluster_no': 4, 'count': 15}, {'cluster_no': 7, 'count': 15}, {'cluster_no': 10, 'count': 37}, {'cluster_no': 3, 'count': 48}, {'cluster_no': 9, 'count': 49}, {'cluster_no': -1, 'count': 169}, {'cluster_no': 0, 'count': 197}]"
80,None,6,0.0,10,192,0.5062257184389387,"[{'cluster_no': 0, 'count': 11}, {'cluster_no': 3, 'count': 11}, {'cluster_no': 5, 'count': 13}, {'cluster_no': 6, 'count': 14}, {'cluster_no': 2, 'count': 29}, {'cluster_no': 8, 'count': 33}, {'cluster_no': 4, 'count': 45}, {'cluster_no': 7, 'count': 49}, {'cluster_no': 1, 'count': 187}, {'cluster_no': -1, 'count': 192}]"
80,None,7,0.0,10,266,0.6975294382096047,"[{'cluster_no': 0, 'count': 9}, {'cluster_no': 3, 'count': 12}, {'cluster_no': 4, 'count': 14}, {'cluster_no': 8, 'count': 32}, {'cluster_no': 2, 'count': 43}, {'cluster_no': 5, 'count': 43}, {'cluster_no': 7, 'count': 45}, {'cluster_no': 1, 'count': 47}, {'cluster_no': 6, 'count': 73}, {'cluster_no': -1, 'count': 266}]"
80,None,8,0.0,9,269,0.7106521041469611,"[{'cluster_no': 2, 'count': 12}, {'cluster_no': 3, 'count': 22}, {'cluster_no': 5, 'count': 35}, {'cluster_no': 1, 'count': 41}, {'cluster_no': 6, 'count': 43}, {'cluster_no': 0, 'count': 44}, {'cluster_no': 4, 'count': 51}, {'cluster_no': 7, 'count': 67}, {'cluster_no': -1, 'count': 269}]"
80,None,9,0.0,9,283,0.7465265075868552,"[{'cluster_no': 2, 'count': 13}, {'cluster_no': 3, 'count': 18}, {'cluster_no': 1, 'count': 36}, {'cluster_no': 5, 'count': 39}, {'cluster_no': 0, 'count': 43}, {'cluster_no': 6, 'count': 43}, {'cluster_no': 4, 'count': 52}, {'cluster_no': 7, 'count': 57}, {'cluster_no': -1, 'count': 283}]"
80,None,10,0.0,8,294,0.8017300318630917,"[{'cluster_no': 2, 'count': 17}, {'cluster_no': 4, 'count': 34}, {'cluster_no': 0, 'count': 38}, {'cluster_no': 1, 'count': 40}, {'cluster_no': 5, 'count': 43}, {'cluster_no': 3, 'count': 53}, {'cluster_no': 6, 'count': 65}, {'cluster_no': -1, 'count': 294}]"
80,None,11,0.0,8,291,0.7900604226780774,"[{'cluster_no': 2, 'count': 21}, {'cluster_no': 4, 'count': 30}, {'cluster_no': 1, 'count': 39}, {'cluster_no': 0, 'count': 42}, {'cluster_no': 5, 'count': 46}, {'cluster_no': 3, 'count': 54}, {'cluster_no': 6, 'count': 61}, {'cluster_no': -1, 'count': 291}]"
80,None,12,0.0,8,286,0.764607340612309,"[{'cluster_no': 2, 'count': 20}, {'cluster_no': 6, 'count': 29}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 0, 'count': 40}, {'cluster_no': 3, 'count': 50}, {'cluster_no': 5, 'count': 51}, {'cluster_no': 4, 'count': 70}, {'cluster_no': -1, 'count': 286}]"
80,None,13,0.0,3,123,0.03956971144606471,"[{'cluster_no': 1, 'count': 43}, {'cluster_no': -1, 'count': 123}, {'cluster_no': 0, 'count': 418}]"
80,None,14,0.0,6,226,0.5956659735169058,"[{'cluster_no': 4, 'count': 16}, {'cluster_no': 2, 'count': 31}, {'cluster_no': 0, 'count': 41}, {'cluster_no': 3, 'count': 96}, {'cluster_no': 1, 'count': 174}, {'cluster_no': -1, 'count': 226}]"
