dimension,min_samples,min_cluster_size,epsilon,total_clusters,outliers,Silhouette_score,cluster_results
40,1,11,0.0,18,181,0.5022423391488987,"[{'cluster_no': 0, 'count': 11}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 6, 'count': 11}, {'cluster_no': 12, 'count': 11}, {'cluster_no': 16, 'count': 11}, {'cluster_no': 4, 'count': 13}, {'cluster_no': 7, 'count': 13}, {'cluster_no': 14, 'count': 13}, {'cluster_no': 15, 'count': 18}, {'cluster_no': 11, 'count': 19}, {'cluster_no': 5, 'count': 24}, {'cluster_no': 9, 'count': 25}, {'cluster_no': 3, 'count': 27}, {'cluster_no': 10, 'count': 30}, {'cluster_no': 13, 'count': 41}, {'cluster_no': 1, 'count': 56}, {'cluster_no': 8, 'count': 69}, {'cluster_no': -1, 'count': 181}]"
40,1,12,0.0,11,186,0.5328308057785814,"[{'cluster_no': 2, 'count': 13}, {'cluster_no': 5, 'count': 13}, {'cluster_no': 3, 'count': 24}, {'cluster_no': 7, 'count': 25}, {'cluster_no': 1, 'count': 27}, {'cluster_no': 9, 'count': 30}, {'cluster_no': 4, 'count': 37}, {'cluster_no': 0, 'count': 56}, {'cluster_no': 6, 'count': 69}, {'cluster_no': 8, 'count': 104}, {'cluster_no': -1, 'count': 186}]"
40,1,13,0.0,10,177,0.5783885795080433,"[{'cluster_no': 4, 'count': 13}, {'cluster_no': 2, 'count': 24}, {'cluster_no': 6, 'count': 25}, {'cluster_no': 8, 'count': 30}, {'cluster_no': 3, 'count': 37}, {'cluster_no': 1, 'count': 49}, {'cluster_no': 0, 'count': 56}, {'cluster_no': 5, 'count': 69}, {'cluster_no': 7, 'count': 104}, {'cluster_no': -1, 'count': 177}]"
40,1,14,0.0,9,190,0.588901277800268,"[{'cluster_no': 2, 'count': 24}, {'cluster_no': 5, 'count': 25}, {'cluster_no': 7, 'count': 30}, {'cluster_no': 3, 'count': 37}, {'cluster_no': 1, 'count': 49}, {'cluster_no': 0, 'count': 56}, {'cluster_no': 4, 'count': 69}, {'cluster_no': 6, 'count': 104}, {'cluster_no': -1, 'count': 190}]"
40,1,15,0.0,9,190,0.588901277800268,"[{'cluster_no': 2, 'count': 24}, {'cluster_no': 5, 'count': 25}, {'cluster_no': 7, 'count': 30}, {'cluster_no': 3, 'count': 37}, {'cluster_no': 1, 'count': 49}, {'cluster_no': 0, 'count': 56}, {'cluster_no': 4, 'count': 69}, {'cluster_no': 6, 'count': 104}, {'cluster_no': -1, 'count': 190}]"
40,2,5,0.0,32,218,0.5051653900421845,"[{'cluster_no': 3, 'count': 5}, {'cluster_no': 5, 'count': 5}, {'cluster_no': 22, 'count': 5}, {'cluster_no': 26, 'count': 5}, {'cluster_no': 0, 'count': 6}, {'cluster_no': 4, 'count': 6}, {'cluster_no': 11, 'count': 6}, {'cluster_no': 25, 'count': 6}, {'cluster_no': 2, 'count': 7}, {'cluster_no': 6, 'count': 7}, {'cluster_no': 8, 'count': 7}, {'cluster_no': 13, 'count': 8}, {'cluster_no': 28, 'count': 8}, {'cluster_no': 15, 'count': 9}, {'cluster_no': 16, 'count': 9}, {'cluster_no': 18, 'count': 9}, {'cluster_no': 30, 'count': 10}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 9, 'count': 11}, {'cluster_no': 7, 'count': 12}, {'cluster_no': 12, 'count': 12}, {'cluster_no': 14, 'count': 12}, {'cluster_no': 21, 'count': 12}, {'cluster_no': 24, 'count': 12}, {'cluster_no': 23, 'count': 13}, {'cluster_no': 27, 'count': 14}, {'cluster_no': 29, 'count': 14}, {'cluster_no': 17, 'count': 17}, {'cluster_no': 20, 'count': 20}, {'cluster_no': 10, 'count': 24}, {'cluster_no': 19, 'count': 64}, {'cluster_no': -1, 'count': 218}]"
40,2,6,0.0,27,223,0.4715573145040643,"[{'cluster_no': 0, 'count': 6}, {'cluster_no': 3, 'count': 6}, {'cluster_no': 8, 'count': 6}, {'cluster_no': 21, 'count': 6}, {'cluster_no': 2, 'count': 7}, {'cluster_no': 5, 'count': 7}, {'cluster_no': 10, 'count': 8}, {'cluster_no': 23, 'count': 8}, {'cluster_no': 12, 'count': 9}, {'cluster_no': 13, 'count': 9}, {'cluster_no': 15, 'count': 9}, {'cluster_no': 25, 'count': 10}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 6, 'count': 11}, {'cluster_no': 9, 'count': 12}, {'cluster_no': 11, 'count': 12}, {'cluster_no': 18, 'count': 12}, {'cluster_no': 20, 'count': 12}, {'cluster_no': 22, 'count': 14}, {'cluster_no': 24, 'count': 14}, {'cluster_no': 14, 'count': 17}, {'cluster_no': 4, 'count': 20}, {'cluster_no': 17, 'count': 20}, {'cluster_no': 7, 'count': 24}, {'cluster_no': 19, 'count': 27}, {'cluster_no': 16, 'count': 64}, {'cluster_no': -1, 'count': 223}]"
40,2,7,0.0,16,164,0.31638414035905393,"[{'cluster_no': 2, 'count': 7}, {'cluster_no': 6, 'count': 9}, {'cluster_no': 7, 'count': 9}, {'cluster_no': 9, 'count': 9}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 5, 'count': 12}, {'cluster_no': 12, 'count': 12}, {'cluster_no': 8, 'count': 17}, {'cluster_no': 11, 'count': 20}, {'cluster_no': 4, 'count': 24}, {'cluster_no': 14, 'count': 27}, {'cluster_no': 3, 'count': 46}, {'cluster_no': 1, 'count': 53}, {'cluster_no': 10, 'count': 64}, {'cluster_no': 13, 'count': 100}, {'cluster_no': -1, 'count': 164}]"
40,2,8,0.0,15,171,0.4470861118115321,"[{'cluster_no': 5, 'count': 9}, {'cluster_no': 6, 'count': 9}, {'cluster_no': 8, 'count': 9}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 4, 'count': 12}, {'cluster_no': 11, 'count': 12}, {'cluster_no': 7, 'count': 17}, {'cluster_no': 10, 'count': 20}, {'cluster_no': 3, 'count': 24}, {'cluster_no': 13, 'count': 27}, {'cluster_no': 2, 'count': 46}, {'cluster_no': 1, 'count': 53}, {'cluster_no': 9, 'count': 64}, {'cluster_no': 12, 'count': 100}, {'cluster_no': -1, 'count': 171}]"
40,2,9,0.0,14,165,0.4526063536798916,"[{'cluster_no': 5, 'count': 9}, {'cluster_no': 7, 'count': 9}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 4, 'count': 12}, {'cluster_no': 10, 'count': 12}, {'cluster_no': 9, 'count': 20}, {'cluster_no': 3, 'count': 24}, {'cluster_no': 12, 'count': 27}, {'cluster_no': 6, 'count': 32}, {'cluster_no': 2, 'count': 46}, {'cluster_no': 1, 'count': 53}, {'cluster_no': 8, 'count': 64}, {'cluster_no': 11, 'count': 100}, {'cluster_no': -1, 'count': 165}]"
40,2,10,0.0,12,183,0.5274468223054627,"[{'cluster_no': 0, 'count': 11}, {'cluster_no': 4, 'count': 12}, {'cluster_no': 8, 'count': 12}, {'cluster_no': 7, 'count': 20}, {'cluster_no': 3, 'count': 24}, {'cluster_no': 10, 'count': 27}, {'cluster_no': 5, 'count': 32}, {'cluster_no': 2, 'count': 46}, {'cluster_no': 1, 'count': 53}, {'cluster_no': 6, 'count': 64}, {'cluster_no': 9, 'count': 100}, {'cluster_no': -1, 'count': 183}]"
40,2,11,0.0,12,183,0.5274468223054627,"[{'cluster_no': 0, 'count': 11}, {'cluster_no': 4, 'count': 12}, {'cluster_no': 8, 'count': 12}, {'cluster_no': 7, 'count': 20}, {'cluster_no': 3, 'count': 24}, {'cluster_no': 10, 'count': 27}, {'cluster_no': 5, 'count': 32}, {'cluster_no': 2, 'count': 46}, {'cluster_no': 1, 'count': 53}, {'cluster_no': 6, 'count': 64}, {'cluster_no': 9, 'count': 100}, {'cluster_no': -1, 'count': 183}]"
40,2,12,0.0,11,194,0.5768589932816387,"[{'cluster_no': 3, 'count': 12}, {'cluster_no': 7, 'count': 12}, {'cluster_no': 6, 'count': 20}, {'cluster_no': 2, 'count': 24}, {'cluster_no': 9, 'count': 27}, {'cluster_no': 4, 'count': 32}, {'cluster_no': 1, 'count': 46}, {'cluster_no': 0, 'count': 53}, {'cluster_no': 5, 'count': 64}, {'cluster_no': 8, 'count': 100}, {'cluster_no': -1, 'count': 194}]"
40,2,13,0.0,9,218,0.6042758319322439,"[{'cluster_no': 5, 'count': 20}, {'cluster_no': 2, 'count': 24}, {'cluster_no': 7, 'count': 27}, {'cluster_no': 3, 'count': 32}, {'cluster_no': 1, 'count': 46}, {'cluster_no': 0, 'count': 53}, {'cluster_no': 4, 'count': 64}, {'cluster_no': 6, 'count': 100}, {'cluster_no': -1, 'count': 218}]"
40,2,14,0.0,9,218,0.6042758319322439,"[{'cluster_no': 5, 'count': 20}, {'cluster_no': 2, 'count': 24}, {'cluster_no': 7, 'count': 27}, {'cluster_no': 3, 'count': 32}, {'cluster_no': 1, 'count': 46}, {'cluster_no': 0, 'count': 53}, {'cluster_no': 4, 'count': 64}, {'cluster_no': 6, 'count': 100}, {'cluster_no': -1, 'count': 218}]"
40,2,15,0.0,9,218,0.6042758319322439,"[{'cluster_no': 5, 'count': 20}, {'cluster_no': 2, 'count': 24}, {'cluster_no': 7, 'count': 27}, {'cluster_no': 3, 'count': 32}, {'cluster_no': 1, 'count': 46}, {'cluster_no': 0, 'count': 53}, {'cluster_no': 4, 'count': 64}, {'cluster_no': 6, 'count': 100}, {'cluster_no': -1, 'count': 218}]"
40,3,5,0.0,27,256,0.5228677426314167,"[{'cluster_no': 0, 'count': 5}, {'cluster_no': 9, 'count': 5}, {'cluster_no': 3, 'count': 6}, {'cluster_no': 6, 'count': 6}, {'cluster_no': 8, 'count': 6}, {'cluster_no': 1, 'count': 7}, {'cluster_no': 4, 'count': 7}, {'cluster_no': 13, 'count': 8}, {'cluster_no': 16, 'count': 8}, {'cluster_no': 17, 'count': 9}, {'cluster_no': 25, 'count': 9}, {'cluster_no': 7, 'count': 10}, {'cluster_no': 11, 'count': 10}, {'cluster_no': 10, 'count': 11}, {'cluster_no': 14, 'count': 11}, {'cluster_no': 2, 'count': 12}, {'cluster_no': 5, 'count': 12}, {'cluster_no': 21, 'count': 13}, {'cluster_no': 24, 'count': 13}, {'cluster_no': 15, 'count': 14}, {'cluster_no': 23, 'count': 14}, {'cluster_no': 20, 'count': 15}, {'cluster_no': 18, 'count': 17}, {'cluster_no': 22, 'count': 19}, {'cluster_no': 12, 'count': 24}, {'cluster_no': 19, 'count': 57}, {'cluster_no': -1, 'count': 256}]"
40,3,6,0.0,17,209,0.2926872103476842,"[{'cluster_no': 3, 'count': 6}, {'cluster_no': 0, 'count': 7}, {'cluster_no': 7, 'count': 8}, {'cluster_no': 10, 'count': 8}, {'cluster_no': 11, 'count': 9}, {'cluster_no': 5, 'count': 10}, {'cluster_no': 8, 'count': 11}, {'cluster_no': 1, 'count': 12}, {'cluster_no': 9, 'count': 14}, {'cluster_no': 15, 'count': 15}, {'cluster_no': 13, 'count': 17}, {'cluster_no': 6, 'count': 24}, {'cluster_no': 2, 'count': 43}, {'cluster_no': 4, 'count': 43}, {'cluster_no': 14, 'count': 57}, {'cluster_no': 12, 'count': 91}, {'cluster_no': -1, 'count': 209}]"
40,3,7,0.0,16,207,0.36528884622240726,"[{'cluster_no': 0, 'count': 7}, {'cluster_no': 6, 'count': 8}, {'cluster_no': 9, 'count': 8}, {'cluster_no': 10, 'count': 9}, {'cluster_no': 4, 'count': 10}, {'cluster_no': 7, 'count': 11}, {'cluster_no': 1, 'count': 12}, {'cluster_no': 8, 'count': 14}, {'cluster_no': 14, 'count': 15}, {'cluster_no': 12, 'count': 17}, {'cluster_no': 5, 'count': 24}, {'cluster_no': 3, 'count': 43}, {'cluster_no': 2, 'count': 51}, {'cluster_no': 13, 'count': 57}, {'cluster_no': 11, 'count': 91}, {'cluster_no': -1, 'count': 207}]"
40,3,8,0.0,15,214,0.4944267799227305,"[{'cluster_no': 5, 'count': 8}, {'cluster_no': 8, 'count': 8}, {'cluster_no': 9, 'count': 9}, {'cluster_no': 3, 'count': 10}, {'cluster_no': 6, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 7, 'count': 14}, {'cluster_no': 13, 'count': 15}, {'cluster_no': 11, 'count': 17}, {'cluster_no': 4, 'count': 24}, {'cluster_no': 2, 'count': 43}, {'cluster_no': 1, 'count': 51}, {'cluster_no': 12, 'count': 57}, {'cluster_no': 10, 'count': 91}, {'cluster_no': -1, 'count': 214}]"
40,3,9,0.0,13,219,0.5161979526903367,"[{'cluster_no': 7, 'count': 9}, {'cluster_no': 3, 'count': 10}, {'cluster_no': 5, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 11, 'count': 15}, {'cluster_no': 9, 'count': 17}, {'cluster_no': 4, 'count': 24}, {'cluster_no': 6, 'count': 25}, {'cluster_no': 2, 'count': 43}, {'cluster_no': 1, 'count': 51}, {'cluster_no': 10, 'count': 57}, {'cluster_no': 8, 'count': 91}, {'cluster_no': -1, 'count': 219}]"
40,3,10,0.0,12,228,0.5736617161934626,"[{'cluster_no': 3, 'count': 10}, {'cluster_no': 5, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 10, 'count': 15}, {'cluster_no': 8, 'count': 17}, {'cluster_no': 4, 'count': 24}, {'cluster_no': 6, 'count': 25}, {'cluster_no': 2, 'count': 43}, {'cluster_no': 1, 'count': 51}, {'cluster_no': 9, 'count': 57}, {'cluster_no': 7, 'count': 91}, {'cluster_no': -1, 'count': 228}]"
40,3,11,0.0,9,197,0.28641708684977174,"[{'cluster_no': 0, 'count': 12}, {'cluster_no': 7, 'count': 15}, {'cluster_no': 4, 'count': 24}, {'cluster_no': 5, 'count': 25}, {'cluster_no': 2, 'count': 43}, {'cluster_no': 1, 'count': 51}, {'cluster_no': 6, 'count': 57}, {'cluster_no': 3, 'count': 160}, {'cluster_no': -1, 'count': 197}]"
40,3,12,0.0,9,197,0.28641708684977174,"[{'cluster_no': 0, 'count': 12}, {'cluster_no': 7, 'count': 15}, {'cluster_no': 4, 'count': 24}, {'cluster_no': 5, 'count': 25}, {'cluster_no': 2, 'count': 43}, {'cluster_no': 1, 'count': 51}, {'cluster_no': 6, 'count': 57}, {'cluster_no': 3, 'count': 160}, {'cluster_no': -1, 'count': 197}]"
40,3,13,0.0,8,209,0.45532300437897494,"[{'cluster_no': 6, 'count': 15}, {'cluster_no': 3, 'count': 24}, {'cluster_no': 4, 'count': 25}, {'cluster_no': 1, 'count': 43}, {'cluster_no': 0, 'count': 51}, {'cluster_no': 5, 'count': 57}, {'cluster_no': 2, 'count': 160}, {'cluster_no': -1, 'count': 209}]"
40,3,14,0.0,8,209,0.45532300437897494,"[{'cluster_no': 6, 'count': 15}, {'cluster_no': 3, 'count': 24}, {'cluster_no': 4, 'count': 25}, {'cluster_no': 1, 'count': 43}, {'cluster_no': 0, 'count': 51}, {'cluster_no': 5, 'count': 57}, {'cluster_no': 2, 'count': 160}, {'cluster_no': -1, 'count': 209}]"
40,3,15,0.0,8,209,0.45532300437897494,"[{'cluster_no': 6, 'count': 15}, {'cluster_no': 3, 'count': 24}, {'cluster_no': 4, 'count': 25}, {'cluster_no': 1, 'count': 43}, {'cluster_no': 0, 'count': 51}, {'cluster_no': 5, 'count': 57}, {'cluster_no': 2, 'count': 160}, {'cluster_no': -1, 'count': 209}]"
40,4,5,0.0,16,250,0.4762643404389723,"[{'cluster_no': 0, 'count': 5}, {'cluster_no': 2, 'count': 5}, {'cluster_no': 8, 'count': 5}, {'cluster_no': 10, 'count': 8}, {'cluster_no': 3, 'count': 11}, {'cluster_no': 5, 'count': 11}, {'cluster_no': 6, 'count': 11}, {'cluster_no': 4, 'count': 12}, {'cluster_no': 9, 'count': 13}, {'cluster_no': 12, 'count': 14}, {'cluster_no': 14, 'count': 19}, {'cluster_no': 7, 'count': 22}, {'cluster_no': 1, 'count': 53}, {'cluster_no': 11, 'count': 57}, {'cluster_no': 13, 'count': 88}, {'cluster_no': -1, 'count': 250}]"
40,4,6,0.0,12,241,0.5398035952061686,"[{'cluster_no': 6, 'count': 8}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 3, 'count': 11}, {'cluster_no': 5, 'count': 13}, {'cluster_no': 8, 'count': 14}, {'cluster_no': 10, 'count': 19}, {'cluster_no': 4, 'count': 22}, {'cluster_no': 1, 'count': 47}, {'cluster_no': 0, 'count': 53}, {'cluster_no': 7, 'count': 57}, {'cluster_no': 9, 'count': 88}, {'cluster_no': -1, 'count': 241}]"
40,4,7,0.0,12,241,0.5398035952061686,"[{'cluster_no': 6, 'count': 8}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 3, 'count': 11}, {'cluster_no': 5, 'count': 13}, {'cluster_no': 8, 'count': 14}, {'cluster_no': 10, 'count': 19}, {'cluster_no': 4, 'count': 22}, {'cluster_no': 1, 'count': 47}, {'cluster_no': 0, 'count': 53}, {'cluster_no': 7, 'count': 57}, {'cluster_no': 9, 'count': 88}, {'cluster_no': -1, 'count': 241}]"
40,4,8,0.0,12,241,0.5398035952061686,"[{'cluster_no': 6, 'count': 8}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 3, 'count': 11}, {'cluster_no': 5, 'count': 13}, {'cluster_no': 8, 'count': 14}, {'cluster_no': 10, 'count': 19}, {'cluster_no': 4, 'count': 22}, {'cluster_no': 1, 'count': 47}, {'cluster_no': 0, 'count': 53}, {'cluster_no': 7, 'count': 57}, {'cluster_no': 9, 'count': 88}, {'cluster_no': -1, 'count': 241}]"
