dimension,min_samples,min_cluster_size,epsilon,total_clusters,outliers,Silhouette_score,cluster_results
10,None,5,0.0,16,261,0.5943937512819735,"[{'cluster_no': 3, 'count': 6}, {'cluster_no': 0, 'count': 7}, {'cluster_no': 4, 'count': 8}, {'cluster_no': 11, 'count': 8}, {'cluster_no': 12, 'count': 8}, {'cluster_no': 5, 'count': 10}, {'cluster_no': 14, 'count': 10}, {'cluster_no': 6, 'count': 13}, {'cluster_no': 7, 'count': 18}, {'cluster_no': 13, 'count': 19}, {'cluster_no': 2, 'count': 25}, {'cluster_no': 9, 'count': 38}, {'cluster_no': 1, 'count': 49}, {'cluster_no': 10, 'count': 51}, {'cluster_no': 8, 'count': 53}, {'cluster_no': -1, 'count': 261}]"
10,None,6,0.0,15,291,0.5963136339069055,"[{'cluster_no': 3, 'count': 6}, {'cluster_no': 4, 'count': 6}, {'cluster_no': 1, 'count': 7}, {'cluster_no': 11, 'count': 7}, {'cluster_no': 5, 'count': 8}, {'cluster_no': 7, 'count': 9}, {'cluster_no': 13, 'count': 11}, {'cluster_no': 6, 'count': 16}, {'cluster_no': 12, 'count': 17}, {'cluster_no': 2, 'count': 24}, {'cluster_no': 9, 'count': 36}, {'cluster_no': 10, 'count': 46}, {'cluster_no': 0, 'count': 48}, {'cluster_no': 8, 'count': 52}, {'cluster_no': -1, 'count': 291}]"
10,None,7,0.0,13,298,0.7198532992271454,"[{'cluster_no': 9, 'count': 8}, {'cluster_no': 2, 'count': 9}, {'cluster_no': 3, 'count': 11}, {'cluster_no': 4, 'count': 14}, {'cluster_no': 11, 'count': 14}, {'cluster_no': 10, 'count': 16}, {'cluster_no': 5, 'count': 18}, {'cluster_no': 6, 'count': 23}, {'cluster_no': 8, 'count': 36}, {'cluster_no': 1, 'count': 41}, {'cluster_no': 0, 'count': 43}, {'cluster_no': 7, 'count': 53}, {'cluster_no': -1, 'count': 298}]"
10,None,8,0.0,9,282,0.744257264000421,"[{'cluster_no': 2, 'count': 15}, {'cluster_no': 6, 'count': 17}, {'cluster_no': 7, 'count': 23}, {'cluster_no': 5, 'count': 34}, {'cluster_no': 1, 'count': 36}, {'cluster_no': 0, 'count': 43}, {'cluster_no': 4, 'count': 51}, {'cluster_no': 3, 'count': 83}, {'cluster_no': -1, 'count': 282}]"
10,None,9,0.0,8,275,0.7496322750123716,"[{'cluster_no': 4, 'count': 13}, {'cluster_no': 6, 'count': 30}, {'cluster_no': 1, 'count': 39}, {'cluster_no': 0, 'count': 40}, {'cluster_no': 5, 'count': 46}, {'cluster_no': 2, 'count': 59}, {'cluster_no': 3, 'count': 82}, {'cluster_no': -1, 'count': 275}]"
10,None,10,0.0,6,213,0.5721883859498905,"[{'cluster_no': 1, 'count': 40}, {'cluster_no': 0, 'count': 47}, {'cluster_no': 3, 'count': 54}, {'cluster_no': 4, 'count': 76}, {'cluster_no': 2, 'count': 154}, {'cluster_no': -1, 'count': 213}]"
10,None,11,0.0,6,241,0.5760435217880092,"[{'cluster_no': 1, 'count': 40}, {'cluster_no': 0, 'count': 48}, {'cluster_no': 3, 'count': 48}, {'cluster_no': 4, 'count': 66}, {'cluster_no': 2, 'count': 141}, {'cluster_no': -1, 'count': 241}]"
10,None,12,0.0,6,229,0.5855255864771545,"[{'cluster_no': 4, 'count': 16}, {'cluster_no': 1, 'count': 38}, {'cluster_no': 0, 'count': 47}, {'cluster_no': 3, 'count': 99}, {'cluster_no': 2, 'count': 155}, {'cluster_no': -1, 'count': 229}]"
10,None,13,0.0,6,242,0.604639505373858,"[{'cluster_no': 4, 'count': 14}, {'cluster_no': 1, 'count': 36}, {'cluster_no': 0, 'count': 45}, {'cluster_no': 3, 'count': 97}, {'cluster_no': 2, 'count': 150}, {'cluster_no': -1, 'count': 242}]"
10,None,14,0.0,4,139,-0.18013941247143897,"[{'cluster_no': 0, 'count': 38}, {'cluster_no': 2, 'count': 43}, {'cluster_no': -1, 'count': 139}, {'cluster_no': 1, 'count': 364}]"
10,None,15,0.0,5,226,0.5201620125464461,"[{'cluster_no': 1, 'count': 39}, {'cluster_no': 0, 'count': 41}, {'cluster_no': 2, 'count': 134}, {'cluster_no': 3, 'count': 144}, {'cluster_no': -1, 'count': 226}]"
10,1,5,0.0,46,156,0.5030896474436511,"[{'cluster_no': 4, 'count': 5}, {'cluster_no': 6, 'count': 5}, {'cluster_no': 13, 'count': 5}, {'cluster_no': 19, 'count': 5}, {'cluster_no': 25, 'count': 5}, {'cluster_no': 37, 'count': 5}, {'cluster_no': 0, 'count': 6}, {'cluster_no': 9, 'count': 6}, {'cluster_no': 14, 'count': 6}, {'cluster_no': 15, 'count': 6}, {'cluster_no': 21, 'count': 6}, {'cluster_no': 24, 'count': 6}, {'cluster_no': 26, 'count': 6}, {'cluster_no': 27, 'count': 6}, {'cluster_no': 28, 'count': 6}, {'cluster_no': 10, 'count': 7}, {'cluster_no': 20, 'count': 7}, {'cluster_no': 32, 'count': 7}, {'cluster_no': 42, 'count': 7}, {'cluster_no': 1, 'count': 8}, {'cluster_no': 3, 'count': 8}, {'cluster_no': 5, 'count': 8}, {'cluster_no': 8, 'count': 8}, {'cluster_no': 44, 'count': 8}, {'cluster_no': 17, 'count': 9}, {'cluster_no': 23, 'count': 9}, {'cluster_no': 31, 'count': 9}, {'cluster_no': 40, 'count': 9}, {'cluster_no': 43, 'count': 9}, {'cluster_no': 7, 'count': 10}, {'cluster_no': 29, 'count': 10}, {'cluster_no': 39, 'count': 10}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 22, 'count': 12}, {'cluster_no': 35, 'count': 12}, {'cluster_no': 12, 'count': 13}, {'cluster_no': 16, 'count': 13}, {'cluster_no': 34, 'count': 13}, {'cluster_no': 33, 'count': 16}, {'cluster_no': 38, 'count': 16}, {'cluster_no': 41, 'count': 17}, {'cluster_no': 11, 'count': 18}, {'cluster_no': 30, 'count': 18}, {'cluster_no': 18, 'count': 21}, {'cluster_no': 36, 'count': 21}, {'cluster_no': -1, 'count': 156}]"
10,1,6,0.0,36,145,0.46030350355077787,"[{'cluster_no': 0, 'count': 6}, {'cluster_no': 7, 'count': 6}, {'cluster_no': 11, 'count': 6}, {'cluster_no': 15, 'count': 6}, {'cluster_no': 19, 'count': 6}, {'cluster_no': 14, 'count': 7}, {'cluster_no': 23, 'count': 7}, {'cluster_no': 32, 'count': 7}, {'cluster_no': 1, 'count': 8}, {'cluster_no': 3, 'count': 8}, {'cluster_no': 5, 'count': 8}, {'cluster_no': 6, 'count': 8}, {'cluster_no': 34, 'count': 8}, {'cluster_no': 13, 'count': 9}, {'cluster_no': 18, 'count': 9}, {'cluster_no': 22, 'count': 9}, {'cluster_no': 30, 'count': 9}, {'cluster_no': 33, 'count': 9}, {'cluster_no': 20, 'count': 10}, {'cluster_no': 29, 'count': 10}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 8, 'count': 12}, {'cluster_no': 17, 'count': 12}, {'cluster_no': 26, 'count': 12}, {'cluster_no': 10, 'count': 13}, {'cluster_no': 12, 'count': 13}, {'cluster_no': 25, 'count': 13}, {'cluster_no': 24, 'count': 16}, {'cluster_no': 28, 'count': 16}, {'cluster_no': 31, 'count': 17}, {'cluster_no': 21, 'count': 18}, {'cluster_no': 27, 'count': 21}, {'cluster_no': 16, 'count': 23}, {'cluster_no': 9, 'count': 28}, {'cluster_no': 4, 'count': 58}, {'cluster_no': -1, 'count': 145}]"
10,1,7,0.0,28,132,0.3997430248900458,"[{'cluster_no': 10, 'count': 7}, {'cluster_no': 15, 'count': 7}, {'cluster_no': 24, 'count': 7}, {'cluster_no': 0, 'count': 8}, {'cluster_no': 2, 'count': 8}, {'cluster_no': 4, 'count': 8}, {'cluster_no': 6, 'count': 8}, {'cluster_no': 26, 'count': 8}, {'cluster_no': 9, 'count': 9}, {'cluster_no': 14, 'count': 9}, {'cluster_no': 22, 'count': 9}, {'cluster_no': 25, 'count': 9}, {'cluster_no': 12, 'count': 10}, {'cluster_no': 21, 'count': 10}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 7, 'count': 12}, {'cluster_no': 18, 'count': 12}, {'cluster_no': 8, 'count': 13}, {'cluster_no': 17, 'count': 13}, {'cluster_no': 11, 'count': 15}, {'cluster_no': 16, 'count': 16}, {'cluster_no': 20, 'count': 16}, {'cluster_no': 23, 'count': 17}, {'cluster_no': 13, 'count': 18}, {'cluster_no': 19, 'count': 21}, {'cluster_no': 3, 'count': 58}, {'cluster_no': 5, 'count': 113}, {'cluster_no': -1, 'count': 132}]"
10,1,8,0.0,25,143,0.4120004545372555,"[{'cluster_no': 0, 'count': 8}, {'cluster_no': 2, 'count': 8}, {'cluster_no': 4, 'count': 8}, {'cluster_no': 6, 'count': 8}, {'cluster_no': 23, 'count': 8}, {'cluster_no': 9, 'count': 9}, {'cluster_no': 13, 'count': 9}, {'cluster_no': 21, 'count': 9}, {'cluster_no': 22, 'count': 9}, {'cluster_no': 11, 'count': 10}, {'cluster_no': 20, 'count': 10}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 7, 'count': 12}, {'cluster_no': 16, 'count': 12}, {'cluster_no': 8, 'count': 13}, {'cluster_no': 15, 'count': 13}, {'cluster_no': 10, 'count': 15}, {'cluster_no': 14, 'count': 16}, {'cluster_no': 19, 'count': 16}, {'cluster_no': 12, 'count': 18}, {'cluster_no': 17, 'count': 21}, {'cluster_no': 18, 'count': 27}, {'cluster_no': 3, 'count': 58}, {'cluster_no': 5, 'count': 113}, {'cluster_no': -1, 'count': 143}]"
10,1,9,0.0,19,147,0.4390495473422611,"[{'cluster_no': 8, 'count': 9}, {'cluster_no': 17, 'count': 9}, {'cluster_no': 6, 'count': 10}, {'cluster_no': 15, 'count': 10}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 4, 'count': 12}, {'cluster_no': 11, 'count': 12}, {'cluster_no': 10, 'count': 13}, {'cluster_no': 5, 'count': 15}, {'cluster_no': 9, 'count': 16}, {'cluster_no': 14, 'count': 16}, {'cluster_no': 7, 'count': 18}, {'cluster_no': 16, 'count': 19}, {'cluster_no': 12, 'count': 21}, {'cluster_no': 13, 'count': 27}, {'cluster_no': 3, 'count': 48}, {'cluster_no': 1, 'count': 58}, {'cluster_no': 2, 'count': 113}, {'cluster_no': -1, 'count': 147}]"
10,1,10,0.0,16,131,0.3734793160420233,"[{'cluster_no': 7, 'count': 10}, {'cluster_no': 14, 'count': 10}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 4, 'count': 12}, {'cluster_no': 11, 'count': 12}, {'cluster_no': 10, 'count': 13}, {'cluster_no': 5, 'count': 15}, {'cluster_no': 9, 'count': 16}, {'cluster_no': 13, 'count': 16}, {'cluster_no': 6, 'count': 31}, {'cluster_no': 12, 'count': 33}, {'cluster_no': 3, 'count': 48}, {'cluster_no': 8, 'count': 55}, {'cluster_no': 1, 'count': 58}, {'cluster_no': 2, 'count': 113}, {'cluster_no': -1, 'count': 131}]"
10,1,11,0.0,14,141,0.4351845172994812,"[{'cluster_no': 0, 'count': 11}, {'cluster_no': 4, 'count': 12}, {'cluster_no': 10, 'count': 12}, {'cluster_no': 9, 'count': 13}, {'cluster_no': 5, 'count': 15}, {'cluster_no': 8, 'count': 16}, {'cluster_no': 12, 'count': 26}, {'cluster_no': 6, 'count': 31}, {'cluster_no': 11, 'count': 33}, {'cluster_no': 3, 'count': 48}, {'cluster_no': 7, 'count': 55}, {'cluster_no': 1, 'count': 58}, {'cluster_no': 2, 'count': 113}, {'cluster_no': -1, 'count': 141}]"
10,1,12,0.0,13,152,0.4743353623358441,"[{'cluster_no': 3, 'count': 12}, {'cluster_no': 9, 'count': 12}, {'cluster_no': 8, 'count': 13}, {'cluster_no': 4, 'count': 15}, {'cluster_no': 7, 'count': 16}, {'cluster_no': 11, 'count': 26}, {'cluster_no': 5, 'count': 31}, {'cluster_no': 10, 'count': 33}, {'cluster_no': 2, 'count': 48}, {'cluster_no': 6, 'count': 55}, {'cluster_no': 0, 'count': 58}, {'cluster_no': 1, 'count': 113}, {'cluster_no': -1, 'count': 152}]"
10,1,13,0.0,11,176,0.5087333317425171,"[{'cluster_no': 7, 'count': 13}, {'cluster_no': 3, 'count': 15}, {'cluster_no': 6, 'count': 16}, {'cluster_no': 9, 'count': 26}, {'cluster_no': 4, 'count': 31}, {'cluster_no': 8, 'count': 33}, {'cluster_no': 2, 'count': 48}, {'cluster_no': 5, 'count': 55}, {'cluster_no': 0, 'count': 58}, {'cluster_no': 1, 'count': 113}, {'cluster_no': -1, 'count': 176}]"
10,1,14,0.0,10,189,0.5219702949972951,"[{'cluster_no': 3, 'count': 15}, {'cluster_no': 6, 'count': 16}, {'cluster_no': 8, 'count': 26}, {'cluster_no': 4, 'count': 31}, {'cluster_no': 7, 'count': 33}, {'cluster_no': 2, 'count': 48}, {'cluster_no': 5, 'count': 55}, {'cluster_no': 0, 'count': 58}, {'cluster_no': 1, 'count': 113}, {'cluster_no': -1, 'count': 189}]"
10,1,15,0.0,10,189,0.5219702949972951,"[{'cluster_no': 3, 'count': 15}, {'cluster_no': 6, 'count': 16}, {'cluster_no': 8, 'count': 26}, {'cluster_no': 4, 'count': 31}, {'cluster_no': 7, 'count': 33}, {'cluster_no': 2, 'count': 48}, {'cluster_no': 5, 'count': 55}, {'cluster_no': 0, 'count': 58}, {'cluster_no': 1, 'count': 113}, {'cluster_no': -1, 'count': 189}]"
10,2,5,0.0,39,192,0.5343000270882498,"[{'cluster_no': 0, 'count': 5}, {'cluster_no': 6, 'count': 5}, {'cluster_no': 13, 'count': 5}, {'cluster_no': 15, 'count': 5}, {'cluster_no': 16, 'count': 5}, {'cluster_no': 19, 'count': 5}, {'cluster_no': 20, 'count': 5}, {'cluster_no': 29, 'count': 5}, {'cluster_no': 8, 'count': 6}, {'cluster_no': 12, 'count': 6}, {'cluster_no': 17, 'count': 6}, {'cluster_no': 35, 'count': 6}, {'cluster_no': 37, 'count': 6}, {'cluster_no': 1, 'count': 7}, {'cluster_no': 3, 'count': 7}, {'cluster_no': 5, 'count': 7}, {'cluster_no': 25, 'count': 7}, {'cluster_no': 7, 'count': 8}, {'cluster_no': 28, 'count': 8}, {'cluster_no': 33, 'count': 8}, {'cluster_no': 24, 'count': 9}, {'cluster_no': 31, 'count': 9}, {'cluster_no': 36, 'count': 9}, {'cluster_no': 9, 'count': 10}, {'cluster_no': 22, 'count': 10}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 18, 'count': 11}, {'cluster_no': 27, 'count': 11}, {'cluster_no': 11, 'count': 12}, {'cluster_no': 21, 'count': 12}, {'cluster_no': 34, 'count': 12}, {'cluster_no': 14, 'count': 13}, {'cluster_no': 30, 'count': 13}, {'cluster_no': 23, 'count': 15}, {'cluster_no': 26, 'count': 15}, {'cluster_no': 32, 'count': 19}, {'cluster_no': 10, 'count': 26}, {'cluster_no': 4, 'count': 53}, {'cluster_no': -1, 'count': 192}]"
10,2,6,0.0,29,180,0.4075723482813732,"[{'cluster_no': 7, 'count': 6}, {'cluster_no': 11, 'count': 6}, {'cluster_no': 27, 'count': 6}, {'cluster_no': 0, 'count': 7}, {'cluster_no': 2, 'count': 7}, {'cluster_no': 4, 'count': 7}, {'cluster_no': 19, 'count': 7}, {'cluster_no': 6, 'count': 8}, {'cluster_no': 22, 'count': 8}, {'cluster_no': 25, 'count': 8}, {'cluster_no': 18, 'count': 9}, {'cluster_no': 24, 'count': 9}, {'cluster_no': 26, 'count': 9}, {'cluster_no': 8, 'count': 10}, {'cluster_no': 15, 'count': 10}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 14, 'count': 11}, {'cluster_no': 21, 'count': 11}, {'cluster_no': 10, 'count': 12}, {'cluster_no': 12, 'count': 13}, {'cluster_no': 23, 'count': 13}, {'cluster_no': 17, 'count': 15}, {'cluster_no': 20, 'count': 15}, {'cluster_no': 13, 'count': 22}, {'cluster_no': 9, 'count': 26}, {'cluster_no': 5, 'count': 32}, {'cluster_no': 3, 'count': 53}, {'cluster_no': 16, 'count': 53}, {'cluster_no': -1, 'count': 180}]"
10,2,7,0.0,23,150,0.336450487490037,"[{'cluster_no': 0, 'count': 7}, {'cluster_no': 2, 'count': 7}, {'cluster_no': 4, 'count': 7}, {'cluster_no': 14, 'count': 7}, {'cluster_no': 7, 'count': 8}, {'cluster_no': 17, 'count': 8}, {'cluster_no': 21, 'count': 8}, {'cluster_no': 13, 'count': 9}, {'cluster_no': 19, 'count': 9}, {'cluster_no': 8, 'count': 10}, {'cluster_no': 10, 'count': 10}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 16, 'count': 11}, {'cluster_no': 9, 'count': 13}, {'cluster_no': 18, 'count': 13}, {'cluster_no': 12, 'count': 15}, {'cluster_no': 15, 'count': 15}, {'cluster_no': 20, 'count': 17}, {'cluster_no': 6, 'count': 32}, {'cluster_no': 3, 'count': 53}, {'cluster_no': 11, 'count': 53}, {'cluster_no': 5, 'count': 111}, {'cluster_no': -1, 'count': 150}]"
10,2,8,0.0,20,192,0.4017110559302615,"[{'cluster_no': 5, 'count': 8}, {'cluster_no': 14, 'count': 8}, {'cluster_no': 18, 'count': 8}, {'cluster_no': 2, 'count': 9}, {'cluster_no': 11, 'count': 9}, {'cluster_no': 16, 'count': 9}, {'cluster_no': 6, 'count': 10}, {'cluster_no': 8, 'count': 10}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 13, 'count': 11}, {'cluster_no': 7, 'count': 13}, {'cluster_no': 15, 'count': 13}, {'cluster_no': 10, 'count': 15}, {'cluster_no': 12, 'count': 15}, {'cluster_no': 17, 'count': 17}, {'cluster_no': 3, 'count': 30}, {'cluster_no': 4, 'count': 32}, {'cluster_no': 9, 'count': 53}, {'cluster_no': 1, 'count': 111}, {'cluster_no': -1, 'count': 192}]"
10,2,9,0.0,16,174,0.40688503763188993,"[{'cluster_no': 9, 'count': 9}, {'cluster_no': 14, 'count': 9}, {'cluster_no': 4, 'count': 10}, {'cluster_no': 6, 'count': 10}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 11, 'count': 11}, {'cluster_no': 5, 'count': 13}, {'cluster_no': 13, 'count': 13}, {'cluster_no': 8, 'count': 15}, {'cluster_no': 10, 'count': 15}, {'cluster_no': 12, 'count': 30}, {'cluster_no': 3, 'count': 47}, {'cluster_no': 1, 'count': 53}, {'cluster_no': 7, 'count': 53}, {'cluster_no': 2, 'count': 111}, {'cluster_no': -1, 'count': 174}]"
10,2,10,0.0,14,171,0.4029929334417733,"[{'cluster_no': 4, 'count': 10}, {'cluster_no': 7, 'count': 10}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 10, 'count': 11}, {'cluster_no': 5, 'count': 13}, {'cluster_no': 9, 'count': 15}, {'cluster_no': 12, 'count': 22}, {'cluster_no': 6, 'count': 27}, {'cluster_no': 11, 'count': 30}, {'cluster_no': 3, 'count': 47}, {'cluster_no': 1, 'count': 53}, {'cluster_no': 8, 'count': 53}, {'cluster_no': 2, 'count': 111}, {'cluster_no': -1, 'count': 171}]"
10,2,11,0.0,12,181,0.4356058521050827,"[{'cluster_no': 0, 'count': 11}, {'cluster_no': 8, 'count': 11}, {'cluster_no': 4, 'count': 13}, {'cluster_no': 7, 'count': 15}, {'cluster_no': 10, 'count': 22}, {'cluster_no': 9, 'count': 30}, {'cluster_no': 5, 'count': 37}, {'cluster_no': 3, 'count': 47}, {'cluster_no': 1, 'count': 53}, {'cluster_no': 6, 'count': 53}, {'cluster_no': 2, 'count': 111}, {'cluster_no': -1, 'count': 181}]"
10,2,12,0.0,10,203,0.49964346873145427,"[{'cluster_no': 3, 'count': 13}, {'cluster_no': 6, 'count': 15}, {'cluster_no': 8, 'count': 22}, {'cluster_no': 7, 'count': 30}, {'cluster_no': 4, 'count': 37}, {'cluster_no': 2, 'count': 47}, {'cluster_no': 0, 'count': 53}, {'cluster_no': 5, 'count': 53}, {'cluster_no': 1, 'count': 111}, {'cluster_no': -1, 'count': 203}]"
10,2,13,0.0,10,203,0.49964346873145427,"[{'cluster_no': 3, 'count': 13}, {'cluster_no': 6, 'count': 15}, {'cluster_no': 8, 'count': 22}, {'cluster_no': 7, 'count': 30}, {'cluster_no': 4, 'count': 37}, {'cluster_no': 2, 'count': 47}, {'cluster_no': 0, 'count': 53}, {'cluster_no': 5, 'count': 53}, {'cluster_no': 1, 'count': 111}, {'cluster_no': -1, 'count': 203}]"
10,2,14,0.0,9,216,0.6205212964381445,"[{'cluster_no': 5, 'count': 15}, {'cluster_no': 7, 'count': 22}, {'cluster_no': 6, 'count': 30}, {'cluster_no': 3, 'count': 37}, {'cluster_no': 2, 'count': 47}, {'cluster_no': 0, 'count': 53}, {'cluster_no': 4, 'count': 53}, {'cluster_no': 1, 'count': 111}, {'cluster_no': -1, 'count': 216}]"
10,2,15,0.0,5,116,0.37141621223288446,"[{'cluster_no': 3, 'count': 47}, {'cluster_no': 0, 'count': 53}, {'cluster_no': 1, 'count': 111}, {'cluster_no': -1, 'count': 116}, {'cluster_no': 2, 'count': 257}]"
10,3,5,0.0,25,212,0.4670819146766626,"[{'cluster_no': 3, 'count': 5}, {'cluster_no': 4, 'count': 5}, {'cluster_no': 9, 'count': 5}, {'cluster_no': 10, 'count': 5}, {'cluster_no': 18, 'count': 5}, {'cluster_no': 23, 'count': 5}, {'cluster_no': 12, 'count': 6}, {'cluster_no': 6, 'count': 7}, {'cluster_no': 21, 'count': 7}, {'cluster_no': 0, 'count': 8}, {'cluster_no': 7, 'count': 8}, {'cluster_no': 19, 'count': 8}, {'cluster_no': 14, 'count': 9}, {'cluster_no': 11, 'count': 10}, {'cluster_no': 20, 'count': 10}, {'cluster_no': 2, 'count': 11}, {'cluster_no': 15, 'count': 11}, {'cluster_no': 8, 'count': 12}, {'cluster_no': 22, 'count': 12}, {'cluster_no': 16, 'count': 18}, {'cluster_no': 13, 'count': 23}, {'cluster_no': 17, 'count': 23}, {'cluster_no': 1, 'count': 51}, {'cluster_no': 5, 'count': 108}, {'cluster_no': -1, 'count': 212}]"
