dimension,min_samples,min_cluster_size,epsilon,total_clusters,outliers,Silhouette_score,cluster_results
350,1,7,0.0,25,161,0.47267531098637405,"[{'cluster_no': 0, 'count': 7}, {'cluster_no': 4, 'count': 7}, {'cluster_no': 12, 'count': 7}, {'cluster_no': 18, 'count': 7}, {'cluster_no': 7, 'count': 9}, {'cluster_no': 10, 'count': 9}, {'cluster_no': 3, 'count': 10}, {'cluster_no': 5, 'count': 10}, {'cluster_no': 15, 'count': 10}, {'cluster_no': 19, 'count': 11}, {'cluster_no': 9, 'count': 12}, {'cluster_no': 1, 'count': 13}, {'cluster_no': 8, 'count': 14}, {'cluster_no': 11, 'count': 14}, {'cluster_no': 22, 'count': 16}, {'cluster_no': 21, 'count': 17}, {'cluster_no': 13, 'count': 19}, {'cluster_no': 23, 'count': 19}, {'cluster_no': 6, 'count': 20}, {'cluster_no': 16, 'count': 23}, {'cluster_no': 17, 'count': 38}, {'cluster_no': 20, 'count': 38}, {'cluster_no': 14, 'count': 46}, {'cluster_no': 2, 'count': 47}, {'cluster_no': -1, 'count': 161}]"
350,1,8,0.0,20,165,0.5463552677781357,"[{'cluster_no': 5, 'count': 9}, {'cluster_no': 10, 'count': 9}, {'cluster_no': 2, 'count': 10}, {'cluster_no': 3, 'count': 10}, {'cluster_no': 14, 'count': 10}, {'cluster_no': 7, 'count': 12}, {'cluster_no': 0, 'count': 13}, {'cluster_no': 6, 'count': 14}, {'cluster_no': 11, 'count': 14}, {'cluster_no': 17, 'count': 16}, {'cluster_no': 18, 'count': 19}, {'cluster_no': 4, 'count': 20}, {'cluster_no': 15, 'count': 23}, {'cluster_no': 9, 'count': 24}, {'cluster_no': 8, 'count': 29}, {'cluster_no': 16, 'count': 38}, {'cluster_no': 13, 'count': 46}, {'cluster_no': 1, 'count': 47}, {'cluster_no': 12, 'count': 56}, {'cluster_no': -1, 'count': 165}]"
350,1,9,0.0,20,165,0.5463552677781357,"[{'cluster_no': 5, 'count': 9}, {'cluster_no': 10, 'count': 9}, {'cluster_no': 2, 'count': 10}, {'cluster_no': 3, 'count': 10}, {'cluster_no': 14, 'count': 10}, {'cluster_no': 7, 'count': 12}, {'cluster_no': 0, 'count': 13}, {'cluster_no': 6, 'count': 14}, {'cluster_no': 11, 'count': 14}, {'cluster_no': 17, 'count': 16}, {'cluster_no': 18, 'count': 19}, {'cluster_no': 4, 'count': 20}, {'cluster_no': 15, 'count': 23}, {'cluster_no': 9, 'count': 24}, {'cluster_no': 8, 'count': 29}, {'cluster_no': 16, 'count': 38}, {'cluster_no': 13, 'count': 46}, {'cluster_no': 1, 'count': 47}, {'cluster_no': 12, 'count': 56}, {'cluster_no': -1, 'count': 165}]"
350,1,10,0.0,18,161,0.5175094241244449,"[{'cluster_no': 3, 'count': 10}, {'cluster_no': 4, 'count': 10}, {'cluster_no': 12, 'count': 10}, {'cluster_no': 6, 'count': 12}, {'cluster_no': 0, 'count': 13}, {'cluster_no': 5, 'count': 14}, {'cluster_no': 9, 'count': 14}, {'cluster_no': 15, 'count': 16}, {'cluster_no': 16, 'count': 19}, {'cluster_no': 13, 'count': 23}, {'cluster_no': 8, 'count': 24}, {'cluster_no': 7, 'count': 29}, {'cluster_no': 14, 'count': 38}, {'cluster_no': 2, 'count': 42}, {'cluster_no': 11, 'count': 46}, {'cluster_no': 1, 'count': 47}, {'cluster_no': 10, 'count': 56}, {'cluster_no': -1, 'count': 161}]"
350,1,11,0.0,9,87,0.4374175301108784,"[{'cluster_no': 0, 'count': 13}, {'cluster_no': 7, 'count': 17}, {'cluster_no': 6, 'count': 38}, {'cluster_no': 5, 'count': 46}, {'cluster_no': 3, 'count': 47}, {'cluster_no': 2, 'count': 55}, {'cluster_no': 4, 'count': 56}, {'cluster_no': -1, 'count': 87}, {'cluster_no': 1, 'count': 225}]"
350,1,12,0.0,9,87,0.4374175301108784,"[{'cluster_no': 0, 'count': 13}, {'cluster_no': 7, 'count': 17}, {'cluster_no': 6, 'count': 38}, {'cluster_no': 5, 'count': 46}, {'cluster_no': 3, 'count': 47}, {'cluster_no': 2, 'count': 55}, {'cluster_no': 4, 'count': 56}, {'cluster_no': -1, 'count': 87}, {'cluster_no': 1, 'count': 225}]"
350,1,13,0.0,8,86,0.4830621524142673,"[{'cluster_no': 0, 'count': 13}, {'cluster_no': 6, 'count': 46}, {'cluster_no': 3, 'count': 47}, {'cluster_no': 2, 'count': 55}, {'cluster_no': 4, 'count': 56}, {'cluster_no': 5, 'count': 56}, {'cluster_no': -1, 'count': 86}, {'cluster_no': 1, 'count': 225}]"
350,1,14,0.0,7,99,0.5245764079665248,"[{'cluster_no': 5, 'count': 46}, {'cluster_no': 2, 'count': 47}, {'cluster_no': 1, 'count': 55}, {'cluster_no': 3, 'count': 56}, {'cluster_no': 4, 'count': 56}, {'cluster_no': -1, 'count': 99}, {'cluster_no': 0, 'count': 225}]"
350,1,15,0.0,7,99,0.5245764079665248,"[{'cluster_no': 5, 'count': 46}, {'cluster_no': 2, 'count': 47}, {'cluster_no': 1, 'count': 55}, {'cluster_no': 3, 'count': 56}, {'cluster_no': 4, 'count': 56}, {'cluster_no': -1, 'count': 99}, {'cluster_no': 0, 'count': 225}]"
350,2,5,0.0,29,191,0.44983078343064015,"[{'cluster_no': 7, 'count': 5}, {'cluster_no': 9, 'count': 5}, {'cluster_no': 10, 'count': 5}, {'cluster_no': 19, 'count': 5}, {'cluster_no': 21, 'count': 5}, {'cluster_no': 24, 'count': 5}, {'cluster_no': 26, 'count': 5}, {'cluster_no': 0, 'count': 6}, {'cluster_no': 4, 'count': 6}, {'cluster_no': 6, 'count': 8}, {'cluster_no': 12, 'count': 8}, {'cluster_no': 3, 'count': 9}, {'cluster_no': 8, 'count': 9}, {'cluster_no': 18, 'count': 10}, {'cluster_no': 20, 'count': 10}, {'cluster_no': 27, 'count': 10}, {'cluster_no': 17, 'count': 11}, {'cluster_no': 22, 'count': 11}, {'cluster_no': 1, 'count': 12}, {'cluster_no': 15, 'count': 12}, {'cluster_no': 14, 'count': 16}, {'cluster_no': 23, 'count': 16}, {'cluster_no': 5, 'count': 20}, {'cluster_no': 16, 'count': 22}, {'cluster_no': 25, 'count': 34}, {'cluster_no': 13, 'count': 38}, {'cluster_no': 11, 'count': 43}, {'cluster_no': 2, 'count': 47}, {'cluster_no': -1, 'count': 191}]"
350,2,6,0.0,21,193,0.5971039721951135,"[{'cluster_no': 0, 'count': 6}, {'cluster_no': 4, 'count': 6}, {'cluster_no': 6, 'count': 8}, {'cluster_no': 10, 'count': 8}, {'cluster_no': 3, 'count': 9}, {'cluster_no': 7, 'count': 9}, {'cluster_no': 16, 'count': 11}, {'cluster_no': 17, 'count': 11}, {'cluster_no': 1, 'count': 12}, {'cluster_no': 11, 'count': 12}, {'cluster_no': 14, 'count': 16}, {'cluster_no': 15, 'count': 16}, {'cluster_no': 5, 'count': 20}, {'cluster_no': 18, 'count': 21}, {'cluster_no': 13, 'count': 22}, {'cluster_no': 12, 'count': 24}, {'cluster_no': 19, 'count': 34}, {'cluster_no': 9, 'count': 43}, {'cluster_no': 2, 'count': 47}, {'cluster_no': 8, 'count': 56}, {'cluster_no': -1, 'count': 193}]"
350,2,7,0.0,19,205,0.6010234267813757,"[{'cluster_no': 4, 'count': 8}, {'cluster_no': 8, 'count': 8}, {'cluster_no': 2, 'count': 9}, {'cluster_no': 5, 'count': 9}, {'cluster_no': 14, 'count': 11}, {'cluster_no': 15, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 9, 'count': 12}, {'cluster_no': 12, 'count': 16}, {'cluster_no': 13, 'count': 16}, {'cluster_no': 3, 'count': 20}, {'cluster_no': 16, 'count': 21}, {'cluster_no': 11, 'count': 22}, {'cluster_no': 10, 'count': 24}, {'cluster_no': 17, 'count': 34}, {'cluster_no': 7, 'count': 43}, {'cluster_no': 1, 'count': 47}, {'cluster_no': 6, 'count': 56}, {'cluster_no': -1, 'count': 205}]"
350,2,8,0.0,19,205,0.6010234267813757,"[{'cluster_no': 4, 'count': 8}, {'cluster_no': 8, 'count': 8}, {'cluster_no': 2, 'count': 9}, {'cluster_no': 5, 'count': 9}, {'cluster_no': 14, 'count': 11}, {'cluster_no': 15, 'count': 11}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 9, 'count': 12}, {'cluster_no': 12, 'count': 16}, {'cluster_no': 13, 'count': 16}, {'cluster_no': 3, 'count': 20}, {'cluster_no': 16, 'count': 21}, {'cluster_no': 11, 'count': 22}, {'cluster_no': 10, 'count': 24}, {'cluster_no': 17, 'count': 34}, {'cluster_no': 7, 'count': 43}, {'cluster_no': 1, 'count': 47}, {'cluster_no': 6, 'count': 56}, {'cluster_no': -1, 'count': 205}]"
350,2,9,0.0,10,122,0.4859916991122277,"[{'cluster_no': 4, 'count': 9}, {'cluster_no': 0, 'count': 12}, {'cluster_no': 7, 'count': 16}, {'cluster_no': 8, 'count': 16}, {'cluster_no': 3, 'count': 40}, {'cluster_no': 6, 'count': 43}, {'cluster_no': 2, 'count': 47}, {'cluster_no': 5, 'count': 56}, {'cluster_no': -1, 'count': 122}, {'cluster_no': 1, 'count': 223}]"
350,2,10,0.0,8,97,0.5011369025352268,"[{'cluster_no': 0, 'count': 12}, {'cluster_no': 6, 'count': 43}, {'cluster_no': 3, 'count': 47}, {'cluster_no': 2, 'count': 52}, {'cluster_no': 4, 'count': 54}, {'cluster_no': 5, 'count': 56}, {'cluster_no': -1, 'count': 97}, {'cluster_no': 1, 'count': 223}]"
350,2,11,0.0,8,97,0.5011369025352268,"[{'cluster_no': 0, 'count': 12}, {'cluster_no': 6, 'count': 43}, {'cluster_no': 3, 'count': 47}, {'cluster_no': 2, 'count': 52}, {'cluster_no': 4, 'count': 54}, {'cluster_no': 5, 'count': 56}, {'cluster_no': -1, 'count': 97}, {'cluster_no': 1, 'count': 223}]"
350,2,12,0.0,8,97,0.5011369025352268,"[{'cluster_no': 0, 'count': 12}, {'cluster_no': 6, 'count': 43}, {'cluster_no': 3, 'count': 47}, {'cluster_no': 2, 'count': 52}, {'cluster_no': 4, 'count': 54}, {'cluster_no': 5, 'count': 56}, {'cluster_no': -1, 'count': 97}, {'cluster_no': 1, 'count': 223}]"
350,2,13,0.0,7,109,0.5341515331853831,"[{'cluster_no': 5, 'count': 43}, {'cluster_no': 2, 'count': 47}, {'cluster_no': 1, 'count': 52}, {'cluster_no': 3, 'count': 54}, {'cluster_no': 4, 'count': 56}, {'cluster_no': -1, 'count': 109}, {'cluster_no': 0, 'count': 223}]"
350,2,14,0.0,7,109,0.5341515331853831,"[{'cluster_no': 5, 'count': 43}, {'cluster_no': 2, 'count': 47}, {'cluster_no': 1, 'count': 52}, {'cluster_no': 3, 'count': 54}, {'cluster_no': 4, 'count': 56}, {'cluster_no': -1, 'count': 109}, {'cluster_no': 0, 'count': 223}]"
350,2,15,0.0,7,109,0.5341515331853831,"[{'cluster_no': 5, 'count': 43}, {'cluster_no': 2, 'count': 47}, {'cluster_no': 1, 'count': 52}, {'cluster_no': 3, 'count': 54}, {'cluster_no': 4, 'count': 56}, {'cluster_no': -1, 'count': 109}, {'cluster_no': 0, 'count': 223}]"
350,3,5,0.0,20,228,0.5346357155924308,"[{'cluster_no': 0, 'count': 5}, {'cluster_no': 10, 'count': 5}, {'cluster_no': 6, 'count': 6}, {'cluster_no': 8, 'count': 6}, {'cluster_no': 2, 'count': 7}, {'cluster_no': 3, 'count': 7}, {'cluster_no': 18, 'count': 7}, {'cluster_no': 13, 'count': 8}, {'cluster_no': 1, 'count': 11}, {'cluster_no': 14, 'count': 12}, {'cluster_no': 9, 'count': 13}, {'cluster_no': 15, 'count': 13}, {'cluster_no': 5, 'count': 17}, {'cluster_no': 17, 'count': 17}, {'cluster_no': 16, 'count': 30}, {'cluster_no': 12, 'count': 37}, {'cluster_no': 4, 'count': 43}, {'cluster_no': 11, 'count': 55}, {'cluster_no': 7, 'count': 57}, {'cluster_no': -1, 'count': 228}]"
350,3,6,0.0,15,202,0.45620677723175634,"[{'cluster_no': 5, 'count': 6}, {'cluster_no': 7, 'count': 6}, {'cluster_no': 1, 'count': 7}, {'cluster_no': 2, 'count': 7}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 12, 'count': 12}, {'cluster_no': 9, 'count': 13}, {'cluster_no': 13, 'count': 13}, {'cluster_no': 4, 'count': 17}, {'cluster_no': 11, 'count': 37}, {'cluster_no': 3, 'count': 43}, {'cluster_no': 10, 'count': 55}, {'cluster_no': 6, 'count': 57}, {'cluster_no': 8, 'count': 98}, {'cluster_no': -1, 'count': 202}]"
350,3,7,0.0,13,192,0.6179824903105772,"[{'cluster_no': 1, 'count': 7}, {'cluster_no': 3, 'count': 7}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 10, 'count': 12}, {'cluster_no': 7, 'count': 13}, {'cluster_no': 11, 'count': 13}, {'cluster_no': 2, 'count': 27}, {'cluster_no': 9, 'count': 37}, {'cluster_no': 4, 'count': 43}, {'cluster_no': 8, 'count': 55}, {'cluster_no': 5, 'count': 57}, {'cluster_no': 6, 'count': 110}, {'cluster_no': -1, 'count': 192}]"
350,3,8,0.0,7,124,0.30052224935084204,"[{'cluster_no': 0, 'count': 11}, {'cluster_no': 3, 'count': 43}, {'cluster_no': 1, 'count': 52}, {'cluster_no': 4, 'count': 57}, {'cluster_no': 5, 'count': 110}, {'cluster_no': -1, 'count': 124}, {'cluster_no': 2, 'count': 187}]"
350,3,9,0.0,7,124,0.30052224935084204,"[{'cluster_no': 0, 'count': 11}, {'cluster_no': 3, 'count': 43}, {'cluster_no': 1, 'count': 52}, {'cluster_no': 4, 'count': 57}, {'cluster_no': 5, 'count': 110}, {'cluster_no': -1, 'count': 124}, {'cluster_no': 2, 'count': 187}]"
350,3,10,0.0,7,124,0.30052224935084204,"[{'cluster_no': 0, 'count': 11}, {'cluster_no': 3, 'count': 43}, {'cluster_no': 1, 'count': 52}, {'cluster_no': 4, 'count': 57}, {'cluster_no': 5, 'count': 110}, {'cluster_no': -1, 'count': 124}, {'cluster_no': 2, 'count': 187}]"
350,3,11,0.0,7,124,0.30052224935084204,"[{'cluster_no': 0, 'count': 11}, {'cluster_no': 3, 'count': 43}, {'cluster_no': 1, 'count': 52}, {'cluster_no': 4, 'count': 57}, {'cluster_no': 5, 'count': 110}, {'cluster_no': -1, 'count': 124}, {'cluster_no': 2, 'count': 187}]"
350,3,12,0.0,6,135,0.46473296335598185,"[{'cluster_no': 2, 'count': 43}, {'cluster_no': 0, 'count': 52}, {'cluster_no': 3, 'count': 57}, {'cluster_no': 4, 'count': 110}, {'cluster_no': -1, 'count': 135}, {'cluster_no': 1, 'count': 187}]"
350,3,13,0.0,6,135,0.46473296335598185,"[{'cluster_no': 2, 'count': 43}, {'cluster_no': 0, 'count': 52}, {'cluster_no': 3, 'count': 57}, {'cluster_no': 4, 'count': 110}, {'cluster_no': -1, 'count': 135}, {'cluster_no': 1, 'count': 187}]"
350,3,14,0.0,6,135,0.46473296335598185,"[{'cluster_no': 2, 'count': 43}, {'cluster_no': 0, 'count': 52}, {'cluster_no': 3, 'count': 57}, {'cluster_no': 4, 'count': 110}, {'cluster_no': -1, 'count': 135}, {'cluster_no': 1, 'count': 187}]"
350,3,15,0.0,6,135,0.46473296335598185,"[{'cluster_no': 2, 'count': 43}, {'cluster_no': 0, 'count': 52}, {'cluster_no': 3, 'count': 57}, {'cluster_no': 4, 'count': 110}, {'cluster_no': -1, 'count': 135}, {'cluster_no': 1, 'count': 187}]"
350,4,5,0.0,14,168,0.35530533303195855,"[{'cluster_no': 1, 'count': 5}, {'cluster_no': 3, 'count': 5}, {'cluster_no': 8, 'count': 5}, {'cluster_no': 5, 'count': 6}, {'cluster_no': 7, 'count': 6}, {'cluster_no': 9, 'count': 12}, {'cluster_no': 0, 'count': 13}, {'cluster_no': 6, 'count': 14}, {'cluster_no': 10, 'count': 26}, {'cluster_no': 12, 'count': 32}, {'cluster_no': 2, 'count': 45}, {'cluster_no': 11, 'count': 54}, {'cluster_no': -1, 'count': 168}, {'cluster_no': 4, 'count': 193}]"
350,4,6,0.0,11,183,0.5015262596699791,"[{'cluster_no': 3, 'count': 6}, {'cluster_no': 5, 'count': 6}, {'cluster_no': 6, 'count': 12}, {'cluster_no': 0, 'count': 13}, {'cluster_no': 4, 'count': 14}, {'cluster_no': 7, 'count': 26}, {'cluster_no': 9, 'count': 32}, {'cluster_no': 1, 'count': 45}, {'cluster_no': 8, 'count': 54}, {'cluster_no': -1, 'count': 183}, {'cluster_no': 2, 'count': 193}]"
350,4,7,0.0,6,96,0.2643736082576697,"[{'cluster_no': 0, 'count': 13}, {'cluster_no': 1, 'count': 45}, {'cluster_no': 4, 'count': 48}, {'cluster_no': -1, 'count': 96}, {'cluster_no': 3, 'count': 189}, {'cluster_no': 2, 'count': 193}]"
350,4,8,0.0,6,96,0.2643736082576697,"[{'cluster_no': 0, 'count': 13}, {'cluster_no': 1, 'count': 45}, {'cluster_no': 4, 'count': 48}, {'cluster_no': -1, 'count': 96}, {'cluster_no': 3, 'count': 189}, {'cluster_no': 2, 'count': 193}]"
350,4,9,0.0,7,139,0.3088647163688487,"[{'cluster_no': 0, 'count': 13}, {'cluster_no': 1, 'count': 45}, {'cluster_no': 3, 'count': 48}, {'cluster_no': 4, 'count': 56}, {'cluster_no': 5, 'count': 94}, {'cluster_no': -1, 'count': 139}, {'cluster_no': 2, 'count': 189}]"
350,4,10,0.0,7,139,0.3088647163688487,"[{'cluster_no': 0, 'count': 13}, {'cluster_no': 1, 'count': 45}, {'cluster_no': 3, 'count': 48}, {'cluster_no': 4, 'count': 56}, {'cluster_no': 5, 'count': 94}, {'cluster_no': -1, 'count': 139}, {'cluster_no': 2, 'count': 189}]"
350,4,11,0.0,7,139,0.3088647163688487,"[{'cluster_no': 0, 'count': 13}, {'cluster_no': 1, 'count': 45}, {'cluster_no': 3, 'count': 48}, {'cluster_no': 4, 'count': 56}, {'cluster_no': 5, 'count': 94}, {'cluster_no': -1, 'count': 139}, {'cluster_no': 2, 'count': 189}]"
350,4,12,0.0,7,139,0.3088647163688487,"[{'cluster_no': 0, 'count': 13}, {'cluster_no': 1, 'count': 45}, {'cluster_no': 3, 'count': 48}, {'cluster_no': 4, 'count': 56}, {'cluster_no': 5, 'count': 94}, {'cluster_no': -1, 'count': 139}, {'cluster_no': 2, 'count': 189}]"
350,4,13,0.0,7,139,0.3088647163688487,"[{'cluster_no': 0, 'count': 13}, {'cluster_no': 1, 'count': 45}, {'cluster_no': 3, 'count': 48}, {'cluster_no': 4, 'count': 56}, {'cluster_no': 5, 'count': 94}, {'cluster_no': -1, 'count': 139}, {'cluster_no': 2, 'count': 189}]"
350,4,14,0.0,6,152,0.47816354245041004,"[{'cluster_no': 0, 'count': 45}, {'cluster_no': 2, 'count': 48}, {'cluster_no': 3, 'count': 56}, {'cluster_no': 4, 'count': 94}, {'cluster_no': -1, 'count': 152}, {'cluster_no': 1, 'count': 189}]"
350,4,15,0.0,6,152,0.47816354245041004,"[{'cluster_no': 0, 'count': 45}, {'cluster_no': 2, 'count': 48}, {'cluster_no': 3, 'count': 56}, {'cluster_no': 4, 'count': 94}, {'cluster_no': -1, 'count': 152}, {'cluster_no': 1, 'count': 189}]"
350,5,5,0.0,14,298,0.6559824299120163,"[{'cluster_no': 3, 'count': 5}, {'cluster_no': 4, 'count': 5}, {'cluster_no': 10, 'count': 9}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 2, 'count': 14}, {'cluster_no': 6, 'count': 15}, {'cluster_no': 5, 'count': 17}, {'cluster_no': 11, 'count': 17}, {'cluster_no': 12, 'count': 17}, {'cluster_no': 9, 'count': 25}, {'cluster_no': 1, 'count': 44}, {'cluster_no': 8, 'count': 53}, {'cluster_no': 7, 'count': 54}, {'cluster_no': -1, 'count': 298}]"
350,5,6,0.0,11,257,0.6188587718030459,"[{'cluster_no': 9, 'count': 9}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 4, 'count': 15}, {'cluster_no': 3, 'count': 17}, {'cluster_no': 7, 'count': 25}, {'cluster_no': 1, 'count': 44}, {'cluster_no': 2, 'count': 48}, {'cluster_no': 8, 'count': 51}, {'cluster_no': 6, 'count': 53}, {'cluster_no': 5, 'count': 54}, {'cluster_no': -1, 'count': 257}]"
