HDBSCAN_Cluster,Percent,NumDocs,DocIds
-1,0.34415584415584416,53,"[8, 59, 74, 78, 89, 92, 96, 106, 113, 129, 130, 137, 144, 153, 158, 162, 186, 193, 212, 236, 245, 251, 260, 282, 283, 285, 289, 301, 312, 327, 328, 333, 368, 378, 393, 405, 427, 437, 443, 444, 452, 476, 478, 479, 496, 507, 528, 531, 552, 557, 559, 563, 592]"
0,0.4155844155844156,64,"[6, 11, 42, 72, 90, 100, 114, 119, 120, 135, 167, 171, 175, 182, 190, 208, 213, 225, 230, 252, 256, 288, 293, 299, 302, 303, 310, 316, 317, 320, 331, 344, 347, 348, 352, 361, 374, 391, 420, 426, 436, 458, 464, 475, 494, 497, 509, 515, 524, 551, 553, 554, 565, 569, 570, 572, 576, 578, 582, 588, 589, 590, 593, 594]"
1,0.24025974025974026,37,"[9, 16, 23, 37, 46, 66, 73, 87, 93, 118, 128, 141, 161, 165, 169, 183, 188, 226, 231, 234, 237, 254, 259, 314, 330, 389, 398, 418, 460, 462, 463, 469, 473, 490, 525, 547, 548]"
