Parent,DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,Text,DocVectors,x,y
1,1,315.0,2018,Article,Spectral-Spatial Residual Network for Hyperspectral Image Classification: A 3-D Deep Learning Framework,"In this paper, we designed an end-to-end spectral-spatial residual network (SSRN) that takes raw 3-D cubes as input data without feature engineering for hyperspectral image classification. In this network, the spectral and spatial residual blocks consecutively learn discriminative features from abundant spectral signatures and spatial contexts in hyperspectral imagery (HSI). The proposed SSRN is a supervised deep learning framework that alleviates the declining-accuracy phenomenon of other deep learning models. Specifically, the residual blocks connect every other 3-D convolutional layer through identity mapping, which facilitates the backpropagation of gradients. Furthermore, we impose batch normalization on every convolutional layer to regularize the learning process and improve the classification performance of trained models. Quantitative and qualitative results demonstrate that the SSRN achieved the state-of-the-art HSI classification accuracy in agricultural, rural-urban, and urban data sets: Indian Pines, Kennedy Space Center, and University of Pavia. © 1980-2012 IEEE.",3-D deep learning; hyperspectral image classification; spectral-spatial feature extraction; spectral-spatial residual network (SSRN),"Zhong Z., Li J., Luo Z., Chapman M.",10.1109/TGRS.2017.2755542,"Spectral-Spatial Residual Network for Hyperspectral Image Classification: A 3-D Deep Learning Framework. In this paper, we designed an end-to-end spectral-spatial residual network (SSRN) that takes raw 3-D cubes as input data without feature engineering for hyperspectral image classification. In this network, the spectral and spatial residual blocks consecutively learn discriminative features from abundant spectral signatures and spatial contexts in hyperspectral imagery (HSI). The proposed SSRN is a supervised deep learning framework that alleviates the declining-accuracy phenomenon of other deep learning models. Specifically, the residual blocks connect every other 3-D convolutional layer through identity mapping, which facilitates the backpropagation of gradients. Furthermore, we impose batch normalization on every convolutional layer to regularize the learning process and improve the classification performance of trained models. Quantitative and qualitative results demonstrate that the SSRN achieved the state-of-the-art HSI classification accuracy in agricultural, rural-urban, and urban data sets: Indian Pines, Kennedy Space Center, and University of Pavia. © 1980-2012 IEEE.","[-0.005469631869345903, 0.05206062272191048, -0.008022372610867023, 0.01417248509824276, 0.0019469060935080051, 0.008081655949354172, 0.013088720850646496, -0.06995309144258499, 0.026858247816562653, 0.042055632919073105, -0.0018614581786096096, 0.023321308195590973, 0.030854886397719383, 0.07922428101301193, 0.027579016983509064, -0.0032249896321445704, 0.03125416487455368, -0.007533077150583267, 0.01906510442495346, -0.010727820917963982, -0.044368524104356766, -0.02118154615163803, 0.011726516298949718, -0.015159017406404018, -0.07472950965166092, 0.014774461276829243, 0.00922748539596796, -0.015925079584121704, 0.005970724858343601, -0.06085440516471863, 0.017664913088083267, -0.01887568086385727, 0.022260237485170364, -0.013246114365756512, 2.0811464764847187e-06, -0.04259981960058212, -0.02900264598429203, -0.02945249155163765, -0.033221784979104996, 0.01107556652277708, -0.04235673323273659, 0.01351163163781166, -0.0054479544050991535, -0.03247050195932388, -0.036636028438806534, 0.04458346217870712, 0.08414451777935028, 0.040599167346954346, -0.022051183506846428, 0.008431994356215, -0.008262411691248417, -0.00511059770360589, 0.05141175910830498, 0.021185236051678658, 0.020536893978714943, 0.05343146622180939, -0.012352271936833858, 0.018259596079587936, -0.05259932577610016, -0.013501494191586971, -0.015196897089481354, 0.05645532160997391, 0.06001456454396248, 0.004868820309638977, 0.053541719913482666, 0.02290608175098896, -0.06205027177929878, 0.01109509076923132, -0.014286907389760017, 0.03037615306675434, -0.01341409981250763, 0.0050977380014956, -0.02682255394756794, 0.017849724739789963, -0.01615302450954914, -0.024430785328149796, -0.012935420498251915, 0.007102778181433678, 0.040526676923036575, -0.024531176313757896, -0.052674613893032074, 0.013214359059929848, 0.0028658974915742874, 0.05182870477437973, 0.029003996402025223, 0.010835581459105015, 0.007505564484745264, 0.013719840906560421, -0.006182990036904812, -0.02519066073000431, -0.009555614553391933, 0.019536906853318214, 0.017902813851833344, -0.007559678051620722, -0.040928974747657776, -0.025911157950758934, -0.009750718250870705, 0.002486603567376733, 0.023052455857396126, 0.011672770604491234, -0.0229538194835186, 0.014598858542740345, -0.033254530280828476, 0.019770732149481773, -0.0515165813267231, 0.004361975938081741, -0.0034109698608517647, 0.04783884063363075, 0.04387463256716728, -0.04427025467157364, -0.00614505261182785, -0.05124620348215103, -0.016675394028425217, 0.05512964725494385, 0.023281430825591087, -0.047030698508024216, -0.034851279109716415, 0.020376944914460182, -0.01961555890738964, 0.01622040569782257, -0.004894845653325319, 0.09271057695150375, -0.049839701503515244, -0.02384135127067566, -0.013984080404043198, 0.0266537144780159, 0.037065859884023666, 0.040725693106651306, 0.015954554080963135, -0.001181765808723867, 0.025916922837495804, 0.034285735338926315, 0.028411660343408585, -0.004814532585442066, 0.00395711325109005, 0.026406684890389442, 0.004826442804187536, -0.027114832773804665, -0.03526121750473976, 0.023869242519140244, 0.002055190037935972, -0.024623339995741844, 0.025669630616903305, -0.01936510019004345, -0.019187498837709427, -0.005146672483533621, -0.018116772174835205, -0.021679716184735298, -0.013935481198132038, -0.05140828713774681, 0.021374760195612907, 0.06337752938270569, -0.015189805068075657, -0.05241183936595917, 0.06196841597557068, -0.03248009830713272, -0.02578105963766575, -0.0023066424764692783, 0.043717946857213974, 0.0767320767045021, -0.03224693238735199, -0.0200172271579504, 0.02861948125064373, -0.0064127580262720585, -0.04753975197672844, -0.02696126326918602, -0.0716157928109169, -0.00988464429974556, -0.06867685914039612, 0.03253260627388954, -0.0038806633092463017, -0.00023664625769015402, 0.012669835239648819, -0.011408546008169651, -0.022095704451203346, 0.0657833144068718, -0.04321394860744476, 0.01599952206015587, 0.04808763042092323, 0.015591445378959179, -0.0464056134223938, -0.05967852845788002, -0.03451600298285484, 0.05927630141377449, 0.009830493479967117, -0.03578662872314453, -0.03434836119413376, 0.040882665663957596, -0.02488991804420948, -0.0431288480758667, 0.03295160457491875, 0.014326635748147964, 0.004912061616778374, -0.0011629356304183602, 0.06280043721199036, -0.047552332282066345, 0.038951531052589417, 0.01389797031879425, 0.010938070714473724, -0.004884995520114899, 0.026860971003770828, -0.030828678980469704, 0.033817559480667114, -0.008284732699394226, -0.03936168551445007, -0.06158114969730377, 0.0549202635884285, -0.01097617857158184, 0.04124593362212181, -0.003776996862143278, 0.0025334341917186975, -0.008754362352192402, 0.03444831445813179, -0.011442658491432667, -0.07134485989809036, -0.009635933674871922, -0.005177443381398916, 0.05945552885532379, 0.0011727671371772885, -0.019566351547837257, 0.006611374672502279, -0.05173521116375923, 0.01275702565908432, 0.0006870063953101635, -0.03701350465416908, -0.007447353098541498, 0.026244748383760452, 0.08773668110370636, -0.012847158126533031, -0.0455479621887207, 0.02192259207367897, -0.04318844899535179, 0.01552565023303032, -0.00397227518260479, -0.020313849672675133, -0.060865577310323715, -0.024139244109392166, -0.026658551767468452, -0.018603751435875893, -0.008726565167307854, -0.007648707367479801, 0.09794547408819199, 0.00537522928789258, -0.04187643900513649, 0.09748508036136627, -0.0004426325613167137, 0.016130611300468445, -0.018661979585886, -0.008299603126943111, -0.01650785468518734, 0.038379546254873276, 0.0021341450046747923, -0.013973497785627842, -0.040454454720020294, -0.02492079883813858, -0.022771509364247322, -0.0342489518225193, 0.06206810101866722, 0.00829800870269537, 0.031766247004270554, -0.03491267189383507, -0.08949194848537445, 0.0159137062728405, -0.0013233762001618743, 0.028210945427417755, 0.020639287307858467, 0.024266662076115608, 0.011689536273479462, -0.004180172458291054, -0.0130713926628232, -0.030985286459326744, -0.024693673476576805, -0.005528393667191267, 0.03687043860554695, -0.04558727145195007, -0.0058219414204359055, 0.06793609261512756, -0.009609587490558624, -0.04580293595790863, 0.0002830922312568873, 0.014303131029009819, -0.040700070559978485, 0.005948874168097973, -0.031005878001451492, 0.005547665525227785, 0.04603061452507973, -0.015727339312434196, -0.06563655287027359, 0.027195734903216362, -0.07043779641389847, -0.04030716046690941, 0.041860636323690414, -0.0015269281575456262, -0.014348361641168594, -0.010795267298817635, -0.06386227160692215, -0.04529860243201256, 0.04026128351688385, -0.01180171873420477, -0.01735420897603035, 0.006737401708960533, 0.07183672487735748, -0.05171109735965729, -0.0015008454211056232, -0.04007349908351898, 0.0039025405421853065, 0.040849581360816956, 0.02704658731818199, -0.007492154836654663, -0.0344749316573143, 0.029185619205236435, -0.007445616647601128, 0.037966445088386536, -0.012675506994128227, 0.06258416175842285, -0.035023920238018036, -0.04770876094698906, -0.005121301859617233, 0.01657695882022381, -0.03519435599446297, -0.024273009970784187, -0.03777875006198883, 0.015337993390858173, -0.00020246216445229948, 0.025285888463258743, -0.0027201708871871233, -0.017628200352191925, 0.01384158805012703, -0.014262540265917778, 0.001340684131719172, 0.010113009251654148, -0.02599843218922615, -0.033315371721982956, 0.03621251881122589, -0.06491173058748245, -0.020719587802886963, 0.03204876556992531, -0.018499065190553665, -0.0420595221221447, 0.01829596795141697, -0.0001919266942422837, -0.012570519931614399, -0.05194029584527016, -0.0018288198625668883, 0.021559525281190872, 0.04458361491560936, -0.033001385629177094, 0.02263006381690502, 0.016215430572628975, -0.007559037301689386, 0.00755738839507103, 0.06459682434797287, -0.015273834578692913, -0.014575405977666378, -0.025931648910045624, 0.06753967702388763, -0.008400282822549343, 0.021553227677941322, 0.07805302739143372, 0.017096243798732758, 0.0006424938328564167, -0.02549559250473976, -0.0351143553853035, 0.019927693530917168, -0.07938437908887863, 0.05339128524065018, -0.009265821427106857, 0.033040836453437805, 0.034602873027324677, -0.02462339587509632, 0.044187288731336594, -0.055609893053770065, 0.021394703537225723, -0.013761968351900578, -0.057984884828329086, -0.0504276268184185, -0.01320300716906786, -0.002656771568581462, 0.0032562310807406902, 0.03199273720383644, -0.04486699029803276, -0.006659581791609526, -0.003799264319241047, -0.017146043479442596, -0.054285742342472076, 0.029963940382003784, -0.021021094173192978, -0.01142803207039833, -0.03248833119869232, 0.01090585719794035, -0.020484134554862976, -0.04655975475907326, -0.057270266115665436, 0.011690191924571991, -0.02608931064605713, -0.00934859924018383, -0.0037070843391120434, -0.07047726213932037, -0.02118835784494877, -0.05202806740999222, 0.04535267502069473, -0.003614756977185607, 0.009822264313697815, -0.009355748072266579, -0.03554628789424896, -0.05435173586010933, -0.028771551325917244, -0.02208690717816353, -0.01695646159350872, -0.06168211251497269, 0.0054006632417440414, 0.019614312797784805, 0.007177863735705614, -0.0018135885475203395, 0.03383452072739601, 0.0034975523594766855, -0.006007494870573282, 0.045587699860334396, 0.028507519513368607, -0.03599315881729126, 0.01957845874130726, -0.010600878857076168, 0.05068626254796982, -0.044845812022686005, 0.03053457848727703, -0.018492016941308975, -0.0412323921918869, 0.09696049243211746, -0.020862650126218796, -0.0022998182103037834, -0.003319057170301676, -0.04254573956131935, 0.008761807344853878, -0.029306424781680107, -0.04153485596179962, 0.06753947585821152, 0.020524080842733383, 0.009626665152609348, -0.007410806138068438, 0.039722099900245667, 0.013158374466001987, 0.027848578989505768, -0.0007172772893682122, 0.025038866326212883, -0.03391732648015022, -0.04425528645515442, -0.012105696834623814, -0.053683824837207794, 0.042580556124448776, -0.009871359914541245, 0.025132780894637108, 0.018070537596940994, 0.031083470210433006, 0.05198965594172478, -0.015664374455809593, 0.027423039078712463, -0.09465764462947845, -0.04694024473428726, 0.02551376447081566, -0.030851438641548157, 0.04155489429831505, -0.0025011003017425537, -0.006696346681565046, 0.04255397990345955, -0.01262574177235365, 0.022616099566221237, 0.03269750624895096, -0.008631601929664612, -0.01645507477223873, 0.02637452259659767, -0.006887149531394243, -0.01678643748164177, -0.0011611783411353827, 0.012909527868032455, 0.048822201788425446, 0.04597414657473564, -0.039539605379104614, 0.007732865866273642, 0.02481728047132492, -0.03659462183713913, -0.03667615354061127, 0.11208966374397278, 0.006637523416429758, 0.0026437873020768166, -0.017841104418039322, 0.012675057165324688, 0.01730123721063137, 0.021724006161093712, 0.00923011265695095, 0.024380983784794807, 0.0051855528727173805, 0.04745039343833923, -0.03298474848270416, 0.05467689409852028, 0.07040420919656754, 0.0001922045776154846, -0.03864879161119461, -0.03672889247536659, -0.020022518932819366, -0.021440673619508743, -0.01769222319126129, 0.05649502947926521, -0.06385808438062668, 0.014130895026028156, 0.02973475679755211, -0.017427843064069748, -0.013744344934821129, 0.0047992439940571785, 0.013899726793169975, 0.026205874979496002, -0.06779975444078445, 0.02784993126988411, 0.0031155699398368597, -0.0040671867318451405, -0.009648128412663937, -0.03233010694384575, 0.009035266935825348, -0.004852431360632181, -0.013349202461540699, 0.008713699877262115, -0.012145968154072762, -0.009115714579820633, -0.009718782268464565, -0.002600250067189336, -0.027821127325296402, 0.04170360788702965, -0.012317076325416565, -0.003294245805591345, 0.0737336128950119, 0.01229112595319748, 0.052405282855033875, -0.018852299079298973, -0.03339362144470215, 0.0564713254570961, -0.0383959636092186, 0.009588992223143578, 0.0576854832470417, 0.025102578103542328, 0.020510343834757805, 0.010873883962631226, 0.03433725982904434, -0.03538384288549423, -0.012733373790979385, -0.02488204836845398, -0.05955413356423378, 0.027348604053258896, -0.0240620169788599, 0.019094083458185196, -0.0015961939934641123, -0.049712006002664566, 0.01857358030974865, -0.016026567667722702, -0.003032772336155176, -0.0006135993753559887, -0.007243942003697157, -5.366615133555518e-33, 0.044947873800992966, -0.004596425220370293, 0.009991517290472984, 0.004569913260638714, -0.0015664001693949103, -0.024775709956884384, -0.05341634526848793, -0.01773259975016117, 0.002498932182788849, 0.003978612832725048, -0.008000297471880913, -0.01907813549041748, 0.030936824157834053, 0.07174468785524368, 0.09357050061225891, 0.02634277194738388, 0.046219851821660995, 0.001842278172262013, 0.0130007928237319, -0.010088536888360977, 0.03687870875000954, -0.01427626796066761, 0.06012800335884094, -0.07219850271940231, -0.12541356682777405, 0.043852806091308594, 0.0008382338564842939, 0.0023364664521068335, 0.03640633448958397, 0.001951857004314661, -0.04453377053141594, 0.03363935649394989, 0.02964257262647152, -0.037616707384586334, -0.052462756633758545, 0.015899844467639923, -0.04924038425087929, -0.010639948770403862, -0.08408185094594955, 0.014595196582376957, -0.0423458032310009, -0.015789564698934555, 0.020300084725022316, 0.0005364815588109195, -0.003963209223002195, -0.009002512320876122, 0.05825890600681305, -0.006837145891040564, -0.06773342192173004, -0.08134293556213379, 0.00948488898575306, 0.0292508602142334, -0.03464824706315994, 0.0029307762160897255, -0.019131263718008995, 0.010891232639551163, 0.02245193161070347, 0.015571787022054195, -0.048848554491996765, -0.0169717688113451, -0.04210791736841202, 0.00447308924049139, 0.0026305157225579023, 0.0737941563129425, 0.028094056993722916, 0.0846492126584053, 0.035489682108163834, -0.023025063797831535, 0.011205743066966534, 0.009167343378067017, 0.04248034954071045, 0.007240281905978918, 0.02523435838520527, 0.05403893440961838, 0.04449707642197609, -0.11269881576299667, -0.030111875385046005, 0.027846112847328186, -0.08706428110599518, 0.04336361587047577, -0.045922938734292984, -0.03142787888646126, 0.044436417520046234, -0.02062535285949707, 0.02892613597214222, -0.010962779633700848, -0.008753012865781784, 0.033769648522138596, 0.04982240870594978, 0.011396538466215134, -0.01709660142660141, 0.08938442915678024, -0.005600285716354847, -0.017471525818109512, -0.011205755174160004, 0.09378398209810257, 0.02398698404431343, 0.04887879267334938, 0.052644599229097366, -0.03199915587902069, -0.04178384691476822, -0.035442933440208435, -0.02620645798742771, 0.051852695643901825, 0.0016718331025913358, 0.021836599335074425, 0.02666272222995758, 0.0808471068739891, -0.009650751017034054, -0.01415237970650196, 0.02075151540338993, -0.018240705132484436, 0.027106644585728645, 0.04721696674823761, 0.016115987673401833, -0.026452932506799698, 0.041587140411138535, 0.06930984556674957, -0.07603798061609268, 0.013241774402558804, 0.0172389168292284, -0.011202102527022362, 0.026814959943294525, 0.028366930782794952, -0.027292903512716293, 0.006262865383177996, -0.09764745086431503, -0.09969021379947662, 0.015371306799352169, -0.05511458218097687, 0.05545307323336601, -0.020520856603980064, 2.882299270368094e-07, -0.04163467139005661, 0.027768636122345924, 0.031618211418390274, -0.14018456637859344, -0.004035660997033119, 0.015587471425533295, 0.054093118757009506, 0.05549938976764679, -0.06041682884097099, -0.013400091789662838, 0.03216495364904404, -0.002401069039478898, 0.009445928037166595, -0.01124664954841137, -0.04743443801999092, -0.0055260565131902695, -0.021844707429409027, 0.016878502443432808, -0.10028579831123352, 0.042302556335926056, 0.03270315006375313, 0.07173150777816772, -0.039762236177921295, -0.023871976882219315, 0.023670656606554985, -0.015959162265062332, 0.0013862787745893002, 0.03408171981573105, 0.05021180585026741, 0.03319583460688591, 0.012607942335307598, -0.02437577024102211, 0.01763285882771015, 0.045325279235839844, -0.019348450005054474, 0.04952932894229889, -0.007523061241954565, 0.019922180101275444, 0.02070523053407669, -0.0533125065267086, 0.003144046990200877, 0.02236255630850792, 0.029044438153505325, -2.3290098397410475e-05, 0.02340429648756981, -0.05929834395647049, -0.004007458686828613, 0.023752324283123016, 0.035430535674095154, 0.032528650015592575, 0.031439408659935, -0.02487126551568508, 0.01351633109152317, -0.022762905806303024, -0.005548287648707628, -0.051003582775592804, -0.01718267612159252, -0.049258939921855927, 0.05670607462525368, 0.03449450433254242, -0.06575076282024384, 0.04082691669464111, 0.03110159933567047, -0.05291111394762993, 0.069147028028965, 0.07920654863119125, -0.0132765993475914, 1.821964701102327e-34, -0.003986187744885683, -0.0007874109433032572, 0.03906993567943573, -0.07842882722616196, -0.02430485188961029, -0.008678213693201542, 0.048414766788482666, -0.015028894878923893, -0.004609119147062302, -0.03371697664260864, -0.0064295390620827675]",7.29,2.19
