,parent,child,lambda_val,child_size
0,69,50,1880.2214501849153,1
1,69,49,1923.1104997707473,1
2,69,1,1934.6420664206642,1
3,69,13,1951.746859004188,1
4,69,3,1972.8617121354657,1
5,69,2,1991.8337884364241,1
6,69,4,2002.7713978751342,1
7,69,33,2061.589579749324,1
8,69,62,2085.9400721123957,1
9,69,5,2103.1986962517235,1
10,69,28,2103.9899673940304,1
11,69,9,2123.6982278481014,1
12,69,35,2123.6982278481014,1
13,69,14,2134.505852417303,1
14,69,52,2188.2373809834353,1
15,69,59,2214.2293783819455,1
16,69,67,2217.7417052214146,1
17,69,66,2228.3458626643646,1
18,69,10,2246.848265702424,1
19,69,64,2293.2225259704755,1
20,69,65,2310.2748554117325,1
21,69,11,2322.106020761246,1
22,69,31,2323.0706175574633,1
23,69,37,2327.5826859045505,1
24,69,68,2333.7343163165947,1
25,69,0,2358.33792521788,1
26,69,27,2402.2359679266897,1
27,69,12,2438.1944484813253,1
28,69,34,2508.1799970100165,1
29,69,32,2540.8474935635318,1
30,69,41,2570.0392156862745,1
31,69,40,2580.316210396801,1
32,69,23,2581.110153846154,1
33,69,22,2581.110153846154,1
34,69,18,2581.110153846154,1
35,69,21,2591.4760580784678,1
36,69,38,2622.259456080025,1
37,69,70,2622.259456080025,16
38,69,71,2622.259456080025,16
39,70,61,2680.4946477073013,1
40,71,8,2622.259456080025,1
41,70,42,2803.6791443850266,1
42,70,30,2803.6791443850266,1
43,70,6,2803.6791443850266,1
44,70,24,2803.6791443850266,1
45,70,25,2803.6791443850266,1
46,70,47,2803.6791443850266,1
47,70,20,2803.6791443850266,1
48,70,39,2803.6791443850266,1
49,70,60,2803.6791443850266,1
50,70,15,2803.6791443850266,1
51,70,63,2803.6791443850266,1
52,70,55,2803.6791443850266,1
53,70,43,2803.6791443850266,1
54,70,51,2803.6791443850266,1
55,70,16,2803.6791443850266,1
56,71,17,2625.953357332916,1
57,71,29,2625.953357332916,1
58,71,45,2625.953357332916,1
59,71,26,2625.953357332916,1
60,71,36,2625.953357332916,1
61,71,19,2625.953357332916,1
62,71,48,2625.953357332916,1
63,71,7,2625.953357332916,1
64,71,54,2625.953357332916,1
65,71,46,2625.953357332916,1
66,71,58,2625.953357332916,1
67,71,56,2625.953357332916,1
68,71,44,2625.953357332916,1
69,71,57,2625.953357332916,1
70,71,53,2625.953357332916,1
