HDBSCAN_Cluster,Percent,NumDocs,DocIds
-1,0.711864406779661,126,"[1, 12, 19, 20, 21, 24, 25, 27, 33, 36, 40, 45, 47, 53, 54, 56, 58, 61, 64, 67, 68, 70, 75, 76, 80, 81, 88, 98, 101, 103, 108, 109, 111, 112, 121, 123, 131, 132, 143, 148, 149, 150, 151, 152, 159, 166, 173, 174, 176, 179, 181, 192, 195, 199, 205, 207, 214, 217, 221, 223, 224, 227, 232, 239, 246, 248, 250, 253, 255, 266, 275, 278, 279, 284, 297, 306, 308, 322, 329, 332, 335, 349, 350, 351, 354, 357, 366, 369, 377, 380, 381, 385, 386, 390, 399, 400, 403, 406, 408, 409, 414, 424, 441, 442, 446, 448, 471, 481, 487, 506, 508, 514, 517, 518, 521, 532, 541, 558, 564, 566, 568, 580, 581, 583, 596, 597]"
0,0.1016949152542373,18,"[5, 14, 17, 26, 41, 50, 82, 94, 105, 142, 218, 229, 238, 292, 294, 447, 498, 501]"
1,0.06779661016949153,12,"[18, 85, 203, 242, 360, 419, 440, 457, 465, 540, 556, 586]"
2,0.11864406779661017,21,"[28, 29, 39, 44, 57, 60, 71, 79, 115, 168, 172, 198, 215, 216, 222, 247, 265, 274, 372, 456, 585]"
