DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,Text,DocVectors,x,y
3,,2022,Article,Spatiotemporal patterns and mechanisms of street vending from the social sensing perspective: A comparison between law-enforcement reported and residents complain events,"Street vending is an important part of the urban informal economy, especially in developing countries. How to control its negative externalities while augmenting its positive roles in the urban socio-economic system poses challenges to urban planning and governance. Existing studies have insufficiently addressed the issue largely due to the lack of high-frequent observation data for street vending events. By introducing socially sensed big data from the smart urban governance platform, as well as records from the “12345” urban problem complaint hotline of Jiangbei District, Ningbo, China, this paper examines and compares the spatiotemporal patterns and occurrence mechanisms of street vending events from both the urban managers' “top-down” and the urban residents' “bottom-up” points of view. Statistical and machine learning models show that the distribution of street vending activities as sensed by the two subjects does not overlap. The former concentrates in central urban areas and work times, while the latter is scattered distributed in everyday life-related places and times. The findings reaffirm the existence of perception bias in social sensing data and show the potential for utilizing such bias to nudge better urban governance practices. Theoretically and empirically, this research has contributed to promoting the people-oriented transformation of urban governance. © 2022",High-frequency; Perception bias; Smart urban governance; Social sensing; Spatiotemporal big data; Street vending,"Li C., Huang Y., Shen Y., Xu L.",10.1016/j.cities.2022.103597,"Spatiotemporal patterns and mechanisms of street vending from the social sensing perspective: A comparison between law-enforcement reported and residents complain events. Street vending is an important part of the urban informal economy, especially in developing countries. How to control its negative externalities while augmenting its positive roles in the urban socio-economic system poses challenges to urban planning and governance. Existing studies have insufficiently addressed the issue largely due to the lack of high-frequent observation data for street vending events. By introducing socially sensed big data from the smart urban governance platform, as well as records from the “12345” urban problem complaint hotline of Jiangbei District, Ningbo, China, this paper examines and compares the spatiotemporal patterns and occurrence mechanisms of street vending events from both the urban managers' “top-down” and the urban residents' “bottom-up” points of view. Statistical and machine learning models show that the distribution of street vending activities as sensed by the two subjects does not overlap. The former concentrates in central urban areas and work times, while the latter is scattered distributed in everyday life-related places and times. The findings reaffirm the existence of perception bias in social sensing data and show the potential for utilizing such bias to nudge better urban governance practices. Theoretically and empirically, this research has contributed to promoting the people-oriented transformation of urban governance. © 2022","[0.002807378303259611, 0.07920046150684357, -0.008348502218723297, 0.005938790738582611, -0.002444041892886162, 0.013062265701591969, 0.03589766472578049, -0.009309760294854641, 0.02101597748696804, 0.017977960407733917, 0.05474993214011192, 0.05866524577140808, 0.027589326724410057, 0.04252364858984947, 0.03521406650543213, -0.034779515117406845, -0.0005487063899636269, 0.033764149993658066, 0.009422414936125278, 0.03469555079936981, 0.019171664491295815, -0.01292931754142046, 0.05021602660417557, 0.03484464809298515, -0.03197076916694641, 0.035225365310907364, -0.029926318675279617, 0.0036978835705667734, 0.0027103598695248365, -0.05490148440003395, 0.07840611040592194, 0.0027829380705952644, 0.01792934164404869, 0.05615241453051567, 1.9905364752048627e-06, -0.010395062156021595, -0.04077193886041641, -0.0102239940315485, 0.022369207814335823, 0.012893483974039555, 0.014039500616490841, -0.0426226444542408, 0.0031634108163416386, -0.01051110029220581, -0.028038781136274338, -0.06890156865119934, -0.0033626004587858915, 0.03011414222419262, -0.004748898092657328, -0.03565055876970291, -0.009628458879888058, -0.031786102801561356, 0.0035570000763982534, -0.021992450580000877, -0.005143742077052593, 0.007121765520423651, 0.020664876326918602, -0.015533584170043468, -0.021098190918564796, -0.029867958277463913, 0.018705178052186966, -0.05442517623305321, -0.015405375510454178, 0.045963749289512634, 0.013045890256762505, 0.02133014425635338, -0.013649788685142994, -0.007770949508994818, 0.01986898109316826, 0.03792446479201317, 0.015903377905488014, -0.003730801399797201, 0.03526800498366356, 0.016047287732362747, 0.02503446489572525, 0.03107268176972866, -0.07471904158592224, -0.013134818524122238, 0.005039874464273453, 0.047021277248859406, -0.03376924619078636, 0.04717795178294182, 0.035194844007492065, 0.07657723128795624, -0.01726769655942917, 0.0794265940785408, -0.041407328099012375, -0.004789046011865139, -0.05472298711538315, 0.0014924566494300961, 0.01432002242654562, 0.0023670473601669073, -0.01711147278547287, 0.0037644209805876017, -0.048722997307777405, -0.03441474214196205, 0.08184889703989029, 0.06927838176488876, 0.01945376768708229, -0.027891933917999268, 0.012930823490023613, -0.01133035495877266, -0.020047102123498917, 0.018528912216424942, 0.04993271827697754, -0.04203401505947113, -0.02610074356198311, 0.06669291853904724, -0.010112256743013859, -0.01652316004037857, -0.02534494735300541, 0.028588036075234413, 0.0024153629783540964, -0.0069187399931252, -0.03404061123728752, 0.011077855713665485, 0.021376464515924454, 0.06472061574459076, 0.01725662127137184, -0.06298743188381195, -0.1021118089556694, 0.07504036277532578, 0.03703919053077698, 0.006528076250106096, -0.07271061837673187, 0.025815319269895554, -0.05037425458431244, 0.03606933727860451, 0.023343868553638458, 0.06763776391744614, 0.008405646309256554, -0.0035467634443193674, 0.06777556240558624, 0.011891457252204418, -0.024535920470952988, 0.03226647898554802, 0.0322372131049633, 0.06103154644370079, -0.13112008571624756, -0.003286027582362294, 0.004669058136641979, -0.045709673315286636, 0.03220726549625397, -0.04161838814616203, -0.031661465764045715, -0.01599341817200184, 0.0018178089521825314, 0.025047095492482185, -0.026497678831219673, -0.00612241867929697, -0.02625419944524765, 0.003902602940797806, -0.026385828852653503, 0.009619726799428463, 0.044370248913764954, 0.021118557080626488, 0.03929101675748825, -0.0023912377655506134, 0.05374325439333916, 0.03438866138458252, 0.0746547281742096, -0.018078908324241638, 0.021646196022629738, -0.02273569069802761, 0.0026666815392673016, 0.0176251158118248, 0.03215135633945465, 0.026629332453012466, -0.05456683784723282, -0.07539840787649155, 0.01449729036539793, -0.0050530689768493176, -0.016483822837471962, 0.08670572191476822, 0.021777406334877014, 0.03754638880491257, -0.06166737154126167, -0.03602895513176918, -0.04283414036035538, 0.01771283708512783, -0.06403051316738129, -0.016333196312189102, -0.019926276057958603, -0.03366389498114586, -0.010095340199768543, 0.009039360098540783, -0.016115397214889526, -0.04829883202910423, -0.026642154902219772, -0.007246884983032942, -0.0013847693335264921, 0.011628271080553532, 0.057088304311037064, -0.014292416162788868, 0.02768666297197342, -0.030784592032432556, 0.023286879062652588, -0.03762855753302574, -0.02150792069733143, 0.04767736420035362, -0.03366926684975624, -0.06597109884023666, 0.08694484829902649, 0.008794855326414108, -0.022048138082027435, 0.01814351975917816, 0.0668104961514473, -0.02095842733979225, -4.109026849619113e-05, -0.009845731779932976, 0.012312297709286213, -0.03538813069462776, -0.029327919706702232, 0.013918944634497166, -0.042423393577337265, 0.054602038115262985, 0.04746316373348236, -0.0048148478381335735, 0.010618843138217926, 0.0004683630832005292, 0.05205480381846428, -0.046541959047317505, -0.015475737862288952, -0.019280698150396347, 0.052826523780822754, 0.02725359797477722, -0.04668060690164566, 0.043148793280124664, 0.02532193437218666, -0.050818733870983124, -6.147861768113216e-06, -1.7557664250489324e-05, 0.02039811760187149, 0.011735834181308746, -0.02139848656952381, 0.03853596746921539, 0.04263303056359291, 0.06821180135011673, 0.03679167479276657, 0.02146330662071705, 0.01680542156100273, 0.05162753537297249, -0.0027274428866803646, 0.001948798424564302, 0.004872448742389679, 0.026908250525593758, -0.027784138917922974, -0.030984386801719666, -0.0032660760916769505, 0.012110086157917976, 0.012801622971892357, -0.014156686142086983, 0.03831792622804642, -0.01483088918030262, -0.044934630393981934, -0.013022179715335369, 0.03016277775168419, 0.05895461142063141, 0.05520616099238396, 0.0137737225741148, -0.021948371082544327, -0.02573336474597454, 0.05483562871813774, 0.009095652960240841, 0.03632477670907974, 0.0023367556277662516, -0.02794756554067135, -0.02404295839369297, 0.024899637326598167, -0.008473793044686317, -0.05848579481244087, 0.008392831310629845, 0.053438104689121246, -0.006399119738489389, 0.015959525480866432, -0.014331839978694916, -0.029947839677333832, -0.004268593620508909, 0.0068518933840096, 0.01375227514654398, -0.024247178807854652, 0.014295070432126522, 0.018710965290665627, 0.017399348318576813, -0.04621223732829094, 0.013678687624633312, 0.008363071829080582, -0.032495610415935516, 0.046489980071783066, -0.08591403067111969, -0.010011933743953705, -0.03132731094956398, 0.02976069413125515, 0.0009399469709023833, 0.00572961987927556, 0.013452441431581974, 0.01056377962231636, 0.008473817259073257, -0.0037013343535363674, 0.028859084472060204, 0.01962583139538765, -0.017353229224681854, -0.019739558920264244, -0.01296117901802063, -0.041069213300943375, 0.05713501200079918, -0.02867942862212658, -0.06697238981723785, -0.01833263412117958, 0.005328157916665077, 0.022739209234714508, 0.05183768644928932, -0.00031325250165537, 0.0658445879817009, 0.0070794629864394665, -0.02552019990980625, -0.09136173129081726, 0.03692882880568504, -0.010868944227695465, 0.06993243843317032, -0.043002769351005554, -0.02334337681531906, -0.0345156230032444, 0.02552146092057228, 0.013905461877584457, 0.07530096173286438, 0.006597572006285191, -0.023260198533535004, 0.06621982157230377, 0.013294368982315063, 0.0009723392431624234, -0.050590481609106064, -0.017221884801983833, 0.016263464465737343, 0.0010297952685505152, -0.02248130924999714, -0.018857114017009735, -0.07749849557876587, -0.03885918855667114, -0.025372818112373352, 0.005375124514102936, -0.05781743675470352, -0.005824612453579903, -0.07354441285133362, -0.04025498032569885, 0.04051382467150688, -0.0007750180084258318, 0.005927201360464096, 0.05494597181677818, 0.08082319051027298, -0.01696847938001156, 0.020806724205613136, -0.003122621914371848, -0.039792031049728394, -0.037600673735141754, 0.0082013551145792, 0.024259652942419052, 0.07217071950435638, 0.02589951828122139, 0.04438667371869087, -0.0638660192489624, -0.028633125126361847, 0.04341818019747734, -0.010380876250565052, -0.0017095881048589945, 0.023312460631132126, 0.0016441118204966187, 0.05218077450990677, 0.0415799543261528, 0.0011919648386538029, 0.014599571004509926, 0.02056850865483284, -0.005512470845133066, 0.02079722471535206, 0.0033384140115231276, 0.034724485129117966, 0.038146618753671646, 0.005394032225012779, 0.010758679360151291, 0.015235304832458496, -0.0150039317086339, -0.0836167111992836, 0.021429337561130524, 0.021977867931127548, 0.033278465270996094, -0.06221486255526543, -0.027730412781238556, 0.018477166071534157, -0.06969444453716278, 0.10640359669923782, -0.004511239938437939, -0.05432635173201561, -0.02903725579380989, -0.019833127036690712, 0.024277305230498314, -0.030226606875658035, 0.0027397796511650085, -0.05679284408688545, 0.003278026357293129, -0.028652599081397057, 0.0752398818731308, -0.06276935338973999, 0.006793092470616102, -0.04720457270741463, -0.021747292950749397, 0.05578066408634186, 0.049346890300512314, 0.07063831388950348, 0.010714315809309483, 0.04314376041293144, -0.030633019283413887, 0.023153383284807205, 8.789911225903779e-05, 0.01099082175642252, -0.01594381406903267, -0.029901618137955666, 0.006171551998704672, -0.011070197448134422, 0.06661085039377213, -0.04303431883454323, -0.002893411321565509, 0.024345075711607933, 0.04821321740746498, -0.002015765057876706, -0.04263460263609886, -0.010983765125274658, -0.012872529216110706, 0.0003699394001159817, -0.023897774517536163, 0.023244017735123634, 0.027737393975257874, 0.009340208023786545, -0.025206301361322403, -0.04599394276738167, -0.005173040553927422, -0.014982805587351322, 0.013470729812979698, 0.0127170505002141, -0.0021208510734140873, 0.07549519836902618, -0.08370912075042725, -0.06110403314232826, 0.022350508719682693, 0.006221878807991743, 0.00287934229709208, 0.046243466436862946, -0.07267115265130997, -0.003899156581610441, -0.01302106212824583, -0.00923948734998703, 0.010968170128762722, 0.03542667254805565, 0.007750415243208408, -0.04663451015949249, 0.04382677376270294, -0.039647411555051804, -0.016351010650396347, -0.09024644643068314, -0.028907911852002144, 0.028851063922047615, 0.015157227404415607, 0.0180254727602005, 0.02482600510120392, -0.028289522975683212, 0.02715633250772953, 0.01944470964372158, 0.008555279113352299, -0.013917192816734314, -0.02817653678357601, 0.02537436969578266, -0.0017519997199997306, -0.008413402363657951, -0.029535219073295593, -0.0037520688492804766, 0.04148881137371063, 0.04186050593852997, -0.02474215067923069, -0.09748263657093048, 0.0285270344465971, 0.01631872169673443, -0.031258050352334976, 0.10152057558298111, -0.02864421345293522, -0.05513053387403488, -0.006742432713508606, -0.028309499844908714, 0.030198412016034126, -0.0063245659694075584, -0.007550330832600594, -0.031069492921233177, 0.045791517943143845, 0.042304638773202896, -0.10097529739141464, 0.05519120395183563, 0.027363870292901993, -0.005154685117304325, -0.0768992081284523, -0.042507875710725784, -0.004545310977846384, 0.03173137828707695, -0.044786080718040466, -0.008817587047815323, 0.024394355714321136, -0.017676053568720818, 0.026680516079068184, 0.0025356560945510864, 0.024497104808688164, -0.024760272353887558, 0.014679762534797192, 0.03437100723385811, -0.02190324105322361, 0.010105295106768608, -0.031119631603360176, -0.06558838486671448, -0.006657169666141272, -0.00996687263250351, 0.019522322341799736, -0.04688747227191925, -0.009923192672431469, 0.016883842647075653, -0.01632906123995781, -0.0301559679210186, 0.033658403903245926, -0.025965306907892227, -0.022765355184674263, -0.025384971871972084, -0.036532528698444366, -0.06722638010978699, 0.032874755561351776, 0.050902385264635086, 0.012344109825789928, -0.00774751091375947, 0.004230397753417492, -0.05111409351229668, -0.0002528941840864718, 0.00953022763133049, 0.031025826930999756, 0.001051893923431635, -0.0014645312912762165, -0.021806461736559868, -0.050948306918144226, -0.015619268640875816, -0.030951689928770065, -0.024335119873285294, 0.0007473938167095184, 0.0008346245740540326, -0.04100819677114487, -0.013411922380328178, -0.07463889569044113, 0.033842094242572784, -0.020874055102467537, -0.018191959708929062, -0.033719323575496674, -0.02660742960870266, -0.002362080616876483, -6.231576937669174e-33, -0.0014971494674682617, -0.10143084079027176, 0.03164444863796234, -0.022981423884630203, -0.03855983912944794, -0.046520017087459564, -0.02094634249806404, -0.003880157833918929, 0.04717768356204033, 0.002909535774961114, 0.02038426697254181, -0.00989123061299324, 0.018124602735042572, 0.012450753711163998, 0.050192926079034805, -0.03855147585272789, -0.0003746196744032204, -0.009202877059578896, 0.002975556068122387, -0.008582469075918198, -0.004027493763715029, -0.002926271641626954, -0.02773558534681797, -0.0719367042183876, 0.033573321998119354, -0.029800990596413612, -0.011331846937537193, -0.0027457803953438997, 0.03777535259723663, 0.010479479096829891, -0.01628945581614971, 0.020476555451750755, 0.025109926238656044, 0.019180690869688988, -0.022698093205690384, 0.09353765100240707, -0.06787820160388947, 0.03011116199195385, -0.017802173271775246, 0.02445032075047493, -0.020434802398085594, -0.057673946022987366, -0.005986031610518694, 0.0005283868522383273, 0.0047875624150037766, 0.058863718062639236, 0.019603323191404343, -0.0037796543911099434, -0.028253328055143356, -0.005890890955924988, -0.021458599716424942, 0.010623372159898281, -0.07364910840988159, -0.009136374108493328, -0.032926175743341446, 0.015640990808606148, 0.048705168068408966, 0.0363328754901886, -0.05112729221582413, -0.00021981564350426197, -0.029656492173671722, -0.05663643404841423, -0.02252320945262909, 0.050141725689172745, 0.014755170792341232, 0.013374265283346176, 0.008514991961419582, -0.04642896354198456, 0.033548854291439056, -0.025583438575267792, 0.07268687337636948, 0.08258537948131561, -0.06526660919189453, 0.016001304611563683, 0.03916798159480095, -0.06087306886911392, -0.06559357792139053, -0.007535059005022049, 0.015100173652172089, -0.06771693378686905, -0.005441238172352314, -0.03697137162089348, -0.03858759254217148, -0.021832872182130814, 0.03486333042383194, -0.09546294063329697, -0.020724192261695862, 0.019491763785481453, 0.018658310174942017, 0.020129403099417686, -0.011995146982371807, 0.07163657248020172, 0.025868678465485573, -0.027386687695980072, -0.057241350412368774, -0.05273400619626045, -0.007131029851734638, 0.002350455615669489, -0.003524061059579253, 0.02917690947651863, -0.09835844486951828, -0.04611337557435036, -0.049947988241910934, 0.06767714768648148, 0.028220517560839653, 0.04826043173670769, 0.009415573440492153, 0.02554045058786869, -0.002253542188555002, 0.03883839398622513, 0.02542995475232601, -0.04198649898171425, 0.003025294281542301, -0.03994462266564369, 0.024854516610503197, -0.02503185346722603, 0.011401903815567493, -0.03847363963723183, -0.005370086058974266, 0.03130274638533592, 0.04173426330089569, 0.011462213471531868, -0.016914905980229378, -0.005482800770550966, 0.04426370933651924, -0.00019859349413309246, 0.020031603053212166, -0.019768118858337402, 0.003654124913737178, 0.024576306343078613, -0.013578101992607117, -0.057430535554885864, 2.614565630665311e-07, -0.00472584692761302, 0.013980846852064133, -0.010823489166796207, -0.03495197743177414, 0.0248726699501276, 0.024684177711606026, 0.01987270452082157, 0.05017964541912079, -0.04607933759689331, 0.028727136552333832, 0.05007972940802574, -0.004082243889570236, 0.032642293721437454, 0.0757540836930275, -0.04737994819879532, 0.027663929387927055, -0.03683267533779144, 0.028504468500614166, -0.04619864001870155, 0.049314986914396286, -0.05666327476501465, 0.04271393269300461, 0.02929259091615677, -0.01362043060362339, 0.034090545028448105, 0.0007940439973026514, 0.0009700644295662642, -0.06688301265239716, -0.008940443396568298, -0.0006968580419197679, 0.003917377442121506, 0.053334299474954605, 0.012632419355213642, -0.04539620876312256, -0.02593586966395378, -0.021078120917081833, -0.009736976586282253, 0.005396637599915266, 0.025975627824664116, 0.013612199574708939, -0.02880975976586342, -0.07925073057413101, 0.03355630114674568, -0.011251471936702728, 0.059380531311035156, -0.015895500779151917, -0.025189043954014778, 0.04088742285966873, 0.017294736579060555, -0.017756568267941475, 0.04755602031946182, -0.015881426632404327, -0.017447635531425476, -0.01751253753900528, 0.025490816682577133, -0.02947085164487362, 0.02085750550031662, 0.014027074910700321, 0.03234705328941345, -0.013553321361541748, -0.016606539487838745, -0.05769665911793709, 0.012690970674157143, -0.009963332675397396, -0.002386903390288353, -0.006930553819984198, 0.009036310948431492, 2.0401514906774394e-34, 0.007815446704626083, 0.04964614659547806, -0.02841535396873951, -0.04382903501391411, 0.0385470874607563, -0.010511930100619793, -0.011858781799674034, -0.06353741139173508, 0.017667477950453758, -0.018026376143097878, 0.017351163551211357]",9.5,-2.22
