,parent,child,lambda_val,child_size
0,198,51,1252.3114130029112,1
1,198,38,1302.5788819875777,1
2,198,6,1423.4868488036655,1
3,198,186,1430.282693947144,1
4,198,189,1444.3195592286502,1
5,198,64,1464.6194674814492,1
6,198,16,1473.75404075896,1
7,198,8,1475.4389235775218,1
8,198,77,1591.0114746325273,1
9,198,133,1669.2086359566213,1
10,198,158,1730.8589703910038,1
11,198,66,1745.444860590928,1
12,198,68,1757.5126754661637,1
13,198,32,1770.3087474939327,1
14,198,22,1796.0835028369554,1
15,198,9,1800.1304721030042,1
16,198,181,1803.226139294927,1
17,198,18,1806.7215162610382,1
18,198,95,1806.9161012385568,1
19,198,190,1848.7290358126722,1
20,198,24,1848.9327749614283,1
21,198,199,1869.1194295900177,169
22,198,200,1869.1194295900177,8
23,199,175,1869.1194295900177,1
24,200,103,1915.207305936073,1
25,199,191,1873.7118606209515,1
26,200,19,2880.208755364807,1
27,200,179,2880.208755364807,1
28,200,31,2880.208755364807,1
29,200,120,2880.208755364807,1
30,200,2,2880.208755364807,1
31,200,119,2880.208755364807,1
32,200,147,2880.208755364807,1
33,199,42,1907.802592676825,1
34,199,129,1907.802592676825,1
35,199,49,1940.235457384064,1
36,199,135,1942.4818802825055,1
37,199,11,1954.7030175929162,1
38,199,26,1960.4131806496846,1
39,199,148,1960.4131806496846,1
40,199,0,1993.016868614873,1
41,199,154,1995.3872502378688,1
42,199,46,1995.3872502378688,1
43,199,56,1995.3872502378688,1
44,199,53,1995.3872502378688,1
45,199,82,1995.3872502378688,1
46,199,134,1995.3872502378688,1
47,199,152,1995.3872502378688,1
48,199,39,1999.4298653319033,1
49,199,163,2024.2779922779923,1
50,199,173,2030.6482691842168,1
51,199,156,2038.2961973028794,1
52,199,197,2038.7915907157612,1
53,199,128,2040.2792168308404,1
54,199,89,2044.007797270955,1
55,199,174,2045.0043881033641,1
56,199,136,2078.445986124876,1
57,199,114,2083.6085444610035,1
58,199,80,2101.617938118502,1
59,199,113,2122.0865165696937,1
60,199,124,2122.0865165696937,1
61,199,97,2122.0865165696937,1
62,199,117,2122.0865165696937,1
63,199,145,2171.8078964401293,1
64,199,87,2198.84875491481,1
65,199,144,2200.8678997769907,1
66,199,111,2202.890756302521,1
67,199,143,2242.9433155080214,1
68,199,98,2244.7439122290607,1
69,199,41,2248.655140061654,1
70,199,15,2254.396130072561,1
71,199,151,2258.037146702557,1
72,199,45,2296.0470781442455,1
73,199,12,2300.4546825723296,1
74,199,201,2312.5039283252927,110
75,199,202,2312.5039283252927,16
76,201,74,2312.5039283252927,1
77,202,192,2358.669478419795,1
78,201,10,2347.448719742549,1
79,201,91,2347.448719742549,1
80,202,84,2638.7568417741427,1
81,201,93,2437.1319000581057,1
82,202,170,2887.147823094132,1
83,201,194,2452.092370651856,1
84,202,126,2912.2055198750218,1
85,201,35,2452.4508112849,1
86,202,40,3144.74526710403,1
87,201,72,2452.4508112849,1
88,202,47,3710.9524441495246,1
89,201,185,2471.9634595550315,1
90,202,183,4166.182269679663,1
91,201,17,2473.056603773585,1
92,202,34,5042.746017433123,1
93,201,21,2486.987251704714,1
94,202,76,5596.136090727151,1
95,201,140,2491.7890984702212,1
96,202,100,5624.276231981227,1
97,202,115,5624.276231981227,1
98,202,125,5624.276231981227,1
99,202,81,5624.276231981227,1
100,202,5,5624.276231981227,1
101,202,168,5624.276231981227,1
102,202,61,5624.276231981227,1
103,201,101,2491.7890984702212,1
104,201,1,2507.8050822122573,1
105,201,65,2507.8050822122573,1
106,201,203,2581.110153846154,84
107,201,204,2581.110153846154,12
108,203,176,2581.110153846154,1
109,204,160,2621.44,1
110,203,118,2582.6995073891626,1
111,204,171,2626.7756380147175,1
112,203,205,2605.9670705187946,75
113,203,206,2605.9670705187946,7
114,204,187,2626.7756380147175,1
115,205,50,2605.9670705187946,1
116,206,195,2728.0026016260163,1
117,206,104,2728.0026016260163,1
118,206,196,2728.0026016260163,1
119,206,25,2728.0026016260163,1
120,206,14,2728.0026016260163,1
121,206,69,2728.0026016260163,1
122,206,92,2728.0026016260163,1
123,204,102,2905.1456277056277,1
124,205,132,2623.0794246404002,1
125,205,67,2623.0794246404002,1
126,204,155,2905.1456277056277,1
127,205,137,2657.566291778869,1
128,204,188,2928.983240223464,1
129,204,48,2928.983240223464,1
130,204,131,2928.983240223464,1
131,204,149,2928.983240223464,1
132,204,86,2928.983240223464,1
133,204,150,2928.983240223464,1
134,204,127,2928.983240223464,1
135,205,29,2676.2188546817674,1
136,205,7,2676.2188546817674,1
137,205,112,2676.2188546817674,1
138,205,44,2676.2188546817674,1
139,205,109,2676.2188546817674,1
140,205,54,2685.6436689611014,1
141,205,167,2695.1351004016065,1
142,205,184,2716.518134715026,1
143,205,122,2723.131959097549,1
144,205,37,2723.131959097549,1
145,205,28,2723.131959097549,1
146,205,20,2723.131959097549,1
147,205,75,2723.131959097549,1
148,205,36,2723.131959097549,1
149,205,71,2779.5255135851557,1
150,205,13,2779.5255135851557,1
151,205,177,2779.5255135851557,1
152,205,139,2782.2912106135987,1
153,205,116,2863.00614334471,1
154,205,165,2863.00614334471,1
155,205,207,2878.726149622512,43
156,205,208,2878.726149622512,8
157,207,169,2879.7143837967733,1
158,208,70,3925.413196069256,1
159,207,209,2889.634171546676,30
160,207,210,2889.634171546676,12
161,208,73,5562.737400530504,1
162,208,182,5562.737400530504,1
163,208,27,5562.737400530504,1
164,208,62,5562.737400530504,1
165,208,110,5562.737400530504,1
166,208,4,5562.737400530504,1
167,208,83,5562.737400530504,1
168,209,43,2940.2762004907117,1
169,210,60,3021.8328530259364,1
170,209,94,2974.15635525616,1
171,210,96,3175.6986560666287,1
172,210,107,3175.6986560666287,1
173,209,172,2977.851615193468,1
174,210,79,3220.8132079093875,1
175,209,52,3145.334833145857,1
176,210,161,3379.777598710717,1
177,209,121,3233.227211408749,1
178,210,108,3608.003440860215,1
179,210,193,3608.003440860215,1
180,210,78,3608.003440860215,1
181,210,164,3608.003440860215,1
182,210,157,3608.003440860215,1
183,210,162,3608.003440860215,1
184,210,138,3608.003440860215,1
185,209,99,3281.928012519562,1
186,209,130,3290.9407610827775,1
187,209,142,3290.9407610827775,1
188,209,88,3298.705465985057,1
189,209,33,3335.430616302187,1
190,209,123,3335.430616302187,1
191,209,211,3335.430616302187,11
192,209,212,3335.430616302187,8
193,211,55,3418.3406682966584,1
194,211,57,3418.3406682966584,1
195,212,180,3516.4988472018445,1
196,211,159,3571.14005959983,1
197,211,106,3571.14005959983,1
198,212,153,4028.1430972388957,1
199,212,63,4028.1430972388957,1
200,212,178,4028.1430972388957,1
201,212,105,4028.1430972388957,1
202,212,23,4028.1430972388957,1
203,212,30,4028.1430972388957,1
204,212,85,4028.1430972388957,1
205,211,58,4605.329673346143,1
206,211,166,4605.329673346143,1
207,211,3,4605.329673346143,1
208,211,59,4605.329673346143,1
209,211,90,4605.329673346143,1
210,211,141,4605.329673346143,1
211,211,146,4605.329673346143,1
