,parent,child,lambda_val,child_size
0,59,7,1624.2826991964373,1
1,59,3,1625.5417110745084,1
2,59,33,1672.0366753039666,1
3,59,1,1675.2087868197702,1
4,59,13,1728.718804739825,1
5,59,42,1768.256323777403,1
6,59,29,1768.4427110783176,1
7,59,14,1795.891243845001,1
8,59,25,1886.988640197953,1
9,59,27,1931.5238314529126,1
10,59,30,1971.2391023381506,1
11,59,56,1976.1149587750294,1
12,59,0,1987.8218009478674,1
13,59,51,2013.588094095055,1
14,59,17,2049.000488519785,1
15,59,2,2053.01223690651,1
16,59,28,2080.24996900186,1
17,59,39,2095.8420986883198,1
18,59,18,2095.8420986883198,1
19,59,22,2102.4080200501253,1
20,59,21,2140.2240081643067,1
21,59,23,2165.0814298619175,1
22,59,6,2165.640376920098,1
23,59,16,2177.7279335410176,1
24,59,40,2179.708457840717,1
25,59,10,2189.0939457202503,1
26,59,20,2189.6653615244063,1
27,59,15,2193.960507388518,1
28,59,58,2252.8825030213507,1
29,59,36,2267.8042714247094,1
30,59,24,2322.106020761246,1
31,59,41,2333.7343163165947,1
32,59,52,2406.370625358577,1
33,59,60,2412.2524802300504,10
34,59,61,2412.2524802300504,16
35,60,11,2530.118534157744,1
36,60,47,2530.118534157744,1
37,60,34,2530.118534157744,1
38,60,35,2530.118534157744,1
39,60,9,2530.118534157744,1
40,60,5,2530.118534157744,1
41,60,46,2530.118534157744,1
42,60,4,2530.118534157744,1
43,60,12,2530.118534157744,1
44,60,50,2530.118534157744,1
45,61,8,2412.2524802300504,1
46,61,32,2471.59929286977,1
47,61,26,2535.088546388637,1
48,61,53,2555.94393662401,1
49,61,31,2561.4070229007634,1
50,61,48,2596.2884555865057,1
51,61,38,2605.5623544028576,1
52,61,19,2605.5623544028576,1
53,61,37,2605.5623544028576,1
54,61,49,2605.5623544028576,1
55,61,54,2605.5623544028576,1
56,61,44,2605.5623544028576,1
57,61,43,2605.5623544028576,1
58,61,57,2605.5623544028576,1
59,61,45,2605.5623544028576,1
60,61,55,2605.5623544028576,1
