iteration,total_papers,dimension,min_samples,min_cluster_size,score,Cluster,NumDocs,Percent,DocIds
0,154,100,20,35,-0.7395042114702853,-1,53,0.3441558442,"[8, 59, 74, 78, 89, 92, 96, 106, 113, 129, 130, 137, 144, 153, 158, 162, 186, 193, 212, 236, 245, 251, 260, 282, 283, 285, 289, 301, 312, 327, 328, 333, 368, 378, 393, 405, 427, 437, 443, 444, 452, 476, 478, 479, 496, 507, 528, 531, 552, 557, 559, 563, 592]"
0,154,100,20,35,0.8344010615565174,0,64,0.41558441560000003,"[6, 11, 42, 72, 90, 100, 114, 119, 120, 135, 167, 171, 175, 182, 190, 208, 213, 225, 230, 252, 256, 288, 293, 299, 302, 303, 310, 316, 317, 320, 331, 344, 347, 348, 352, 361, 374, 391, 420, 426, 436, 458, 464, 475, 494, 497, 509, 515, 524, 551, 553, 554, 565, 569, 570, 572, 576, 578, 582, 588, 589, 590, 593, 594]"
0,154,100,20,35,0.9821675480851045,1,37,0.2402597403,"[9, 16, 23, 37, 46, 66, 73, 87, 93, 118, 128, 141, 161, 165, 169, 183, 188, 226, 231, 234, 237, 254, 259, 314, 330, 389, 398, 418, 460, 462, 463, 469, 473, 490, 525, 547, 548]"
1,53,25,5,15,-0.17410134214555312,-1,17,0.320754717,"[8, 74, 92, 113, 137, 158, 283, 285, 289, 312, 378, 437, 443, 444, 452, 476, 531]"
1,53,25,5,15,0.3696657950625727,0,18,0.3396226415,"[59, 78, 96, 130, 144, 186, 193, 212, 245, 251, 260, 282, 328, 368, 393, 427, 479, 559]"
1,53,25,5,15,0.3659226226387531,1,18,0.3396226415,"[89, 106, 129, 153, 162, 236, 301, 327, 333, 405, 478, 496, 507, 528, 552, 557, 563, 592]"
2,64,35,20,20,-0.5770370976415441,-1,18,0.28125,"[42, 90, 119, 135, 190, 208, 213, 225, 293, 302, 303, 316, 317, 344, 347, 524, 572, 589]"
2,64,35,20,20,0.9420474307265596,0,23,0.359375,"[6, 100, 114, 175, 182, 256, 288, 299, 310, 348, 352, 420, 426, 436, 464, 494, 509, 553, 554, 570, 582, 593, 594]"
2,64,35,20,20,0.960530214389889,1,23,0.359375,"[11, 72, 120, 167, 171, 230, 252, 320, 331, 361, 374, 391, 458, 475, 497, 515, 551, 565, 569, 576, 578, 588, 590]"
