,parent,child,lambda_val,child_size
0,394,381,1632.6601790579991,1
1,394,4,1721.2697240176465,1
2,394,255,1779.6983133552562,1
3,394,379,1793.203933304831,1
4,394,380,1825.1975630983463,1
5,394,206,1915.4259618677931,1
6,394,260,1947.8945779635435,1
7,394,207,1989.4718368314952,1
8,394,349,2026.478560212586,1
9,394,46,2119.4057604850937,1
10,394,371,2215.3989172058627,1
11,394,156,2238.753135842007,1
12,394,57,2241.4450233800935,1
13,394,320,2275.185245457011,1
14,394,205,2293.536021872864,1
15,394,202,2310.91129476584,1
16,394,54,2375.7032002265646,1
17,394,321,2384.4820920977827,1
18,394,7,2397.087583940563,1
19,394,354,2466.512202293443,1
20,394,69,2481.8366863905326,1
21,394,36,2483.3060982830075,1
22,394,178,2494.38239666964,1
23,394,253,2508.1799970100165,1
24,394,330,2515.3247376311842,1
25,394,214,2621.8496640100016,1
26,394,388,2628.0100250626565,1
27,394,30,2648.755288916956,1
28,394,11,2731.5558450016283,1
29,394,228,2790.6214238190287,1
30,394,280,2846.973697607331,1
31,394,327,2870.3534644995725,1
32,394,37,2875.2726649528704,1
33,394,117,2918.28422334319,1
34,394,43,2923.878703380969,1
35,394,192,2934.6188560433793,1
36,394,230,2963.1253973860826,1
37,394,112,3001.827876185364,1
38,394,265,3007.208460297544,1
39,394,197,3045.419495371211,1
40,394,8,3049.294074881861,1
41,394,95,3051.5125500181884,1
42,394,58,3062.6535231836438,1
43,394,390,3069.3772411269665,1
44,394,24,3078.9532024224627,1
45,394,25,3081.7810433504774,1
46,394,162,3088.5891016200294,1
47,394,124,3097.7134416543577,1
48,394,346,3103.4435812060674,1
49,394,150,3109.771269694161,1
50,394,248,3114.967694021537,1
51,394,263,3135.9282242990653,1
52,394,314,3160.1461668864195,1
53,394,275,3176.9013444423404,1
54,394,18,3187.76667300019,1
55,394,52,3266.5919003115264,1
56,394,87,3287.716245345875,1
57,394,222,3307.1586832249163,1
58,394,116,3314.345318056104,1
59,394,171,3324.195759857341,1
60,394,387,3329.473308196071,1
61,394,2,3331.456711675933,1
62,394,238,3344.7400318979267,1
63,394,62,3356.114422884577,1
64,394,233,3360.8205128205127,1
65,394,50,3372.982710092481,1
66,394,32,3389.3365656565657,1
67,394,70,3395.510220603117,1
68,394,130,3398.261292282763,1
69,394,26,3398.261292282763,1
70,394,76,3404.4675324675327,1
71,394,73,3421.1288743882546,1
72,394,106,3433.0296705545325,1
73,394,223,3437.2497439049375,1
74,394,89,3440.7744052502053,1
75,394,35,3441.480205128205,1
76,394,3,3447.1370454078487,1
77,394,315,3455.6572605561278,1
78,394,291,3455.6572605561278,1
79,394,264,3461.3608417577884,1
80,394,63,3464.9351507641472,1
81,394,27,3503.281687199833,1
82,394,20,3507.6763537528745,1
83,394,182,3520.1879983214435,1
84,394,74,3534.2776490415,1
85,394,181,3546.2303952652715,1
86,394,22,3560.529711375212,1
87,394,237,3570.38008086827,1
88,394,219,3591.013698630137,1
89,394,225,3603.3539518900343,1
90,394,55,3612.664944013781,1
91,394,218,3618.8990509059536,1
92,394,373,3636.9425536527206,1
93,394,123,3643.2608034744844,1
94,394,287,3647.2208695652175,1
95,394,198,3660.7497272528913,1
96,394,138,3671.163238512035,1
97,394,65,3676.7950909489373,1
98,394,136,3682.4442493415277,1
99,394,302,3692.9817301342723,1
100,394,92,3695.422026431718,1
101,394,142,3697.0506831203174,1
102,394,9,3697.8655499228566,1
103,394,79,3708.491600353669,1
104,394,39,3715.0611160318867,1
105,394,134,3716.707133362871,1
106,394,80,3744.9142857142856,1
107,394,47,3746.586869138008,1
108,394,307,3749.0985474860336,1
109,394,78,3781.2071219292316,1
110,394,249,3782.912288613303,1
111,394,1,3815.60518535365,1
112,394,61,3831.289335464718,1
113,394,10,3847.1029580371473,1
114,394,375,3869.2841328413283,1
115,394,143,3876.4362292051756,1
116,394,101,3898.0520446096652,1
117,394,48,3898.9579363234952,1
118,394,385,3908.0400652224553,1
119,394,56,3917.164604249358,1
120,394,289,3918.0794021485285,1
121,394,23,3926.3318511584366,1
122,394,282,3930.9315838800376,1
123,394,38,3941.089029833216,1
124,394,334,3942.0150375939847,1
125,394,167,3958.7579046720152,1
126,394,357,3965.307492318601,1
127,394,180,3992.6739647786767,1
128,394,365,3996.4783230109574,1
129,394,6,4001.243978058669,1
130,394,254,4037.8377858002405,1
131,394,15,4037.8377858002405,1
132,394,21,4038.8098218584496,1
133,394,268,4039.7823260293762,1
134,394,351,4049.533188510741,1
135,394,141,4051.4890123158657,1
136,394,269,4091.0060960741284,1
137,394,14,4107.029620563036,1
138,394,128,4149.694781103141,1
