dimension,min_samples,min_cluster_size,epsilon,Silhouette_score,total_clusters,outliers,cluster_results,cluster_labels
150,9,6,0.0,0.7971135359,9,69,"[{'cluster_no': -1, 'count': 69}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 1, 'count': 9}, {'cluster_no': 2, 'count': 14}, {'cluster_no': 3, 'count': 9}, {'cluster_no': 4, 'count': 10}, {'cluster_no': 5, 'count': 17}, {'cluster_no': 6, 'count': 11}, {'cluster_no': 7, 'count': 7}]","[-1, 5, -1, -1, -1, -1, -1, 0, -1, 6, 1, -1, 1, 2, 0, 7, -1, -1, 3, 5, -1, -1, 7, 4, 2, -1, 2, -1, 1, 1, 7, 6, 5, 5, -1, -1, 5, -1, -1, 4, 2, -1, -1, 1, -1, 5, 7, 7, 4, -1, 1, 6, 5, 2, -1, -1, -1, 0, -1, -1, -1, 3, 4, -1, 4, 2, -1, -1, 0, 3, 5, 5, 3, 5, -1, 0, 3, 0, -1, -1, -1, -1, -1, -1, -1, -1, 5, 4, -1, -1, 6, -1, 6, 0, 3, -1, 4, 3, 6, -1, 0, -1, 5, -1, -1, 1, 6, -1, 2, 1, -1, 6, -1, 3, -1, -1, -1, -1, 5, -1, -1, 2, 6, 2, 1, 2, 0, -1, 5, -1, 2, 7, -1, -1, 6, -1, 6, 5, 4, -1, 7, 5, 2, 2, 3, 4, 5, -1, -1, -1, -1, 2, -1, 4, 0, -1, 0]"
100,3,14,0.0,0.8268677452000001,5,73,"[{'cluster_no': -1, 'count': 73}, {'cluster_no': 0, 'count': 14}, {'cluster_no': 1, 'count': 27}, {'cluster_no': 2, 'count': 22}, {'cluster_no': 3, 'count': 21}]","[-1, 3, 2, -1, -1, 1, -1, -1, 3, 0, -1, -1, -1, 2, -1, -1, -1, 2, 1, 3, 1, -1, -1, 1, 2, -1, 2, -1, -1, -1, -1, 0, 3, 3, 1, -1, 3, 0, -1, 1, 2, -1, -1, -1, -1, 3, -1, -1, 1, 1, -1, 0, 3, 2, -1, -1, 1, -1, -1, 2, -1, 1, 1, 1, 1, 2, 1, 2, -1, 1, 3, 3, 1, 3, -1, -1, 1, -1, -1, 1, 3, -1, -1, -1, 2, -1, 3, 1, -1, -1, 0, -1, 0, -1, -1, -1, 1, 1, 0, -1, -1, 2, 3, 2, 2, -1, 0, -1, 2, -1, -1, 0, 3, 1, -1, -1, -1, 1, 3, -1, 3, 2, 0, 2, -1, 2, -1, -1, 3, -1, 2, -1, -1, -1, 0, -1, 0, 3, 1, -1, -1, 3, 2, 2, 1, 1, -1, -1, -1, 0, -1, 2, 0, 1, -1, 3, -1]"
95,17,5,0.0,0.8229655528,4,130,"[{'cluster_no': -1, 'count': 130}, {'cluster_no': 0, 'count': 5}, {'cluster_no': 1, 'count': 15}, {'cluster_no': 2, 'count': 7}]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, 1, -1, 2, -1, -1, -1, -1, 0, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 2, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 1, -1, -1, -1, -1, 2, -1, 1, -1, 1, -1, -1, -1, 2, -1, -1, -1, -1, -1]"
90,22,6,1.0,0.8525706798,3,140,"[{'cluster_no': -1, 'count': 140}, {'cluster_no': 0, 'count': 6}, {'cluster_no': 1, 'count': 11}]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
85,11,7,0.0,0.8326746985,6,102,"[{'cluster_no': -1, 'count': 102}, {'cluster_no': 0, 'count': 7}, {'cluster_no': 1, 'count': 10}, {'cluster_no': 2, 'count': 10}, {'cluster_no': 3, 'count': 13}, {'cluster_no': 4, 'count': 15}]","[-1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 3, -1, -1, -1, -1, -1, 4, -1, -1, -1, 2, 3, -1, 3, -1, -1, 0, -1, -1, 4, 4, -1, -1, 4, -1, -1, 2, 3, -1, -1, -1, -1, 4, -1, -1, 2, -1, 0, 1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 2, 3, -1, -1, -1, -1, 4, 4, -1, 4, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 4, 2, -1, -1, 1, -1, 1, -1, -1, -1, 2, -1, 1, -1, -1, -1, 4, -1, -1, 0, 1, -1, 3, 0, -1, 1, -1, -1, -1, -1, -1, -1, 4, -1, -1, 3, 1, 3, 0, 3, -1, -1, 4, -1, 3, -1, -1, -1, 1, -1, 1, 4, 2, -1, -1, -1, 3, 3, -1, 2, -1, -1, -1, -1, -1, 3, -1, 2, -1, -1, -1]"
80,18,5,0.0,0.8227719688,5,128,"[{'cluster_no': -1, 'count': 128}, {'cluster_no': 0, 'count': 6}, {'cluster_no': 1, 'count': 8}, {'cluster_no': 2, 'count': 10}, {'cluster_no': 3, 'count': 5}]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1, -1, 2, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, 2, -1, 2, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, 1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 1, 3, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 3, -1, -1, 0, 2, -1, 3, -1, -1, 1, -1, 2, -1, -1, -1, 3, -1, 1, 3, -1, -1, -1, -1]"
75,11,10,0.0,0.8296021203,5,107,"[{'cluster_no': -1, 'count': 107}, {'cluster_no': 0, 'count': 11}, {'cluster_no': 1, 'count': 15}, {'cluster_no': 2, 'count': 12}, {'cluster_no': 3, 'count': 12}]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 0, -1, 0, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1, -1, 2, -1, -1, -1, -1, -1, -1, 1, -1, -1, 3, -1, -1, 2, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, -1, 3, -1, 3, -1, -1, 3, -1, 1, 3, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 3, -1, -1, 2, -1, 2, -1, -1, -1, 3, -1, 2, -1, -1, -1, 1, -1, -1, -1, 2, -1, 0, -1, -1, -1, 1, 3, -1, -1, -1, -1, 1, -1, -1, 0, 2, 0, -1, 0, -1, -1, 1, -1, 0, -1, -1, -1, 2, -1, 2, 1, 3, -1, 2, -1, 0, 0, -1, 3, -1, -1, -1, 2, -1, 0, -1, -1, -1, 1, -1]"
70,11,13,0.0,0.8781799101000001,4,109,"[{'cluster_no': -1, 'count': 109}, {'cluster_no': 0, 'count': 13}, {'cluster_no': 1, 'count': 20}, {'cluster_no': 2, 'count': 15}]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 2, -1, 2, -1, -1, -1, -1, -1, 1, 1, 0, -1, 1, -1, -1, 0, 2, -1, -1, -1, -1, 1, -1, -1, 0, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 2, -1, -1, 0, -1, 0, 2, 0, -1, -1, -1, 1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 1, -1, 2, -1, -1, -1, 2, -1, -1, -1, 1, 0, -1, -1, -1, -1, 1, -1, 1, 2, -1, 2, -1, 2, -1, -1, 1, -1, 2, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, 1, 2, 2, -1, 0, 1, -1, -1, -1, -1, 2, -1, 0, -1, 1, -1]"
65,4,24,1.0,0.8042274098000001,3,107,"[{'cluster_no': -1, 'count': 107}, {'cluster_no': 0, 'count': 24}, {'cluster_no': 1, 'count': 26}]","[-1, -1, 0, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, 1, -1, -1, 1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, 0, -1, -1, 1, -1, -1, 0, -1, 1, 1, -1, 1, 0, 1, 0, -1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, 1, -1, -1, -1, 0, 0, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, 0, -1, 0, 0, -1, -1, 0, 0, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 1, -1, -1, -1, 0, 0, 1, 1, -1, -1, -1, -1, 0, 0, -1, 1, -1, -1, -1]"
60,20,13,1.0,0.7924767644,3,129,"[{'cluster_no': -1, 'count': 129}, {'cluster_no': 0, 'count': 13}, {'cluster_no': 1, 'count': 15}]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, 1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, 1, -1, 1, -1, -1, -1, 0, 1, 1, -1, -1, -1]"
