group,score,num_keywords,keywords,num_docs,doc_ids,x,y
1,0.8485567471000001,13,"['local annual heating demand dataset', 'electricity consumption data', 'residential electric consumption', 'building energy modeling', 'Irish Energy Performance Certificates', 'intrinsic occupant and energy use', 'Building energy consumption', 'Structural Health Monitoring utility model', 'current urban building energy model', 'regional electric load forecasting', 'scale unified energy consumption model', 'wide geospatial energy consumption', ""city's energy benchmarking data""]",11,"[40, 64, 101, 207, 224, 308, 424, 441, 442, 495, 517]","[7.0, 6.9600000381000005, 6.9099998474, 6.9400000572, 6.9400000572, 6.9299998283, 6.9299998283, 7.0199999809, 6.9600000381000005, 7.0500001907, 7.0, 7.0199999809, 6.9600000381000005]","[5.6199998856, 5.6100001335, 5.5799999237, 5.6999998093, 5.5799999237, 5.6100001335, 5.6199998856, 5.75, 5.6999998093, 5.6399998665, 5.6799998283, 5.6300001144, 5.6500000954]"
2,0.8121536781,11,"['urban rural dichotomy', 'conventional urban environmental study', 'urban planning and climate resilience', 'early urban design process', 'sustainable urban management system', 'Urban Climate Solutions', 'urban behaviour and energy modelling', 'urban data management', 'global urban sustainability science', 'technical summary Manhattan', 'urban context and merit future work']",9,"[10, 166, 178, 214, 223, 224, 297, 406, 441]","[7.0399999619, 6.9899997711, 7.0500001907, 7.0100002289, 7.0799999237, 7.0700001717, 7.0100002289, 7.0700001717, 7.0, 6.9400000572, 7.0300002098]","[5.6900000572, 5.7199997902, 5.6999998093, 5.7399997711, 5.7300000191, 5.6700000763, 5.6799998283, 5.7300000191, 5.6399998665, 5.6999998093, 5.6599998474]"
3,0.794080274,15,"['Convolutional Neural Networks', 'random forest', 'good hyperparameters', 'weighted meta regression model', 'CatBoost and Gradient Boosting', 'Long Short Term Memory Unit', 'Random Forest algorithm', 'MapReduce framework', 'machine learning model', 'regression analysis', 'prediction and Random Forest Regressor scores', 'various regressors', 'Mean Absolute Percentage Error', 'random forest and support vector regression', 'OLS model']",10,"[40, 64, 70, 101, 178, 297, 308, 379, 442, 517]","[7.1199998856, 7.2100000381000005, 7.0500001907, 7.0100002289, 7.1500000954, 7.0799999237, 7.1900000572, 7.1999998093, 7.0300002098, 6.9699997902, 7.1599998474, 6.9800000191, 7.0199999809, 7.1700000763, 6.9400000572]","[5.6799998283, 5.6100001335, 5.6700000763, 5.6300001144, 5.6399998665, 5.7300000191, 5.6700000763, 5.6799998283, 5.6799998283, 5.5599999428, 5.6700000763, 5.5599999428, 5.6300001144, 5.6599998474, 5.5799999237]"
4,0.6137182545000001,23,"['Chinese author', 'future study', 'active research area', 'long term', 'research agenda', '40th Anniversary', 'knowledge spillover', 'different essay', 'second volume', 'Francis Group', 'first step', 'rich data', 'survey paper', 'urban data', 'journal article', 'GEE user', 'experimental study', 'real city', 'big data', 'DUE S', 'novel Data', 'Sydney region', 'research work']",15,"[15, 101, 166, 173, 199, 214, 223, 224, 285, 297, 379, 406, 441, 442, 495]","[6.9099998474, 6.8499999046, 6.8400001526, 6.8200001717, 6.9099998474, 6.8499999046, 6.8800001144, 6.8600001335, 6.9000000954, 6.8899998665, 6.8200001717, 7.0300002098, 6.8499999046, 7.0399999619, 6.8800001144, 6.9800000191, 6.9000000954, 6.8699998856, 7.0, 6.8699998856, 7.0500001907, 6.9000000954, 6.8899998665]","[5.5599999428, 5.5300002098, 5.4699997902, 5.4899997711, 5.5599999428, 5.5, 5.5, 5.5399999618999995, 5.5199999809, 5.5, 5.5199999809, 5.5700001717, 5.5399999618999995, 5.6399998665, 5.5100002289, 5.5399999618999995, 5.5700001717, 5.6300001144, 5.5500001907000005, 5.5100002289, 5.5799999237, 5.5, 5.5300002098]"
5,-0.500208402,63,"['urban heat island', 'scientific research and policy making processes', 'novel paradigm', 'Systematic Reviews and Meta Analyses', 'incomplete address record', 'geocoding and data integration', 'urban forestry', 'Science Direct', 'biological complexity and interaction', 'Artificial Intelligence', 'ecosystem service assessment', 'land use', 'previous engineering model', 'planner and decision makers', 'SGCC dataset', 'State Grid Corporation', 'South Korean smart city', 'short term', 'energy data', 'spatial and temporal ensemble forecasting model', 'South Korea', 'climate pressure', 'academia and practice', 'modern regional science', 'Mediterranean climate', 'Ladybug Tools', 'EnergyPlus and Scikit', 'systematic literature review', 'water and basin governance', 'nexus governance debate', 'network and gap', 'priority area', 'local authority and energy policymakers', 'geocoding and data privacy', 'hot spot analysis', 'real world project', 'geospatial technology', 'explicit conceptualization and systematization', 'researcher and policy maker', 'governance framework', 'unprecedented opportunity', 'Google Earth Engine', 'Landsat and Sentinel datasets', 'big data processing challenge', 'smart city application', 'energy saving', 'smart city', 'systematic review', 'particular importance', 'urban geometric type and energy pattern', 'block planning', 'energy performance', 'Berlin and New Delhi', 'Mainstreaming and harmonizing data collection', 'Qatar University', 'natural disaster', 'occupation and zone calculation', 'International Mobile Equipment Identifier address', 'engineer and policymakers', 'Such territorial dynamic necessitate', 'geospatial aware comprehensive planning', 'researcher and policy makers', 'adjacent building']",24,"[10, 15, 28, 40, 64, 70, 101, 166, 173, 178, 199, 207, 214, 223, 224, 285, 297, 308, 379, 406, 424, 441, 495, 517]","[7.0599999428, 7.0100002289, 7.0399999619, 6.9800000191, 7.0700001717, 7.2100000381000005, 7.0700001717, 6.9099998474, 7.0, 7.0399999619, 7.1399998665, 6.9099998474, 6.9299998283, 7.0300002098, 7.0900001526, 7.0, 6.8499999046, 6.7600002289, 6.9600000381000005, 7.1100001335, 6.7699999809, 6.9400000572, 6.9400000572, 6.9200000763, 6.9099998474, 7.0799999237, 6.9899997711, 6.9299998283, 7.1399998665, 7.1599998474, 6.9899997711, 6.8699998856, 7.0399999619, 7.1799998283, 6.9899997711, 6.8899998665, 7.1900000572, 6.9699997902, 7.0300002098, 7.1500000954, 7.0199999809, 7.2100000381000005, 7.2199997902, 7.1599998474, 6.9699997902, 6.8600001335, 6.8899998665, 6.9099998474, 6.9200000763, 7.0399999619, 6.9499998093, 6.9200000763, 6.8699998856, 7.1100001335, 6.9000000954, 6.9400000572, 7.1300001144, 7.0900001526, 7.0399999619, 6.9800000191, 7.0799999237, 7.0199999809, 6.8699998856]","[5.5700001717, 5.5900001526, 5.5999999046, 5.6100001335, 5.7199997902, 5.6700000763, 5.6900000572, 5.5100002289, 5.5599999428, 5.7100000381000005, 5.7699999809, 5.6100001335, 5.75, 5.6500000954, 5.5599999428, 5.5900001526, 5.6799998283, 5.5, 5.5100002289, 5.6999998093, 5.5300002098, 5.4400000572, 5.5399999618999995, 5.5100002289, 5.4600000381000005, 5.6100001335, 5.5500001907000005, 5.6100001335, 5.7199997902, 5.6900000572, 5.5799999237, 5.4899997711, 5.6500000954, 5.6700000763, 5.5100002289, 5.6500000954, 5.6700000763, 5.6199998856, 5.6300001144, 5.6999998093, 5.5700001717, 5.6599998474, 5.6500000954, 5.6999998093, 5.7399997711, 5.5, 5.6799998283, 5.6100001335, 5.5199999809, 5.6900000572, 5.6599998474, 5.5399999618999995, 5.5799999237, 5.6599998474, 5.4899997711, 5.5199999809, 5.6599998474, 5.7399997711, 5.6500000954, 5.5500001907000005, 5.6900000572, 5.6199998856, 5.6399998665]"
