group,score,num_keywords,keywords,num_docs,doc_ids,x,y
1,0.9938442573,18,"['northern Taipei', 'southwestern Qingdao', 'Huizhou downtown area', 'Huangpi District', 'Fortune China', 'Jiaxing and Lishui', 'Luojia1 01', 'Guangzhou city', 'Beijing City', 'Shenzhen city', 'Guangzhou and Shenzhen', 'Liangjiang New District', 'China and questionnaire survey', 'Gaode and Baidu Heat Map', 'Yuzhong District', 'Zhanggong District', 'Pearl River Delta', 'Shenyang city']",17,"[17, 57, 90, 99, 109, 182, 186, 212, 251, 256, 310, 348, 350, 383, 426, 436, 570]","[8.5100002289, 8.529999733, 8.5600004196, 8.5, 8.5, 8.5399999619, 8.5900001526, 8.4300003052, 8.5, 8.4600000381, 8.4799995422, 8.5100002289, 8.529999733, 8.5100002289, 8.5900001526, 8.5399999619, 8.470000267, 8.5500001907]","[6.1399998665, 6.1799998283, 6.1599998474, 6.2399997711, 6.1500000954, 6.1700000763, 6.1900000572, 6.1300001144, 6.1599998474, 6.1199998856, 6.1599998474, 6.1900000572, 6.1900000572, 6.1999998093, 6.2199997902, 6.2199997902, 6.1700000763, 6.1700000763]"
2,0.3869086975,131,"['Accurate air quality prediction', 'support vector machine', 'urbanization and city type', 'short term', 'urban heat island', 'Moderate Resolution Imaging Spectroradiometer', 'random forest', 'spatiotemporal dynamic characteristic', 'urban land use dynamic', 'POI factor', 'big data and machine learning', 'income and housing affordability', 'machine learning approach', 'high resolution satellite imagery', 'important manifestation', 'cohort component type population forecasting', 'machine learning', 'urban and regional planning', 'regional population growth', 'only drawback', 'urban block carbon emission', 'Neural Network BPNN', 'key role', 'good prediction performance', 'other study', 'random forest MLA', 'intercity corporate network', 'exploratory research', 'pseudo R2', 'reliable land price prediction model', 'urban subcenters and waterscape', 'fine scale RLP distribution', 'experimental result', 'smart city growth', 'attribute and BMI', 'urban planning', 'different geographic scale', 'collective effect', 'vital importance', 'urban growth simulation model', 'AFSA CA', 'artificial fish swarm algorithm', 'smart city', 'Sustainable Development Goals', 'urban growth modeling', 'defined and understandable policy', 'spatiotemporal uncertainty', 'SLEUTH CA', 'NPP VIIRS NTL dataset', 'county and city scale', 'obvious spatial heterogeneity', 'population distribution mapping research', 'street level accuracy evaluation result', 'random forest model', 'zoning strategy', 'regional urbanization and greening construction', 'Pinus bungeana Zucc', 'fine particulate matter', 'land use magnitude impact PM2', 'seasonal variability', 'land use change simulation', 'CNN VCA model', 'convolutional neural network', 'multiple driving factor', 'neighborhood effect', 'hybrid cellular automaton model coupling area partitioning', 'Previous research', 'Urbanization process', 'spatiotemporal neighborhood feature learning', 'conventional ANN CA', 'data and town level population census data', 'Visible Infrared Imaging Radiometer Suite', 'spatial resolution', 'residential land growth simulation', 'ABM learning', ""agent's decision model"", 'public service facility planning', 'segmentation approach', 'essential urban land use category', 'first mapping result', 'EULUC seg', 'municipal water consumption data', 'mixed land use pattern', 'biased population coverage', 'effective analysis', 'spatial expansion and intensification', 'different development pattern', 'smart urban planning and management', 'building height', 'geographical accessibility model', 'community deprivation', 'park increase', 'important role', 'new methodological framework', ""urban forest and user's accuracy"", 'Google Earth Engine platform', 'independent validation sample', 'B2 B8', 'Random Forest machine', 'hierarchical farmland protection policy', 'Cellular Automata modelling', 'timely assessment', 'urbanization rate', 'low carbon travel block', 'urban planning and machine learning', 'hotspot analysis', 'functional mixing', 'urban functional zone classification approach', 'Many effort', 'XGBoost model', 'particle swarm optimization', 'food productivity decrease ratio', 'carbon sequestration potential', 'Tg C', 'smart city management', 'current and future land use transition', 'Numerous machine learning', 'key point', 'accuracy and timeliness', 'urban transition rule mining', 'UMCNN and Markov chain', 'simulation accuracy', 'urban planning and government decision making', 'medium term land use transport goal', 'granular amenity structure', 'decision tree model', 'public transit ridership', 'Urban planning and development zone construction', 'Regression Trees', 'Natural factorswere', 'Many research']",31,"[17, 57, 90, 99, 100, 102, 109, 114, 123, 130, 182, 186, 212, 238, 239, 245, 251, 256, 260, 293, 310, 339, 347, 348, 350, 383, 421, 426, 436, 521, 570]","[8.779999733, 8.470000267, 8.760000228900001, 8.760000228900001, 8.8500003815, 8.720000267, 8.3699998856, 8.8500003815, 8.8500003815, 8.7899999619, 8.5699996948, 8.7399997711, 8.4600000381, 8.8100004196, 8.5900001526, 8.720000267, 8.5200004578, 8.3900003433, 8.8599996567, 8.760000228900001, 8.760000228900001, 8.4600000381, 8.5500001907, 8.75, 8.779999733, 8.3900003433, 8.4600000381, 8.8500003815, 8.6400003433, 8.7399997711, 8.6599998474, 8.7399997711, 8.8699998856, 8.6300001144, 8.5799999237, 8.4899997711, 8.8500003815, 8.8299999237, 8.5399999619, 8.720000267, 8.5500001907, 8.5100002289, 8.5399999619, 8.529999733, 8.7100000381, 8.5500001907, 8.9099998474, 8.6000003815, 8.8000001907, 8.6099996567, 8.8999996185, 8.8100004196, 8.7700004578, 8.4300003052, 8.4899997711, 8.6300001144, 8.3699998856, 8.779999733, 8.9600000381, 8.9300003052, 8.8699998856, 8.470000267, 8.5, 8.9099998474, 8.8400001526, 8.5200004578, 8.8400001526, 8.8100004196, 8.760000228900001, 8.5799999237, 8.720000267, 8.75, 8.8400001526, 8.8000001907, 8.5900001526, 8.4899997711, 8.3900003433, 8.4300003052, 8.6700000763, 8.8699998856, 8.6300001144, 8.6599998474, 8.8800001144, 8.8100004196, 8.6400003433, 8.8400001526, 8.8699998856, 8.4499998093, 8.6199998856, 8.5900001526, 8.8500003815, 8.8100004196, 8.5500001907, 8.5500001907, 8.6800003052, 8.7700004578, 8.8000001907, 8.5699996948, 8.4099998474, 8.8100004196, 8.529999733, 8.6599998474, 8.8400001526, 8.6999998093, 8.4200000763, 8.760000228900001, 8.6099996567, 8.529999733, 8.6999998093, 8.4399995804, 8.5100002289, 8.8999996185, 8.7700004578, 8.5799999237, 8.4600000381, 8.779999733, 8.5399999619, 8.6599998474, 8.75, 8.7299995422, 8.4799995422, 8.760000228900001, 8.470000267, 8.6300001144, 8.5799999237, 8.470000267, 8.6899995804, 8.5, 8.4200000763, 8.9099998474, 8.7899999619]","[6.3800001144, 6.5100002289, 6.0300002098, 6.3899998665, 6.0199999809, 6.4400000572, 6.5500001907000005, 6.2100000381000005, 6.0199999809, 6.2699999809, 6.4000000954, 6.0599999428, 6.4400000572, 6.3400001526, 6.2899999618999995, 6.2699999809, 6.4800000191, 6.0399999619, 6.0700001717, 6.3400001526, 6.1500000954, 6.5, 6.3699998856, 6.4000000954, 6.4200000763, 6.5399999618999995, 6.1700000763, 6.4299998283, 6.4000000954, 6.3099999428, 6.0399999619, 6.3299999237, 6.3899998665, 6.0500001907, 6.3499999046, 6.0199999809, 6.1700000763, 6.1999998093, 6.3499999046, 6.2100000381000005, 6.3699998856, 6.4099998474, 6.1900000572, 6.0999999046, 6.1399998665, 6.25, 6.2199997902, 6.3699998856, 6.3800001144, 6.1500000954, 6.1799998283, 6.2800002098, 6.3200001717, 6.5399999618999995, 6.1300001144, 6.0500001907, 6.4699997902, 6.3600001335, 6.1300001144, 6.2100000381000005, 6.1799998283, 6.5199999809, 6.4899997711, 6.2399997711, 6.1300001144, 6.3200001717, 6.4299998283, 6.0100002289, 6.2399997711, 6.4499998093, 6.2100000381000005, 6.3899998665, 6.25, 6.2100000381000005, 6.4299998283, 6.4200000763, 6.0500001907, 6.3200001717, 6.0700001717, 6.3899998665, 6.3400001526, 6.2100000381000005, 6.0799999237, 6.1700000763, 6.3299999237, 6.1599998474, 6.1999998093, 6.0799999237, 6.0799999237, 6.25, 6.0799999237, 6.0700001717, 6.3299999237, 6.3699998856, 6.1700000763, 6.3200001717, 6.4299998283, 6.3200001717, 6.5, 6.1700000763, 6.3699998856, 6.3299999237, 6.0500001907, 6.25, 6.0799999237, 6.3400001526, 6.2600002289, 6.0999999046, 6.4099998474, 6.5, 6.4200000763, 6.1100001335, 6.2399997711, 6.3200001717, 6.1399998665, 6.0799999237, 6.4400000572, 6.3400001526, 6.3299999237, 6.0399999619, 6.5199999809, 6.3499999046, 6.0500001907, 6.1100001335, 6.25, 6.4299998283, 6.1100001335, 6.0500001907, 6.4899997711, 6.2699999809, 6.4400000572]"
