,parent,child,lambda_val,child_size
0,176,35,2355.688851446223,1
1,176,21,2365.9873078550277,1
2,176,1,2381.097927902356,1
3,176,130,2575.167459708365,1
4,176,56,2649.1735354492344,1
5,176,39,2677.500159591446,1
6,176,112,2714.3206600873646,1
7,176,79,2787.8391492190094,1
8,176,8,2897.1189777240547,1
9,176,11,2966.7932802829355,1
10,176,38,2991.1242645747907,1
11,176,36,3001.290876565295,1
12,176,49,3002.9024521209953,1
13,176,29,3040.452337803552,1
14,176,16,3071.0627860150103,1
15,176,72,3081.215059687787,1
16,176,32,3086.8842686292546,1
17,176,13,3102.869613464028,1
18,176,113,3113.81143281366,1
19,176,9,3117.282794500186,1
20,176,121,3118.4416356877323,1
21,176,7,3124.830694729,1
22,176,63,3180.5148815165876,1
23,176,33,3188.9785211936896,1
24,176,136,3190.1912911199847,1
25,176,111,3201.1478725434076,1
26,176,54,3220.195009596929,1
27,176,28,3251.398449612403,1
28,176,15,3258.977466977467,1
29,176,61,3271.0501072333786,1
30,176,48,3281.928012519562,1
31,176,46,3320.9057798891527,1
32,176,50,3337.421125920032,1
33,176,97,3348.745708582834,1
34,176,135,3362.1675350701403,1
35,176,127,3398.261292282763,1
36,176,88,3406.541319796954,1
37,176,19,3408.6176351076797,1
38,176,120,3411.389995933306,1
39,176,144,3430.222040482519,1
40,176,14,3430.222040482519,1
41,176,31,3433.732296356938,1
42,176,24,3442.1862946245383,1
43,176,155,3445.0135523613963,1
44,176,152,3445.0135523613963,1
45,176,105,3484.3646936656282,1
46,176,93,3488.7119983364523,1
47,176,75,3501.0884808013357,1
48,176,150,3509.877824267782,1
49,176,65,3533.5332771693343,1
50,176,124,3557.509754028838,1
51,176,174,3568.102084219481,1
52,176,151,3583.3438701409655,1
53,176,175,3587.941830624465,1
54,176,0,3604.9024495058015,1
55,176,81,3604.9024495058015,1
56,176,83,3607.227692969254,1
57,176,43,3618.118611171016,1
58,176,22,3631.4320346320346,1
59,176,110,3644.843797523354,1
60,176,74,3659.1528898582333,1
61,176,131,3663.947586809347,1
62,176,34,3682.4442493415277,1
63,176,102,3700.3123070136744,1
64,176,62,3703.5796909492274,1
65,176,87,3765.084380610413,1
66,176,5,3771.856115107914,1
67,176,82,3773.552856500225,1
68,176,41,3774.401799775028,1
69,176,59,3776.950923007654,1
70,176,96,3780.355114916629,1
71,176,148,3785.4729241877258,1
72,176,86,3825.174646602827,1
73,176,157,3842.6972056802565,1
74,176,128,3854.1732138754883,1
75,176,173,3855.0588235294117,1
76,176,107,3859.4929836668966,1
77,176,45,3859.4929836668966,1
78,176,165,3863.0476629058253,1
79,176,91,3868.3919760202907,1
80,176,2,3868.3919760202907,1
81,176,18,3873.751096744401,1
82,176,98,3888.114947856315,1
83,176,115,3889.016226240148,1
84,176,114,3893.5288930146207,1
85,176,53,3895.336893429301,1
86,176,122,3919.910280373832,1
87,176,137,3941.089029833216,1
88,176,67,4000.289938006676,1
89,176,25,4000.289938006676,1
90,176,51,4012.7280554891177,1
91,176,163,4052.4676328502414,1
92,176,158,4070.1639980591945,1
93,176,141,4094.0009760858957,1
94,176,133,4097.000244200244,1
95,176,60,4098.00097703957,1
96,176,77,4100.003910068426,1
97,176,12,4116.098135426889,1
98,176,26,4128.251968503937,1
99,176,47,4142.522469135803,1
100,176,3,4155.862273965816,1
101,176,94,4161.015873015873,1
102,176,129,4164.114172251179,1
103,176,73,4166.182269679663,1
104,176,92,4171.361511685728,1
105,176,138,4197.4520890668,1
106,176,100,4202.709418837675,1
107,176,70,4221.745344740815,1
108,176,170,4224.934777134223,1
109,176,84,4228.129032258064,1
110,176,42,4235.601110830598,1
111,176,66,4252.779721166033,1
112,176,57,4280.994131155907,1
113,176,71,4284.273748723187,1
114,176,142,4288.654396728017,1
115,176,132,4290.848081841432,1
116,176,4,4295.242191500256,1
117,176,145,4309.585409709735,1
118,176,166,4320.68400721092,1
119,176,78,4329.604129032258,1
120,176,64,4355.455867082035,1
121,176,90,4370.204740817921,1
122,176,89,4452.552016985138,1
123,176,116,4473.924266666667,1
124,176,58,4475.1176313683645,1
125,176,108,4505.160042964554,1
126,176,104,4517.290253096392,1
127,176,10,4517.290253096392,1
128,176,27,4522.16064690027,1
129,176,161,4528.26342780027,1
130,176,44,4542.977525047387,1
131,176,125,4619.277533039648,1
132,176,123,4620.549710823465,1
133,176,17,4647.428254847646,1
134,176,146,4655.165371809101,1
135,176,143,4674.621342992477,1
136,176,109,4683.756560580681,1
137,176,55,4683.756560580681,1
138,176,117,4688.992733370598,1
139,176,156,4743.346338705117,1
140,176,37,4770.320159226613,1
141,176,52,4774.392714854866,1
142,176,147,4807.225214899713,1
143,176,149,4837.720876585929,1
144,176,69,4839.11623882319,1
145,176,106,4839.11623882319,1
146,176,159,4839.11623882319,1
147,176,126,4839.11623882319,1
148,176,99,4850.308181555363,1
149,176,162,4878.515847630125,1
150,176,140,4889.890993879336,1
151,176,80,4949.031268436578,1
152,176,168,4985.799702823179,1
153,176,153,5042.746017433123,1
154,176,23,5048.81613000301,1
155,176,134,5064.055538786598,1
156,176,164,5071.7097944377265,1
157,176,177,5079.387223735997,8
158,176,178,5079.387223735997,11
159,177,20,5270.881558278354,1
160,177,76,5270.881558278354,1
161,177,118,5270.881558278354,1
162,177,119,5270.881558278354,1
163,177,30,5270.881558278354,1
164,177,139,5270.881558278354,1
165,177,68,5270.881558278354,1
166,177,160,5270.881558278354,1
167,178,40,5079.387223735997,1
168,178,167,5424.253475590042,1
169,178,6,5517.006247944755,1
170,178,154,5607.358288770053,1
171,178,85,5607.358288770053,1
172,178,171,5607.358288770053,1
173,178,95,5607.358288770053,1
174,178,103,5607.358288770053,1
175,178,169,5607.358288770053,1
176,178,172,5607.358288770053,1
177,178,101,5607.358288770053,1
