HDBSCAN_Cluster,Percent,NumDocs,DocIds
-1,0.5359116022099447,97,"[18, 32, 44, 47, 57, 60, 92, 106, 108, 116, 118, 122, 123, 127, 133, 141, 158, 161, 170, 187, 189, 192, 205, 207, 208, 210, 218, 219, 225, 236, 240, 248, 250, 258, 261, 264, 270, 272, 273, 275, 281, 288, 295, 296, 298, 299, 305, 310, 311, 316, 317, 321, 335, 339, 341, 344, 353, 357, 368, 369, 370, 376, 387, 388, 393, 398, 400, 402, 405, 408, 417, 461, 464, 477, 478, 482, 483, 487, 490, 498, 508, 523, 528, 530, 534, 543, 545, 555, 556, 561, 574, 578, 582, 585, 591, 593, 600]"
0,0.19337016574585636,35,"[4, 7, 94, 129, 190, 230, 231, 268, 276, 279, 282, 289, 337, 354, 377, 406, 433, 489, 495, 500, 501, 502, 514, 515, 519, 525, 533, 547, 549, 558, 559, 563, 581, 584, 597]"
1,0.27071823204419887,49,"[13, 33, 40, 65, 78, 82, 87, 97, 124, 175, 180, 191, 193, 203, 215, 260, 262, 265, 284, 301, 302, 334, 351, 352, 371, 372, 373, 374, 381, 392, 397, 404, 409, 419, 442, 448, 449, 453, 491, 494, 496, 511, 512, 520, 529, 550, 566, 577, 587]"
