Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
5,root,0,61,"['urban spatial pattern', 'urban area', 'open urban area', 'urban segregation', 'urban policy', 'urban planning', 'urban place detection', 'urban neighbourhood densification', 'urban morphology', 'urban development potential', 'TOD area', 'sustainable urbanisation strategy', 'spatial heterogeneity', 'residential area', 'quantitative spatial model', 'joint spatial score', 'Jabodetabek urban planning', 'Inferring urban performance', 'global urban data', 'German residential area', 'geospatial simulation framework', 'discrete urban space', 'vulnerable population', 'tree planting policy', 'sustainable planning', 'socioeconomic feature', 'shape', 'Safe city', 'residential segregation', 'real estate search', 'racial data', 'Public transportation accessibility', 'public transit', 'perceived walkability', 'pedestrian walking time', 'park', 'Pampulha region', 'neighborhood contexts', 'market force', 'manufacturing industry', 'location choice', 'localization decision', 'local real estate', 'land readjustment', 'intercity comparison', 'inequity', 'immigrant assimilation', 'human behavioral pattern', 'hedonic price model', 'Geosilhouettes', 'geographical cluster', 'French neighbourhood', 'environmental evaluation', 'different neighbourhood archetype', 'descriptive data', 'company creation', 'community life circle', 'clinic access', 'centrality', 'Brooklyn neighborhood', 'accessibility index']",17,"[107, 117, 159, 222, 232, 283, 290, 315, 333, 336, 340, 363, 418, 468, 554, 562, 570]",0.9578000000000001,10,5,18
5,root,1,18,"['tree location data', 'telecom data', 'open GIS data', 'mobility data', 'local spatial scale', 'GPS data', 'different spatial level', 'decomposition method', 'decision tree method', 'regression', 'random forest', 'multiscale clustering', 'many application', 'machine learning', 'logistic regression', 'cluster dynamic analysis', 'Climate Zone classification', 'activity space estimation']",12,"[117, 159, 222, 232, 290, 315, 333, 336, 340, 363, 468, 570]",0.9578000000000001,10,5,18
