Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
11,root,-1,30,"['artificial neural network', 'spatial autocorrelation tool', 'sustainable urban development', 'geometric design feature', 'conduct cooperative design', 'urban design plan', 'urban data operationalization', 'urban design method', 'urban layout', 'design data', 'evaluation method', 'automatic design', 'design stage', 'generative design', 'design proposal', 'online design', 'elevation data', 'generative architectural', 'height prediction', 'machine learning', 'city modelling', 'performance simulation', 'participatory planning', 'landscape architecture', 'virtual reality', 'shared workspace', 'building reconstruction', 'building', 'sketch', 'citizen']",6,"[259, 412, 457, 480, 569, 589]",-1,20,50,30
