cluster,group,count,key-phrases,NumDocs,DocIds
13,-1,40,"['social creativity', 'collaborative design', 'human creativity', 'individual creative action', 'spontaneous design activity', 'sustainable food culture', 'food culture', 'sustainable food', 'HCI design', 'urban informatics', 'virtual design', 'virtual design studio', 'urban design knowledge', 'digital design studio', 'design studio', 'public planning process', 'public planning', 'facilitate civic engagement', 'facilitate civic', 'public participation', 'Geogames', 'geogame environment', 'geogame', 'youth engagement', 'urban planning', 'democratize design', 'metadesign', 'design approach', 'HCI research', 'design', 'Cultural diversity', 'intercultural interaction', 'culture', 'community context', 'technology design', 'interactive city', 'Ambient medium', 'modern urban environment', 'urban environment', 'environment']",8,"[7, 41, 102, 115, 120, 138, 188, 363]"
