cluster,group,count,key-phrases,NumDocs,DocIds
20,-1,40,"['thermal comfort', 'thermal comfort range', 'different thermal environment', 'thermal environment', 'thermal index', 'urban sustainability indicator', 'urban sustainability', 'sustainable city', 'urban unsustainability', 'sustainability indicator', 'Dhabi urban development', 'green building system', 'Dhabi economic vision', 'efficient residential building', 'green building incorporates', 'smart urban development', 'fuzzy linguistic variable', 'fuzzy logic', 'aggregated fuzzy score', 'fuzzy approach', 'electricity consumption', 'electrical consumption', 'power grid', 'electric grid company', 'electrical load', 'urban livability measure', 'Urban livability', 'livability measure', 'many urban livability', 'livability', 'sustainable urban design', 'sustainable design assessment', 'urban design', 'urban design factor', 'main urban design', 'Smart energy dorm', 'Bartolomeo student dorm', 'energy dorm', 'university student residence', 'student residence']",8,"[16, 107, 162, 227, 233, 274, 308, 333]"
