cluster,group,count,key-phrases,NumDocs,DocIds
17,-1,45,"['multilocal creative knowledge', 'national embeddedness', 'geographical mobility', 'transnational multilocality', 'multilocality', 'new urban design', 'urban design', 'pandemic strategy', 'flexible pandemic strategy', 'previous pandemic', 'city planning theory', 'understanding city', 'city planning', 'modern city planning', 'mechanical urban design', 'urbanised space', 'urbanised environment', 'Adaptable city', 'urban public space', 'contemporary city', 'urban regeneration', 'urban planning', 'capitalist development', 'urban strategy', 'trash appear', 'sustainable architecture', 'architecture', 'modular building', 'social sustainability', 'artificial system', 'earthquake disaster prevention', 'disaster prevention awareness', 'disaster prevention', 'earthquake disaster', 'seismic culture', 'urban periphery', 'architectural project', 'regeneration project', 'planning implementation', 'design', 'urbanity understood', 'new urbanity', 'everyday urbanism', 'cultural urban study', 'cultural urban']",9,"[108, 202, 206, 237, 245, 263, 306, 325, 328]"
