Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
2,root,-1,11,"['machine learning algorithm', 'machine learning', 'Hyperledger Fabric blockchain', 'blockchain', 'urban heat monitoring', 'pollution detection', 'math programming', 'data mining technique', 'Blockchain intervenes', 'air quality monitoring', 'air quality evaluator']",9,"[145, 264, 291, 300, 387, 394, 432, 451, 527]",0.9885,45,15,20
2,root,0,24,"['traffic system', 'various data science', 'unsupervised data', 'traffic pattern detection', 'thing multiagent system', 'road traffic management', 'interactive traffic control', 'data dashboard', 'capture system', 'big data analysis', 'visual analytics framework', 'urban critical infrastructure', 'Transportation', 'synchronized functioning', 'street sign', 'service infrastructure', 'Semantic framework', 'road hazard warning', 'lockdown policy', 'intelligent transportation', 'impact', 'disaster response', 'autonomous vehicle', 'Analysis']",12,"[145, 243, 264, 291, 300, 387, 394, 432, 434, 451, 502, 527]",0.9885,45,15,20
2,root,1,20,"['model urban data', 'massive urban data', 'vehicular data', 'urban stakeholder', 'urban governance issue', 'smart meter', 'smart home', 'smart community', 'sensor data fusion', 'sensor data', 'IoT data', 'future smart city', 'Urban planning', 'spatial status', 'Smart city', 'online gis', 'governance intelligence framework', 'edge computing', 'citizen profile', 'ambient intelligence']",12,"[145, 243, 264, 291, 300, 387, 394, 432, 434, 451, 502, 527]",0.9885,45,15,20
